nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;129911;3056;126855;54596;2378;52218;187500;2993;5434;2,95%;179073;20,8559589386;1201,671031;1222,52698994
1;129911;3534;126377;54596;2223;52373;187500;2993;5757;3,12%;178750;21,8510429859;1000,21062207;1022,06166506
2;129911;3345;126566;54596;3099;51497;187500;2993;6444;3,49%;178063;22,1022908688;1144,10566592;1166,20795679
3;129911;2996;126915;54596;2781;51815;187500;2993;5777;3,13%;178730;22,3656671047;1143,34932899;1165,7149961
4;129911;3109;126802;54596;2578;52018;187500;2993;5687;3,08%;178820;22,0862269402;1285,621104;1307,70733094
5;129911;3418;126493;54596;2641;51955;187500;2993;6059;3,28%;178448;22,3059439659;1428,31898689;1450,62493086
6;129911;3242;126669;54596;2653;51943;187500;2993;5895;3,20%;178612;21,9399750233;1067,98815393;1089,92812896
7;129911;3070;126841;54596;2510;52086;187500;2993;5580;3,02%;178927;21,9992659092;997,906886101;1019,90615201
8;129911;3561;126350;54596;2355;52241;187500;2993;5916;3,21%;178591;22,2022221088;1145,23167396;1167,43389606
9;129911;3208;126703;54596;2197;52399;187500;2993;5405;2,93%;179102;22,1643149853;1069,09167695;1091,25599194
10;129911;3091;126820;54596;2531;52065;187500;2993;5622;3,05%;178885;22,276102066;1211,87738395;1234,15348601
11;129911;3020;126891;54596;2574;52022;187500;2993;5594;3,03%;178913;21,7984039783;1205,14735699;1226,94576097
12;129911;3257;126654;54596;2548;52048;187500;2993;5805;3,15%;178702;21,8399329185;1142,27018404;1164,11011696
13;129911;2973;126938;54596;2526;52070;187500;2993;5499;2,98%;179008;22,0588700771;1066,16978812;1088,2286582
14;129911;3242;126669;54596;2124;52472;187500;2993;5366;2,91%;179141;21,8464341164;1336,60882902;1358,45526314
15;129911;3105;126806;54596;2657;51939;187500;2993;5762;3,12%;178745;22,1500821114;1132,94113088;1155,09121299
16;129911;3330;126581;54596;2184;52412;187500;2993;5514;2,99%;178993;22,0374388695;1129,03520703;1151,0726459
17;129911;2936;126975;54596;2432;52164;187500;2993;5368;2,91%;179139;21,7077519894;920,800259113;942,508011103
18;129911;3267;126644;54596;2478;52118;187500;2993;5745;3,11%;178762;22,0313220024;1063,24409389;1085,2754159
19;129911;2611;127300;54596;2795;51801;187500;2993;5406;2,93%;179101;21,6702389717;1060,17328596;1081,84352493
20;129911;3106;126805;54596;2356;52240;187500;2993;5462;2,96%;179045;21,9060940742;1200,92384291;1222,82993698
21;129911;3314;126597;54596;2603;51993;187500;2993;5917;3,21%;178590;22,3203570843;1197,02032399;1219,34068108
22;129911;3225;126686;54596;2246;52350;187500;2993;5471;2,97%;179036;21,8423640728;1063,98572493;1085,828089
23;129911;3084;126827;54596;2594;52002;187500;2993;5678;3,08%;178829;21,9513821602;1337,53766489;1359,48904705
24;129911;3161;126750;54596;2761;51835;187500;2993;5922;3,21%;178585;21,8561589718;1345,95106697;1367,80722594
25;129911;3133;126778;54596;2403;52193;187500;2993;5536;3,00%;178971;22,0109889507;1347,277807;1369,28879595
26;129911;3228;126683;54596;2215;52381;187500;2993;5443;2,95%;179064;21,9248950481;1132,01177096;1153,93666601
27;129911;3086;126825;54596;2352;52244;187500;2993;5438;2,95%;179069;21,8305380344;1129,27648497;1151,107023
28;129911;3313;126598;54596;2362;52234;187500;2993;5675;3,08%;178832;22,3746440411;1200,79918098;1223,17382503
29;129911;3308;126603;54596;2378;52218;187500;2993;5686;3,08%;178821;21,8899140358;1130,09516311;1151,98507714
;;;;;;;;;5662;3,07%;;;;1183,19
;;;;;;;;;241;0,13%;;;;117,45
