nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;740;;;359,91
;;;;;;;;;18;;;61,56
0;187500;60395;5390;559755;2340;57578;771;2046;771;0,42%;184683;342,404526949
1;187500;60395;5390;559755;2340;57628;721;2046;721;0,39%;184733;332,293441057
2;187500;60395;5390;559755;2340;57606;743;2046;743;0,40%;184711;332,572890997
3;187500;60395;5390;559755;2340;57606;743;2046;743;0,40%;184711;329,68147397
4;187500;60395;5390;559755;2340;57604;745;2046;745;0,40%;184709;392,253831863
5;187500;60395;5390;559755;2340;57610;739;2046;739;0,40%;184715;327,792886972
6;187500;60395;5390;559755;2340;57629;720;2046;720;0,39%;184734;326,449259043
7;187500;60395;5390;559755;2340;57635;714;2046;714;0,39%;184740;293,306066036
8;187500;60395;5390;559755;2340;57608;741;2046;741;0,40%;184713;326,881484985
9;187500;60395;5390;559755;2340;57610;739;2046;739;0,40%;184715;324,837085009
10;187500;60395;5390;559755;2340;57626;723;2046;723;0,39%;184731;461,300101995
11;187500;60395;5390;559755;2340;57645;704;2046;704;0,38%;184750;296,441519976
12;187500;60395;5390;559755;2340;57612;737;2046;737;0,40%;184717;328,552093029
13;187500;60395;5390;559755;2340;57593;756;2046;756;0,41%;184698;331,476197958
14;187500;60395;5390;559755;2340;57651;698;2046;698;0,38%;184756;331,02692914
15;187500;60395;5390;559755;2340;57586;763;2046;763;0,41%;184691;331,65997386
16;187500;60395;5390;559755;2340;57591;758;2046;758;0,41%;184696;466,86405921
17;187500;60395;5390;559755;2340;57592;757;2046;757;0,41%;184697;366,160918951
18;187500;60395;5390;559755;2340;57610;739;2046;739;0,40%;184715;512,721379995
19;187500;60395;5390;559755;2340;57584;765;2046;765;0,41%;184689;496,886507988
20;187500;60395;5390;559755;2340;57586;763;2046;763;0,41%;184691;329,449354887
21;187500;60395;5390;559755;2340;57602;747;2046;747;0,40%;184707;331,300314903
22;187500;60395;5390;559755;2340;57606;743;2046;743;0,40%;184711;330,023393869
23;187500;60395;5390;559755;2340;57619;730;2046;730;0,39%;184724;295,408972979
24;187500;60395;5390;559755;2340;57608;741;2046;741;0,40%;184713;330,01255393
25;187500;60395;5390;559755;2340;57589;760;2046;760;0,41%;184694;361,220620871
26;187500;60395;5390;559755;2340;57609;740;2046;740;0,40%;184714;328,044666052
27;187500;60395;5390;559755;2340;57605;744;2046;744;0,40%;184710;486,826839924
28;187500;60395;5390;559755;2340;57637;712;2046;712;0,38%;184742;360,723416805
29;187500;60395;5390;559755;2340;57598;751;2046;751;0,40%;184703;392,800147057
;;;;;;;;;;0,40%;;
;;;;;;;;;;0,01%;;
