nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;1612;;;424,32
;;;;;;;;;34;;;57,06
0;270000;99682;8850;1011339;3271;96847;1383;1455;1547;0,58%;266998;381,308801174
1;270000;99682;8850;1011339;3271;96749;1481;1455;1645;0,61%;266900;378,627393007
2;270000;99682;8850;1011339;3271;96813;1417;1455;1581;0,59%;266964;628,926141024
3;270000;99682;8850;1011339;3271;96747;1483;1455;1647;0,61%;266898;385,278920889
4;270000;99682;8850;1011339;3271;96771;1459;1455;1623;0,60%;266922;463,938466072
5;270000;99682;8850;1011339;3271;96798;1432;1455;1596;0,59%;266949;466,692723989
6;270000;99682;8850;1011339;3271;96835;1395;1455;1559;0,58%;266986;383,900793076
7;270000;99682;8850;1011339;3271;96707;1523;1455;1687;0,63%;266858;506,975220919
8;270000;99682;8850;1011339;3271;96812;1418;1455;1582;0,59%;266963;424,974717855
9;270000;99682;8850;1011339;3271;96762;1468;1455;1632;0,61%;266913;383,33108902
10;270000;99682;8850;1011339;3271;96825;1405;1455;1569;0,58%;266976;385,624063969
11;270000;99682;8850;1011339;3271;96777;1453;1455;1617;0,60%;266928;380,528474092
12;270000;99682;8850;1011339;3271;96816;1414;1455;1578;0,59%;266967;467,068634987
13;270000;99682;8850;1011339;3271;96821;1409;1455;1573;0,59%;266972;426,270390987
14;270000;99682;8850;1011339;3271;96772;1458;1455;1622;0,60%;266923;424,123873949
15;270000;99682;8850;1011339;3271;96794;1436;1455;1600;0,60%;266945;381,342628956
16;270000;99682;8850;1011339;3271;96776;1454;1455;1618;0,60%;266927;382,820321083
17;270000;99682;8850;1011339;3271;96798;1432;1455;1596;0,59%;266949;385,887956858
18;270000;99682;8850;1011339;3271;96744;1486;1455;1650;0,61%;266895;425,253328085
19;270000;99682;8850;1011339;3271;96787;1443;1455;1607;0,60%;266938;422,07801199
20;270000;99682;8850;1011339;3271;96717;1513;1455;1677;0,62%;266868;392,137691021
21;270000;99682;8850;1011339;3271;96755;1475;1455;1639;0,61%;266906;381,138278961
22;270000;99682;8850;1011339;3271;96824;1406;1455;1570;0,58%;266975;546,78335309
23;270000;99682;8850;1011339;3271;96787;1443;1455;1607;0,60%;266938;383,136826992
24;270000;99682;8850;1011339;3271;96744;1486;1455;1650;0,61%;266895;468,52441597
25;270000;99682;8850;1011339;3271;96772;1458;1455;1622;0,60%;266923;424,043395042
26;270000;99682;8850;1011339;3271;96781;1449;1455;1613;0,60%;266932;420,459400177
27;270000;99682;8850;1011339;3271;96771;1459;1455;1623;0,60%;266922;423,729730129
28;270000;99682;8850;1011339;3271;96776;1454;1455;1618;0,60%;266927;421,68622613
29;270000;99682;8850;1011339;3271;96783;1447;1455;1611;0,60%;266934;382,920972109
;;;;;;;;;;0,60%;;
;;;;;;;;;;0,01%;;
