nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;454;;;400,47
;;;;;;;;;19;;;78,18
0;187500;55948;5015;511732;2293;53570;446;1932;446;0,24%;185122;398,445955038
1;187500;55948;5015;511732;2293;53572;444;1932;444;0,24%;185124;339,69554615
2;187500;55948;5015;511732;2293;53565;451;1932;451;0,24%;185117;302,621095896
3;187500;55948;5015;511732;2293;53571;445;1932;445;0,24%;185123;459,076915026
4;187500;55948;5015;511732;2293;53514;502;1932;502;0,27%;185066;427,963496208
5;187500;55948;5015;511732;2293;53555;461;1932;461;0,25%;185107;305,597648144
6;187500;55948;5015;511732;2293;53575;441;1932;441;0,24%;185127;305,671370029
7;187500;55948;5015;511732;2293;53560;456;1932;456;0,25%;185112;429,569321871
8;187500;55948;5015;511732;2293;53577;439;1932;439;0,24%;185129;367,530335903
9;187500;55948;5015;511732;2293;53568;448;1932;448;0,24%;185120;401,624492884
10;187500;55948;5015;511732;2293;53561;455;1932;455;0,25%;185113;459,341873884
11;187500;55948;5015;511732;2293;53566;450;1932;450;0,24%;185118;553,442220926
12;187500;55948;5015;511732;2293;53568;448;1932;448;0,24%;185120;473,446969032
13;187500;55948;5015;511732;2293;53574;442;1932;442;0,24%;185126;372,621042967
14;187500;55948;5015;511732;2293;53582;434;1932;434;0,23%;185134;306,272629023
15;187500;55948;5015;511732;2293;53544;472;1932;472;0,25%;185096;433,115833044
16;187500;55948;5015;511732;2293;53535;481;1932;481;0,26%;185087;368,846436977
17;187500;55948;5015;511732;2293;53578;438;1932;438;0,24%;185130;309,993299007
18;187500;55948;5015;511732;2293;53587;429;1932;429;0,23%;185139;400,60456109
19;187500;55948;5015;511732;2293;53540;476;1932;476;0,26%;185092;310,534944057
20;187500;55948;5015;511732;2293;53596;420;1932;420;0,23%;185148;371,997290134
21;187500;55948;5015;511732;2293;53523;493;1932;493;0,27%;185075;372,319602966
22;187500;55948;5015;511732;2293;53578;438;1932;438;0,24%;185130;307,849029064
23;187500;55948;5015;511732;2293;53584;432;1932;432;0,23%;185136;369,960155964
24;187500;55948;5015;511732;2293;53560;456;1932;456;0,25%;185112;469,368134975
25;187500;55948;5015;511732;2293;53573;443;1932;443;0,24%;185125;376,293698072
26;187500;55948;5015;511732;2293;53534;482;1932;482;0,26%;185086;497,226101875
27;187500;55948;5015;511732;2293;53551;465;1932;465;0,25%;185103;465,42347908
28;187500;55948;5015;511732;2293;53570;446;1932;446;0,24%;185122;620,297519207
29;187500;55948;5015;511732;2293;53541;475;1932;475;0,26%;185093;437,344702005
;;;;;;;;;;0,24%;;
;;;;;;;;;;0,01%;;
