nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;139577;11040;128537;18848;665;18183;166000;7575;11705;7,39%;146720;24,0874950886;1281,16695595;1305,25445104
1;139577;10865;128712;18848;712;18136;166000;7575;11577;7,31%;146848;18,9361608028;982,905568123;1001,84172893
2;139577;11450;128127;18848;802;18046;166000;7575;12252;7,73%;146173;19,0732991695;1130,26847601;1149,34177518
3;139577;10713;128864;18848;726;18122;166000;7575;11439;7,22%;146986;19,2826240063;1063,29903197;1082,58165598
4;139577;11852;127725;18848;702;18146;166000;7575;12554;7,92%;145871;19,4418709278;1131,54676604;1150,98863697
5;139577;11443;128134;18848;677;18171;166000;7575;12120;7,65%;146305;19,1847980022;1149,78740001;1168,97219801
6;139577;11349;128228;18848;653;18195;166000;7575;12002;7,58%;146423;19,627630949;1075,61005807;1095,23768902
7;139577;11398;128179;18848;673;18175;166000;7575;12071;7,62%;146354;19,5101549625;1007,14510989;1026,65526485
8;139577;11046;128531;18848;705;18143;166000;7575;11751;7,42%;146674;19,7954230309;1206,86840296;1226,66382599
9;139577;10969;128608;18848;734;18114;166000;7575;11703;7,39%;146722;20,0008280277;1077,4353621;1097,43619013
10;139577;10820;128757;18848;704;18144;166000;7575;11524;7,27%;146901;19,3966529369;1001,36183691;1020,75848985
11;139577;11527;128050;18848;692;18156;166000;7575;12219;7,71%;146206;19,6721978188;1073,13404202;1092,80623984
12;139577;11639;127938;18848;680;18168;166000;7575;12319;7,78%;146106;19,1813290119;1265,29120207;1284,47253108
13;139577;10838;128739;18848;698;18150;166000;7575;11536;7,28%;146889;19,5275669098;1127,53218317;1147,05975008
14;139577;11025;128552;18848;691;18157;166000;7575;11716;7,40%;146709;19,309803009;1196,82941103;1216,13921404
15;139577;11863;127714;18848;712;18136;166000;7575;12575;7,94%;145850;19,291875124;1211,97338891;1231,26526403
16;139577;11115;128462;18848;688;18160;166000;7575;11803;7,45%;146622;19,6779940128;1138,36383104;1158,04182506
17;139577;10776;128801;18848;771;18077;166000;7575;11547;7,29%;146878;19,2834370136;1070,97004604;1090,25348306
18;139577;11347;128230;18848;717;18131;166000;7575;12064;7,61%;146361;19,3729901314;1009,50182486;1028,87481499
19;139577;11472;128105;18848;688;18160;166000;7575;12160;7,68%;146265;19,3538510799;1004,05063295;1023,40448403
20;139577;11909;127668;18848;701;18147;166000;7575;12610;7,96%;145815;19,1426079273;1329,8662219;1349,00882983
21;139577;12347;127230;18848;665;18183;166000;7575;13012;8,21%;145413;19,420238018;1267,41459394;1286,83483195
22;139577;11247;128330;18848;756;18092;166000;7575;12003;7,58%;146422;19,6557579041;1258,72367001;1278,37942791
23;139577;11556;128021;18848;704;18144;166000;7575;12260;7,74%;146165;19,2913269997;1329,17362881;1348,46495581
24;139577;10524;129053;18848;663;18185;166000;7575;11187;7,06%;147238;19,3165299892;941,765702009;961,082231998
25;139577;11432;128145;18848;702;18146;166000;7575;12134;7,66%;146291;19,456510067;995,874542952;1015,33105302
26;139577;10947;128630;18848;684;18164;166000;7575;11631;7,34%;146794;19,5041501522;1056,45426202;1075,95841217
27;139577;11297;128280;18848;670;18178;166000;7575;11967;7,55%;146458;18,9571068287;1187,45800304;1206,41510987
28;139577;11110;128467;18848;664;18184;166000;7575;11774;7,43%;146651;19,2064239979;993,695581913;1012,90200591
29;139577;11573;128004;18848;680;18168;166000;7575;12253;7,73%;146172;19,3389699459;1187,94385409;1207,28282404
;;;;;;;;;11982;7,56%;;;;1144,66
;;;;;;;;;406;0,26%;;;;111,28
