nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;368;;;242,44
;;;;;;;;;8;;;36,98
0;155500;21054;1872;187687;1017;19740;374;940;374;0,24%;154186;263,982287884
1;155500;21054;1872;187687;1017;19753;361;940;361;0,23%;154199;229,93594408
2;155500;21054;1872;187687;1017;19743;371;940;371;0,24%;154189;261,203511953
3;155500;21054;1872;187687;1017;19753;361;940;361;0,23%;154199;237,393088818
4;155500;21054;1872;187687;1017;19747;367;940;367;0,24%;154193;308,842481136
5;155500;21054;1872;187687;1017;19753;361;940;361;0,23%;154199;227,431926012
6;155500;21054;1872;187687;1017;19750;364;940;364;0,24%;154196;203,574692011
7;155500;21054;1872;187687;1017;19751;363;940;363;0,23%;154197;300,004086018
8;155500;21054;1872;187687;1017;19742;372;940;372;0,24%;154188;216,384307861
9;155500;21054;1872;187687;1017;19755;359;940;359;0,23%;154201;217,457705021
10;155500;21054;1872;187687;1017;19737;377;940;377;0,24%;154183;298,933600903
11;155500;21054;1872;187687;1017;19743;371;940;371;0,24%;154189;217,816051006
12;155500;21054;1872;187687;1017;19760;354;940;354;0,23%;154206;217,219223022
13;155500;21054;1872;187687;1017;19744;370;940;370;0,24%;154190;216,52169013
14;155500;21054;1872;187687;1017;19744;370;940;370;0,24%;154190;241,443534851
15;155500;21054;1872;187687;1017;19733;381;940;381;0,25%;154179;291,27975297
16;155500;21054;1872;187687;1017;19743;371;940;371;0,24%;154189;278,608006001
17;155500;21054;1872;187687;1017;19746;368;940;368;0,24%;154192;220,135928154
18;155500;21054;1872;187687;1017;19745;369;940;369;0,24%;154191;314,068828106
19;155500;21054;1872;187687;1017;19752;362;940;362;0,23%;154198;240,796764851
20;155500;21054;1872;187687;1017;19750;364;940;364;0,24%;154196;205,263487101
21;155500;21054;1872;187687;1017;19747;367;940;367;0,24%;154193;217,938079834
22;155500;21054;1872;187687;1017;19731;383;940;383;0,25%;154177;251,511066914
23;155500;21054;1872;187687;1017;19745;369;940;369;0,24%;154191;229,670258999
24;155500;21054;1872;187687;1017;19736;378;940;378;0,24%;154182;311,861102819
25;155500;21054;1872;187687;1017;19741;373;940;373;0,24%;154187;215,090996981
26;155500;21054;1872;187687;1017;19741;373;940;373;0,24%;154187;228,068831921
27;155500;21054;1872;187687;1017;19765;349;940;349;0,23%;154211;228,508936882
28;155500;21054;1872;187687;1017;19748;366;940;366;0,24%;154194;191,882563114
29;155500;21054;1872;187687;1017;19731;383;940;383;0,25%;154177;190,292953968
;;;;;;;;;;0,24%;;
;;;;;;;;;;0,01%;;
