nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;178473;630;177843;7847;798;7049;187500;1180;1428;0,77%;184892;23,3875977993;996,260578156;1019,64817595
1;178473;614;177859;7847;817;7030;187500;1180;1431;0,77%;184889;29,0593628883;852,21934104;881,278703928
2;178473;597;177876;7847;826;7021;187500;1180;1423;0,76%;184897;29,9755489826;844,58392787;874,559476852
3;178473;591;177882;7847;834;7013;187500;1180;1425;0,76%;184895;35,7116758823;1193,66828918;1229,37996507
4;178473;595;177878;7847;756;7091;187500;1180;1351;0,73%;184969;30,3206269741;969,680763006;1000,00138998
5;178473;660;177813;7847;803;7044;187500;1180;1463;0,79%;184857;23,7584900856;702,957284927;726,715775013
6;178473;573;177900;7847;832;7015;187500;1180;1405;0,75%;184915;23,7826209068;783,605508089;807,388128996
7;178473;642;177831;7847;837;7010;187500;1180;1479;0,79%;184841;23,1903610229;709,435841084;732,626202106
8;178473;567;177906;7847;833;7014;187500;1180;1400;0,75%;184920;23,3533940315;779,577893972;802,931288004
9;178473;591;177882;7847;727;7120;187500;1180;1318;0,71%;185002;23,6074459553;780,944213867;804,551659822
10;178473;569;177904;7847;865;6982;187500;1180;1434;0,77%;184886;23,6614038944;787,512096167;811,173500061
11;178473;623;177850;7847;830;7017;187500;1180;1453;0,78%;184867;23,4944269657;776,679681063;800,174108028
12;178473;596;177877;7847;804;7043;187500;1180;1400;0,75%;184920;23,6846380234;705,618456125;729,303094149
13;178473;578;177895;7847;820;7027;187500;1180;1398;0,75%;184922;23,668803215;705,754922867;729,423726082
14;178473;604;177869;7847;802;7045;187500;1180;1406;0,75%;184914;23,909512043;703,119868994;727,029381037
15;178473;523;177950;7847;860;6987;187500;1180;1383;0,74%;184937;23,6298010349;784,230298996;807,860100031
16;178473;602;177871;7847;848;6999;187500;1180;1450;0,78%;184870;20,2243030071;662,573058844;682,797361851
17;178473;599;177874;7847;845;7002;187500;1180;1444;0,78%;184876;19,9557797909;728,750834227;748,706614017
18;178473;529;177944;7847;827;7020;187500;1180;1356;0,73%;184964;20,0432260036;795,58275795;815,625983953
19;178473;507;177966;7847;834;7013;187500;1180;1341;0,72%;184979;20,1228730679;599,422380924;619,545253992
20;178473;579;177894;7847;825;7022;187500;1180;1404;0,75%;184916;20,2567989826;597,622977018;617,879776001
21;178473;608;177865;7847;833;7014;187500;1180;1441;0,77%;184879;20,1336610317;606,29667902;626,430340052
22;178473;576;177897;7847;837;7010;187500;1180;1413;0,76%;184907;20,1979980469;663,95572114;684,153719187
23;178473;594;177879;7847;826;7021;187500;1180;1420;0,76%;184900;20,1633980274;596,87470293;617,038100958
24;178473;557;177916;7847;793;7054;187500;1180;1350;0,72%;184970;20,0778470039;598,389947891;618,467794895
25;178473;608;177865;7847;841;7006;187500;1180;1449;0,78%;184871;19,8202450275;664,571093082;684,39133811
26;178473;547;177926;7847;821;7026;187500;1180;1368;0,73%;184952;20,1781289577;596,048995018;616,227123976
27;178473;606;177867;7847;797;7050;187500;1180;1403;0,75%;184917;19,9128232002;596,669406891;616,582230091
28;178473;595;177878;7847;821;7026;187500;1180;1416;0,76%;184904;20,2524218559;598,200555086;618,452976942
29;178473;547;177926;7847;862;6985;187500;1180;1409;0,76%;184911;20,6052789688;663,902652979;684,507931948
;;;;;;;;;1409;0,76%;;;;757,83
;;;;;;;;;38;0,02%;;;;140,97
