nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;165867;2872;162995;19821;3345;16476;187500;1812;6217;3,35%;179471;20,8586778641;1111,09036207;1131,94903994
1;165867;2864;163003;19821;3323;16498;187500;1812;6187;3,33%;179501;22,0541779995;1050,40801597;1072,46219397
2;165867;3991;161876;19821;3155;16666;187500;1812;7146;3,85%;178542;21,9144558907;1192,28217793;1214,19663382
3;165867;3093;162774;19821;3236;16585;187500;1812;6329;3,41%;179359;22,2974700928;1078,43896794;1100,73643804
4;165867;3832;162035;19821;3159;16662;187500;1812;6991;3,76%;178697;22,0270690918;1347,07780695;1369,10487604
5;165867;3305;162562;19821;3182;16639;187500;1812;6487;3,49%;179201;22,1395878792;1145,23092914;1167,37051702
6;165867;3588;162279;19821;3289;16532;187500;1812;6877;3,70%;178811;22,1025230885;1139,31722188;1161,41974497
7;165867;2890;162977;19821;3386;16435;187500;1812;6276;3,38%;179412;22,4823889732;1079,591429;1102,07381797
8;165867;3457;162410;19821;3172;16649;187500;1812;6629;3,57%;179059;22,525069952;1075,15180302;1097,67687297
9;165867;2635;163232;19821;3364;16457;187500;1812;5999;3,23%;179689;22,5891661644;1099,01497579;1121,60414195
10;165867;3601;162266;19821;3227;16594;187500;1812;6828;3,68%;178860;22,7835078239;1075,32507396;1098,10858178
11;165867;3694;162173;19821;3138;16683;187500;1812;6832;3,68%;178856;22,4377219677;1294,42275405;1316,86047602
12;165867;3426;162441;19821;3301;16520;187500;1812;6727;3,62%;178961;22,4072959423;1220,84179115;1243,2490871
13;165867;3439;162428;19821;3200;16621;187500;1812;6639;3,58%;179049;22,6555030346;1226,91560411;1249,57110715
14;165867;3838;162029;19821;3180;16641;187500;1812;7018;3,78%;178670;22,5277109146;1143,91892195;1166,44663286
15;165867;3539;162328;19821;3361;16460;187500;1812;6900;3,72%;178788;23,373552084;1220,98700094;1244,36055303
16;165867;3516;162351;19821;3253;16568;187500;1812;6769;3,65%;178919;22,52166605;1217,32656217;1239,84822822
17;165867;3599;162268;19821;3074;16747;187500;1812;6673;3,59%;179015;22,5360000134;1081,39275384;1103,92875385
18;165867;3269;162598;19821;3152;16669;187500;1812;6421;3,46%;179267;22,5145740509;1143,70602393;1166,22059798
19;165867;3952;161915;19821;3153;16668;187500;1812;7105;3,83%;178583;22,413408041;1077,4856441;1099,89905214
20;165867;2745;163122;19821;3377;16444;187500;1812;6122;3,30%;179566;22,5084350109;1068,21273899;1090,721174
21;165867;3732;162135;19821;3204;16617;187500;1812;6936;3,74%;178752;22,3355829716;1081,20002985;1103,53561282
22;165867;2878;162989;19821;3356;16465;187500;1812;6234;3,36%;179454;22,4912149906;1203,716537;1226,20775199
23;165867;2776;163091;19821;3532;16289;187500;1812;6308;3,40%;179380;22,2519621849;1288,520046;1310,77200818
24;165867;2806;163061;19821;3547;16274;187500;1812;6353;3,42%;179335;22,7294919491;1130,18053603;1152,91002798
25;165867;2876;162991;19821;3449;16372;187500;1812;6325;3,41%;179363;21,9889800549;1211,55305386;1233,54203391
26;165867;3605;162262;19821;3217;16604;187500;1812;6822;3,67%;178866;22,5137588978;1138,11683202;1160,63059092
27;165867;3580;162287;19821;3206;16615;187500;1812;6786;3,65%;178902;22,3735170364;1142,90799594;1165,28151298
28;165867;3715;162152;19821;3248;16573;187500;1812;6963;3,75%;178725;22,4755840302;1274,30971384;1296,78529787
29;165867;3044;162823;19821;3331;16490;187500;1812;6375;3,43%;179313;22,3463299274;1282,35373092;1304,70006084
;;;;;;;;;6609;3,56%;;;;1183,74
;;;;;;;;;325;0,18%;;;;81,88
