nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;112258;9804;102454;53239;3781;49458;170000;4503;13585;8,21%;151912;16,512488842;1249,30816817;1265,82065701
1;112258;9499;102759;53239;3987;49252;170000;4503;13486;8,15%;152011;22,2454938889;1360,77904296;1383,02453685
2;112258;10343;101915;53239;3651;49588;170000;4503;13994;8,46%;151503;21,4055798054;1515,50761414;1536,91319394
3;112258;9846;102412;53239;3464;49775;170000;4503;13310;8,04%;152187;23,1041920185;1622,14715409;1645,25134611
4;112258;9002;103256;53239;3902;49337;170000;4503;12904;7,80%;152593;23,4829039574;1317,95586514;1341,4387691
5;112258;9873;102385;53239;3563;49676;170000;4503;13436;8,12%;152061;23,3119709492;1072,00922418;1095,32119513
6;112258;9131;103127;53239;3680;49559;170000;4503;12811;7,74%;152686;17,5327761173;1037,85895801;1055,39173412
7;112258;9097;103161;53239;3893;49346;170000;4503;12990;7,85%;152507;17,9612710476;902,793927908;920,755198956
8;112258;8916;103342;53239;3913;49326;170000;4503;12829;7,75%;152668;17,7889130116;1040,68869209;1058,4776051
9;112258;9266;102992;53239;3666;49573;170000;4503;12932;7,81%;152565;17,9539108276;1006,41480708;1024,36871791
10;112258;9866;102392;53239;3720;49519;170000;4503;13586;8,21%;151911;15,6944611073;970,176342964;985,870804071
11;112258;9612;102646;53239;3617;49622;170000;4503;13229;7,99%;152268;15,7584469318;911,568258047;927,326704979
12;112258;9174;103084;53239;3711;49528;170000;4503;12885;7,79%;152612;15,7267258167;939,351138115;955,077863932
13;112258;9034;103224;53239;3843;49396;170000;4503;12877;7,78%;152620;17,8280689716;1599,50556588;1617,33363485
14;112258;8807;103451;53239;3843;49396;170000;4503;12650;7,64%;152847;36,3565151691;1744,13365889;1780,49017406
15;112258;9230;103028;53239;3679;49560;170000;4503;12909;7,80%;152588;23,4680800438;1593,51775599;1616,98583603
16;112258;10024;102234;53239;3725;49514;170000;4503;13749;8,31%;151748;23,7882361412;1665,16622686;1688,95446301
17;112258;10121;102137;53239;3602;49637;170000;4503;13723;8,29%;151774;36,2421929836;1195,18575907;1231,42795205
18;112258;9451;102807;53239;3827;49412;170000;4503;13278;8,02%;152219;17,9109621048;1112,31931591;1130,23027802
19;112258;9610;102648;53239;3789;49450;170000;4503;13399;8,10%;152098;18,3778100014;1174,12585902;1192,50366902
20;112258;9835;102423;53239;3623;49616;170000;4503;13458;8,13%;152039;18,0381290913;1034,56122208;1052,59935117
21;112258;9728;102530;53239;3761;49478;170000;4503;13489;8,15%;152008;17,967457056;1238,97233891;1256,93979597
22;112258;9681;102577;53239;3663;49576;170000;4503;13344;8,06%;152153;17,8180730343;1106,95778298;1124,77585602
23;112258;9318;102940;53239;3878;49361;170000;4503;13196;7,97%;152301;17,9373829365;1244,58621097;1262,5235939
24;112258;9055;103203;53239;3854;49385;170000;4503;12909;7,80%;152588;17,7622020245;1244,00247788;1261,76467991
25;112258;9494;102764;53239;3729;49510;170000;4503;13223;7,99%;152274;18,178224802;1042,962677;1061,1409018
26;112258;9746;102512;53239;3624;49615;170000;4503;13370;8,08%;152127;18,1764810085;1119,41256785;1137,58904886
27;112258;9482;102776;53239;3532;49707;170000;4503;13014;7,86%;152483;17,8667268753;1188,12954497;1205,99627185
28;112258;9860;102398;53239;3507;49732;170000;4503;13367;8,08%;152130;18,1022500992;1185,62204289;1203,72429299
29;112258;9039;103219;53239;3610;49629;170000;4503;12649;7,64%;152848;17,941617012;1118,11075902;1136,05237603
;;;;;;;;;13219;7,99%;;;;1238,54
;;;;;;;;;343;0,21%;;;;239,37
