nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;1087;;;551,85
;;;;;;;;;22;;;67,92
0;187500;116998;10496;1152178;3734;112241;1098;3659;1098;0,60%;182743;526,077203035
1;187500;116998;10496;1152178;3734;112201;1138;3659;1138;0,62%;182703;487,308199167
2;187500;116998;10496;1152178;3734;112295;1044;3659;1044;0,57%;182797;582,801587105
3;187500;116998;10496;1152178;3734;112248;1091;3659;1091;0,59%;182750;437,755141973
4;187500;116998;10496;1152178;3734;112287;1052;3659;1052;0,57%;182789;586,678216934
5;187500;116998;10496;1152178;3734;112247;1092;3659;1092;0,59%;182749;444,68056798
6;187500;116998;10496;1152178;3734;112238;1101;3659;1101;0,60%;182740;445,180358887
7;187500;116998;10496;1152178;3734;112269;1070;3659;1070;0,58%;182771;452,163794994
8;187500;116998;10496;1152178;3734;112253;1086;3659;1086;0,59%;182755;586,136027098
9;187500;116998;10496;1152178;3734;112269;1070;3659;1070;0,58%;182771;591,101074934
10;187500;116998;10496;1152178;3734;112239;1100;3659;1100;0,60%;182741;592,55666995
11;187500;116998;10496;1152178;3734;112254;1085;3659;1085;0,59%;182756;639,840209007
12;187500;116998;10496;1152178;3734;112261;1078;3659;1078;0,59%;182763;651,787800074
13;187500;116998;10496;1152178;3734;112241;1098;3659;1098;0,60%;182743;593,818598032
14;187500;116998;10496;1152178;3734;112243;1096;3659;1096;0,60%;182745;539,41427803
15;187500;116998;10496;1152178;3734;112260;1079;3659;1079;0,59%;182762;525,07387805
16;187500;116998;10496;1152178;3734;112286;1053;3659;1053;0,57%;182788;628,435154915
17;187500;116998;10496;1152178;3734;112278;1061;3659;1061;0,58%;182780;594,580557108
18;187500;116998;10496;1152178;3734;112227;1112;3659;1112;0,60%;182729;528,543135166
19;187500;116998;10496;1152178;3734;112255;1084;3659;1084;0,59%;182757;621,382291794
20;187500;116998;10496;1152178;3734;112243;1096;3659;1096;0,60%;182745;581,375610113
21;187500;116998;10496;1152178;3734;112234;1105;3659;1105;0,60%;182736;437,910345793
22;187500;116998;10496;1152178;3734;112273;1066;3659;1066;0,58%;182775;535,992079973
23;187500;116998;10496;1152178;3734;112224;1115;3659;1115;0,61%;182726;537,236464977
24;187500;116998;10496;1152178;3734;112225;1114;3659;1114;0,61%;182727;462,214626074
25;187500;116998;10496;1152178;3734;112279;1060;3659;1060;0,58%;182781;609,819648981
26;187500;116998;10496;1152178;3734;112248;1091;3659;1091;0,59%;182750;503,773236036
27;187500;116998;10496;1152178;3734;112256;1083;3659;1083;0,59%;182758;561,800601006
28;187500;116998;10496;1152178;3734;112225;1114;3659;1114;0,61%;182727;610,715579033
29;187500;116998;10496;1152178;3734;112247;1092;3659;1092;0,59%;182749;659,423852921
;;;;;;;;;;0,59%;;
;;;;;;;;;;0,01%;;
