nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;132423;2659;129764;51577;4998;46579;187500;3500;7657;4,16%;176343;18,9681749344;1275,3997581;1294,36793303
1;132423;3735;128688;51577;3863;47714;187500;3500;7598;4,13%;176402;23,3423261642;1259,92525387;1283,26758003
2;132423;3245;129178;51577;4537;47040;187500;3500;7782;4,23%;176218;24,1558768749;1455,51206613;1479,667943
3;132423;3067;129356;51577;3921;47656;187500;3500;6988;3,80%;177012;24,7207400799;1434,04509902;1458,7658391
4;132423;3037;129386;51577;4179;47398;187500;3500;7216;3,92%;176784;26,0145230293;1753,35216212;1779,36668515
5;132423;3920;128503;51577;4089;47488;187500;3500;8009;4,35%;175991;28,1187708378;1502,00484514;1530,12361598
6;132423;3833;128590;51577;3947;47630;187500;3500;7780;4,23%;176220;28,5080969334;1474,7200191;1503,22811604
7;132423;3183;129240;51577;3807;47770;187500;3500;6990;3,80%;177010;28,3101968765;1380,19617105;1408,50636792
8;132423;3370;129053;51577;3989;47588;187500;3500;7359;4,00%;176641;27,6504909992;1549,55085611;1577,20134711
9;132423;3583;128840;51577;4365;47212;187500;3500;7948;4,32%;176052;27,8608150482;1826,86164093;1854,72245598
10;132423;3023;129400;51577;4352;47225;187500;3500;7375;4,01%;176625;27,2519009113;1388,02349305;1415,27539396
11;132423;3119;129304;51577;4197;47380;187500;3500;7316;3,98%;176684;27,8026800156;1744,48461699;1772,28729701
12;132423;2949;129474;51577;4462;47115;187500;3500;7411;4,03%;176589;28,2905061245;2159,94041181;2188,23091793
13;132423;2701;129722;51577;4361;47216;187500;3500;7062;3,84%;176938;40,0002439022;1998,19669509;2038,19693899
14;132423;3531;128892;51577;4240;47337;187500;3500;7771;4,22%;176229;35,3892889023;1494,79448318;1530,18377209
15;132423;2902;129521;51577;5068;46509;187500;3500;7970;4,33%;176030;27,6717839241;1922,07599711;1949,74778104
16;132423;3248;129175;51577;3667;47910;187500;3500;6915;3,76%;177085;28,8054168224;1656,62973022;1685,43514705
17;132423;3105;129318;51577;4297;47280;187500;3500;7402;4,02%;176598;27,2125401497;1359,10406804;1386,31660819
18;132423;3305;129118;51577;4256;47321;187500;3500;7561;4,11%;176439;27,2136099339;1726,57609701;1753,78970695
19;132423;3284;129139;51577;3989;47588;187500;3500;7273;3,95%;176727;27,6551089287;1726,32684612;1753,98195505
20;132423;2768;129655;51577;4170;47407;187500;3500;6938;3,77%;177062;27,9735081196;1454,69850492;1482,67201304
21;132423;3450;128973;51577;3839;47738;187500;3500;7289;3,96%;176711;27,3004848957;1436,93630719;1464,23679209
22;132423;3454;128969;51577;4044;47533;187500;3500;7498;4,08%;176502;27,6395528316;1626,04151201;1653,68106484
23;132423;3597;128826;51577;3577;48000;187500;3500;7174;3,90%;176826;27,63991189;1455,53873205;1483,17864394
24;132423;3527;128896;51577;3608;47969;187500;3500;7135;3,88%;176865;26,0563278198;1364,83033013;1390,88665795
25;132423;3312;129111;51577;3867;47710;187500;3500;7179;3,90%;176821;25,8570740223;1513,25879598;1539,11587
26;132423;3400;129023;51577;4347;47230;187500;3500;7747;4,21%;176253;25,9882450104;1438,25610805;1464,24435306
27;132423;3158;129265;51577;3929;47648;187500;3500;7087;3,85%;176913;26,3467199802;1341,59124088;1367,93796086
28;132423;3217;129206;51577;3343;48234;187500;3500;6560;3,57%;177440;26,0156111717;1782,99565196;1809,01126313
29;132423;3093;129330;51577;4197;47380;187500;3500;7290;3,96%;176710;25,7443459034;1420,22981405;1445,97415996
;;;;;;;;;7376;4,01%;;;;1591,45
;;;;;;;;;354;0,19%;;;;222,81
