nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;121227;2858;118369;19169;821;18348;143424;3028;3679;2,62%;136717;14,330780983;691,803572893;706,134353876
1;121227;2840;118387;19169;781;18388;143424;3028;3621;2,58%;136775;14,3512392044;943,109860897;957,461100101
2;121227;2888;118339;19169;793;18376;143424;3028;3681;2,62%;136715;14,221031189;1009,51489282;1023,73592401
3;121227;2843;118384;19169;841;18328;143424;3028;3684;2,62%;136712;14,4224419594;998,209707975;1012,63214993
4;121227;2521;118706;19169;823;18346;143424;3028;3344;2,38%;137052;14,2393190861;693,440598965;707,679918051
5;121227;2892;118335;19169;702;18467;143424;3028;3594;2,56%;136802;14,3728709221;756,371448994;770,744319916
6;121227;2808;118419;19169;780;18389;143424;3028;3588;2,56%;136808;14,6654169559;757,714067936;772,379484892
7;121227;2670;118557;19169;806;18363;143424;3028;3476;2,48%;136920;14,5121178627;756,526458979;771,038576841
8;121227;2924;118303;19169;836;18333;143424;3028;3760;2,68%;136636;14,4226720333;873,486920118;887,909592152
9;121227;2855;118372;19169;745;18424;143424;3028;3600;2,56%;136796;14,1440870762;883,044107914;897,18819499
10;121227;2591;118636;19169;836;18333;143424;3028;3427;2,44%;136969;14,0904951096;876,272053957;890,362549067
11;121227;3092;118135;19169;813;18356;143424;3028;3905;2,78%;136491;14,0985891819;816,714314938;830,812904119
12;121227;2801;118426;19169;774;18395;143424;3028;3575;2,55%;136821;14,1589179039;876,917211056;891,07612896
13;121227;2684;118543;19169;780;18389;143424;3028;3464;2,47%;136932;14,3665688038;876,912043095;891,278611898
14;121227;2836;118391;19169;802;18367;143424;3028;3638;2,59%;136758;14,2297170162;816,055560827;830,285277843
15;121227;2487;118740;19169;910;18259;143424;3028;3397;2,42%;136999;14,3197751045;875,829102993;890,148878098
16;121227;2697;118530;19169;823;18346;143424;3028;3520;2,51%;136876;13,8125898838;875,659363031;889,471952915
17;121227;2610;118617;19169;826;18343;143424;3028;3436;2,45%;136960;14,7109651566;885,550941944;900,261907101
18;121227;2544;118683;19169;887;18282;143424;3028;3431;2,44%;136965;14,5196199417;749,115970135;763,635590076
19;121227;2611;118616;19169;809;18360;143424;3028;3420;2,44%;136976;14,2201001644;690,053926945;704,274027109
20;121227;2523;118704;19169;864;18305;143424;3028;3387;2,41%;137009;14,2675659657;755,745629072;770,013195038
21;121227;2682;118545;19169;778;18391;143424;3028;3460;2,46%;136936;14,2964470387;1003,87460089;1018,17104793
22;121227;2616;118611;19169;859;18310;143424;3028;3475;2,48%;136921;14,2358469963;878,092872143;892,328719139
23;121227;2455;118772;19169;889;18280;143424;3028;3344;2,38%;137052;14,2816770077;687,828591108;702,110268116
24;121227;2798;118429;19169;755;18414;143424;3028;3553;2,53%;136843;14,1970748901;750,74890399;764,94597888
25;121227;2655;118572;19169;850;18319;143424;3028;3505;2,50%;136891;14,2739679813;873,940118074;888,214086056
26;121227;2538;118689;19169;736;18433;143424;3028;3274;2,33%;137122;14,3605899811;811,496790886;825,857380867
27;121227;2579;118648;19169;825;18344;143424;3028;3404;2,42%;136992;14,8843250275;689,246576071;704,130901098
28;121227;2801;118426;19169;842;18327;143424;3028;3643;2,59%;136753;14,2001838684;933,866652012;948,06683588
29;121227;2777;118450;19169;767;18402;143424;3028;3544;2,52%;136852;14,255712986;752,358330965;766,614043951
;;;;;;;;;3528;2,51%;;;;842,3
;;;;;;;;;138;0,10%;;;;97,41
