nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;146616;4585;142031;33263;410;32853;187500;7621;4995;2,78%;174884;32,9266400337;1063,87983418;1096,80647421
1;146616;4316;142300;33263;431;32832;187500;7621;4747;2,64%;175132;25,5246310234;898,950798035;924,475429058
2;146616;4910;141706;33263;414;32849;187500;7621;5324;2,96%;174555;25,7601928711;962,957587004;988,717779875
3;146616;5053;141563;33263;389;32874;187500;7621;5442;3,03%;174437;19,5545089245;864,871210098;884,425719023
4;146616;4476;142140;33263;402;32861;187500;7621;4878;2,71%;175001;25,5144529343;1063,13797307;1088,652426
5;146616;4281;142335;33263;519;32744;187500;7621;4800;2,67%;175079;25,9714491367;1069,82441688;1095,79586601
6;146616;4830;141786;33263;361;32902;187500;7621;5191;2,89%;174688;26,0978250504;1355,67073107;1381,76855612
7;146616;4639;141977;33263;402;32861;187500;7621;5041;2,80%;174838;36,3041658401;1126,31330204;1162,61746788
8;146616;5068;141548;33263;373;32890;187500;7621;5441;3,02%;174438;27,3094959259;1088,936167;1116,24566293
9;146616;4746;141870;33263;338;32925;187500;7621;5084;2,83%;174795;26,9480900764;1100,1602149;1127,10830498
10;146616;4640;141976;33263;429;32834;187500;7621;5069;2,82%;174810;27,7902271748;1087,6515739;1115,44180107
11;146616;5171;141445;33263;382;32881;187500;7621;5553;3,09%;174326;27,5023300648;1397,14912009;1424,65145016
12;146616;4483;142133;33263;368;32895;187500;7621;4851;2,70%;175028;26,3434598446;1080,19457912;1106,53803897
13;146616;4757;141859;33263;438;32825;187500;7621;5195;2,89%;174684;26,5197470188;1391,82071781;1418,34046483
14;146616;4614;142002;33263;393;32870;187500;7621;5007;2,78%;174872;27,2186691761;1241,85226488;1269,07093406
15;146616;4735;141881;33263;392;32871;187500;7621;5127;2,85%;174752;26,6868801117;1080,40820003;1107,09508014
16;146616;4307;142309;33263;393;32870;187500;7621;4700;2,61%;175179;26,0209619999;1068,71023893;1094,73120093
17;146616;4984;141632;33263;360;32903;187500;7621;5344;2,97%;174535;26,0554771423;1367,523772;1393,57924914
18;146616;4490;142126;33263;398;32865;187500;7621;4888;2,72%;174991;26,2777471542;1080,58935404;1106,86710119
19;146616;4743;141873;33263;455;32808;187500;7621;5198;2,89%;174681;26,9103629589;1074,98461294;1101,8949759
20;146616;4815;141801;33263;354;32909;187500;7621;5169;2,87%;174710;26,4349548817;1535,10738015;1561,54233503
21;146616;4787;141829;33263;377;32886;187500;7621;5164;2,87%;174715;26,8645439148;1376,02517796;1402,88972187
22;146616;4983;141633;33263;412;32851;187500;7621;5395;3,00%;174484;26,5631461143;1364,98288298;1391,54602909
23;146616;4258;142358;33263;350;32913;187500;7621;4608;2,56%;175271;25,9562768936;1516,53756309;1542,49383998
24;146616;4661;141955;33263;349;32914;187500;7621;5010;2,79%;174869;26,4280781746;1055,06614995;1081,49422812
25;146616;4736;141880;33263;386;32877;187500;7621;5122;2,85%;174757;26,2571220398;1064,76669192;1091,02381396
26;146616;4987;141629;33263;392;32871;187500;7621;5379;2,99%;174500;26,1330800056;1064,84172487;1090,97480488
27;146616;4342;142274;33263;383;32880;187500;7621;4725;2,63%;175154;26,3062930107;1062,38821912;1088,69451213
28;146616;4793;141823;33263;356;32907;187500;7621;5149;2,86%;174730;25,5168678761;1209,51978898;1235,03665686
29;146616;4727;141889;33263;433;32830;187500;7621;5160;2,87%;174719;25,6582069397;1071,407583;1097,06578994
;;;;;;;;;5092;2,83%;;;;1186,25
;;;;;;;;;242;0,13%;;;;173,93
