nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;164949;3545;161404;21413;666;20747;187500;1138;4211;2,26%;182151;108,942744017;942,598238945;1051,54098296
1;164949;6869;158080;21413;655;20758;187500;1138;7524;4,04%;178838;108,325269938;996,329033852;1104,65430379
2;164949;4888;160061;21413;643;20770;187500;1138;5531;2,97%;180831;105,830564022;938,706909895;1044,53747392
3;164949;4952;159997;21413;664;20749;187500;1138;5616;3,01%;180746;107,763468027;882,202190876;989,965658903
4;164949;4636;160313;21413;668;20745;187500;1138;5304;2,85%;181058;105,926710129;938,194224834;1044,12093496
5;164949;4326;160623;21413;662;20751;187500;1138;4988;2,68%;181374;110,686130047;1069,19543386;1179,8815639
6;164949;5097;159852;21413;663;20750;187500;1138;5760;3,09%;180602;109,12006712;1003,27449799;1112,39456511
7;164949;4678;160271;21413;635;20778;187500;1138;5313;2,85%;181049;109,364170074;883,719823837;993,083993912
8;164949;5574;159375;21413;649;20764;187500;1138;6223;3,34%;180139;106,550660133;882,393923998;988,944584131
9;164949;2513;162436;21413;647;20766;187500;1138;3160;1,70%;183202;105,930194139;1004,42268586;1110,35288
10;164949;4103;160846;21413;668;20745;187500;1138;4771;2,56%;181591;109,156157017;942,805551052;1051,96170807
11;164949;4734;160215;21413;653;20760;187500;1138;5387;2,89%;180975;106,428600073;932,638187885;1039,06678796
12;164949;5092;159857;21413;653;20760;187500;1138;5745;3,08%;180617;107,986356974;995,712844849;1103,69920182
13;164949;5114;159835;21413;661;20752;187500;1138;5775;3,10%;180587;108,814912081;1006,01926494;1114,83417702
14;164949;3327;161622;21413;655;20758;187500;1138;3982;2,14%;182380;108,430423021;1001,10087895;1109,53130198
15;164949;4896;160053;21413;657;20756;187500;1138;5553;2,98%;180809;106,612639904;1120,09598517;1226,70862508
16;164949;3965;160984;21413;658;20755;187500;1138;4623;2,48%;181739;107,141124964;999,288165092;1106,42929006
17;164949;5983;158966;21413;660;20753;187500;1138;6643;3,56%;179719;105,142181158;1121,65279579;1226,79497695
18;164949;4408;160541;21413;645;20768;187500;1138;5053;2,71%;181309;108,985042095;872,644217014;981,629259109
19;164949;6708;158241;21413;648;20765;187500;1138;7356;3,95%;179006;107,590733051;1002,65604305;1110,2467761
20;164949;6207;158742;21413;665;20748;187500;1138;6872;3,69%;179490;108,921614885;991,896219015;1100,8178339
21;164949;5887;159062;21413;606;20807;187500;1138;6493;3,48%;179869;107,911659956;873,095505953;981,007165909
22;164949;5078;159871;21413;639;20774;187500;1138;5717;3,07%;180645;110,434241056;997,745286942;1108,179528
23;164949;4799;160150;21413;655;20758;187500;1138;5454;2,93%;180908;108,110468864;942,957961082;1051,06842995
24;164949;3693;161256;21413;662;20751;187500;1138;4355;2,34%;182007;109,758486032;874,26335907;984,021845102
25;164949;4373;160576;21413;638;20775;187500;1138;5011;2,69%;181351;109,33658886;993,082401037;1102,4189899
26;164949;4172;160777;21413;656;20757;187500;1138;4828;2,59%;181534;105,139045;931,652225018;1036,79127002
27;164949;3896;161053;21413;660;20753;187500;1138;4556;2,44%;181806;109,664428949;937,963028193;1047,62745714
28;164949;3631;161318;21413;665;20748;187500;1138;4296;2,31%;182066;105,838994026;984,722348928;1090,56134295
29;164949;7430;157519;21413;643;20770;187500;1138;8073;4,33%;178289;108,259130001;1184,10960889;1292,36873889
;;;;;;;;;5472;2,94%;;;;1082,84
;;;;;;;;;1094;0,59%;;;;76,29
