nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;155326;2067;153259;30031;771;29260;187500;2143;2838;1,53%;182519;21,8845479488;932,437258959;954,321806908
1;155326;2102;153224;30031;771;29260;187500;2143;2873;1,55%;182484;22,1654949188;839,503648996;861,669143915
2;155326;2362;152964;30031;670;29361;187500;2143;3032;1,64%;182325;21,9460868835;839,926931143;861,873018026
3;155326;2012;153314;30031;791;29240;187500;2143;2803;1,51%;182554;22,3556740284;937,519610882;959,87528491
4;155326;2014;153312;30031;762;29269;187500;2143;2776;1,50%;182581;22,4862649441;941,375403166;963,86166811
5;155326;2218;153108;30031;814;29217;187500;2143;3032;1,64%;182325;22,1760430336;1126,10613489;1148,28217793
6;155326;2272;153054;30031;738;29293;187500;2143;3010;1,62%;182347;22,2290058136;1037,09433699;1059,3233428
7;155326;2260;153066;30031;743;29288;187500;2143;3003;1,62%;182354;22,9251890182;981,04648304;1003,97167206
8;155326;2250;153076;30031;725;29306;187500;2143;2975;1,61%;182382;26,0643680096;1095,57130599;1121,635674
9;155326;2166;153160;30031;751;29280;187500;2143;2917;1,57%;182440;26,8663630486;1003,48630285;1030,3526659
10;155326;2019;153307;30031;892;29139;187500;2143;2911;1,57%;182446;20,9832201004;913,730827093;934,714047194
11;155326;2304;153022;30031;830;29201;187500;2143;3134;1,69%;182223;25,9332408905;1180,47213507;1206,40537596
12;155326;2103;153223;30031;784;29247;187500;2143;2887;1,56%;182470;28,699283123;1113,40500307;1142,10428619
13;155326;2312;153014;30031;739;29292;187500;2143;3051;1,65%;182306;27,9153530598;1205,88264894;1233,798002
14;155326;2005;153321;30031;793;29238;187500;2143;2798;1,51%;182559;21,7179610729;913,239161968;934,957123041
15;155326;2471;152855;30031;776;29255;187500;2143;3247;1,75%;182110;21,4297339916;1399,67011595;1421,09984994
16;155326;1845;153481;30031;917;29114;187500;2143;2762;1,49%;182595;35,7322208881;1112,09502506;1147,82724595
17;155326;2302;153024;30031;701;29330;187500;2143;3003;1,62%;182354;26,6146559715;1113,99556208;1140,61021805
18;155326;2220;153106;30031;881;29150;187500;2143;3101;1,67%;182256;26,7921271324;1088,64389896;1115,4360261
19;155326;2249;153077;30031;701;29330;187500;2143;2950;1,59%;182407;25,982763052;1100,67567682;1126,65843987
20;155326;2245;153081;30031;758;29273;187500;2143;3003;1,62%;182354;26,3485760689;989,847150087;1016,19572616
21;155326;2437;152889;30031;723;29308;187500;2143;3160;1,70%;182197;26,7662630081;1100,34362292;1127,10988593
22;155326;2240;153086;30031;760;29271;187500;2143;3000;1,62%;182357;25,9187641144;1203,60703897;1229,52580309
23;155326;2114;153212;30031;792;29239;187500;2143;2906;1,57%;182451;25,7166128159;990,711198092;1016,42781091
24;155326;2115;153211;30031;792;29239;187500;2143;2907;1,57%;182450;26,0322961807;1332,98011279;1359,01240897
25;155326;2380;152946;30031;702;29329;187500;2143;3082;1,66%;182275;26,438822031;1286,04319096;1312,48201299
26;155326;2357;152969;30031;731;29300;187500;2143;3088;1,67%;182269;32,4891619682;1139,16156888;1171,65073085
27;155326;2118;153208;30031;790;29241;187500;2143;2908;1,57%;182449;22,8978149891;819,112744093;842,010559082
28;155326;2241;153085;30031;707;29324;187500;2143;2948;1,59%;182409;26,9496970177;928,870752096;955,820449114
29;155326;2254;153072;30031;742;29289;187500;2143;2996;1,62%;182361;21,4447929859;719,388239145;740,833032131
;;;;;;;;;2970;1,60%;;;;1071
;;;;;;;;;117;0,06%;;;;158
