nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;149967;5802;144165;15145;515;14630;166500;1388;6317;3,83%;158795;18,6649870872;1027,11293006;1045,77791715
1;149967;5881;144086;15145;437;14708;166500;1388;6318;3,83%;158794;18,558480978;975,157001019;993,715481997
2;149967;6164;143803;15145;472;14673;166500;1388;6636;4,02%;158476;18,6424188614;1018,86083508;1037,50325394
3;149967;6006;143961;15145;417;14728;166500;1388;6423;3,89%;158689;18,7302658558;837,34394908;856,074214935
4;149967;5574;144393;15145;525;14620;166500;1388;6099;3,69%;159013;18,5204930305;905,004617929;923,52511096
5;149967;5656;144311;15145;473;14672;166500;1388;6129;3,71%;158983;18,9630680084;915,73332715;934,696395159
6;149967;6076;143891;15145;488;14657;166500;1388;6564;3,98%;158548;18,9029428959;1036,47221398;1055,37515688
7;149967;6267;143700;15145;461;14684;166500;1388;6728;4,07%;158384;18,9872438908;1027,02052617;1046,00777006
8;149967;5572;144395;15145;505;14640;166500;1388;6077;3,68%;159035;18,8521978855;1095,48218703;1114,33438492
9;149967;6218;143749;15145;486;14659;166500;1388;6704;4,06%;158408;18,4560489655;1086,77490091;1105,23094988
10;149967;5990;143977;15145;477;14668;166500;1388;6467;3,92%;158645;18,6615409851;1029,10027003;1047,76181102
11;149967;5598;144369;15145;486;14659;166500;1388;6084;3,68%;159028;18,5657129288;851,848926067;870,414638996
12;149967;5707;144260;15145;436;14709;166500;1388;6143;3,72%;158969;18,7496099472;856,659176111;875,408786058
13;149967;6063;143904;15145;484;14661;166500;1388;6547;3,97%;158565;18,8698620796;1022,3788588;1041,24872088
14;149967;5898;144069;15145;508;14637;166500;1388;6406;3,88%;158706;18,6900570393;846,127332926;864,817389965
15;149967;5517;144450;15145;499;14646;166500;1388;6016;3,64%;159096;18,6860539913;908,649026871;927,335080862
16;149967;5440;144527;15145;519;14626;166500;1388;5959;3,61%;159153;18,6888079643;1090,43160391;1109,12041187
17;149967;5900;144067;15145;500;14645;166500;1388;6400;3,88%;158712;18,6123890877;1086,7172699;1105,32965899
18;149967;6845;143122;15145;397;14748;166500;1388;7242;4,39%;157870;22,4197819233;1027,27198911;1049,69177103
19;149967;5966;144001;15145;471;14674;166500;1388;6437;3,90%;158675;19,0728580952;959,45629406;978,529152155
20;149967;5728;144239;15145;482;14663;166500;1388;6210;3,76%;158902;26,0542271137;1030,18997693;1056,24420404
21;149967;6708;143259;15145;426;14719;166500;1388;7134;4,32%;157978;18,7565290928;1035,78045487;1054,53698397
22;149967;5857;144110;15145;499;14646;166500;1388;6356;3,85%;158756;19,5054960251;1109,61247396;1129,11796999
23;149967;5989;143978;15145;530;14615;166500;1388;6519;3,95%;158593;19,2138009071;940,052489996;959,266290903
24;149967;6056;143911;15145;452;14693;166500;1388;6508;3,94%;158604;19,2097129822;944,384664059;963,594377041
25;149967;6153;143814;15145;481;14664;166500;1388;6634;4,02%;158478;19,4093739986;883,140791178;902,550165176
26;149967;5376;144591;15145;507;14638;166500;1388;5883;3,56%;159229;19,7179210186;895,073073864;914,790994883
27;149967;5150;144817;15145;473;14672;166500;1388;5623;3,41%;159489;19,8800430298;1086,42170405;1106,30174708
28;149967;5806;144161;15145;488;14657;166500;1388;6294;3,81%;158818;19,868917942;1090,24777699;1110,11669493
29;149967;5904;144063;15145;460;14685;166500;1388;6364;3,85%;158748;20,0920441151;1038,18059587;1058,27263999
;;;;;;;;;6374;3,86%;;;;1007,89
;;;;;;;;;339;0,21%;;;;86,5
