nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;843;;;282,38
;;;;;;;;;13;;;48,22
0;149000;31472;2772;267389;1596;28492;790;2210;828;0,56%;145962;243,76236105
1;149000;31472;2772;267389;1596;28478;804;2210;842;0,57%;145948;226,261493206
2;149000;31472;2772;267389;1596;28498;784;2210;822;0,56%;145968;266,191683054
3;149000;31472;2772;267389;1596;28472;810;2210;848;0,58%;145942;225,208004951
4;149000;31472;2772;267389;1596;28487;795;2210;833;0,57%;145957;225,505421162
5;149000;31472;2772;267389;1596;28465;817;2210;855;0,58%;145935;223,382236958
6;149000;31472;2772;267389;1596;28451;831;2210;869;0,59%;145921;275,520256996
7;149000;31472;2772;267389;1596;28476;806;2210;844;0,57%;145946;253,357808113
8;149000;31472;2772;267389;1596;28463;819;2210;857;0,58%;145933;303,021219969
9;149000;31472;2772;267389;1596;28470;812;2210;850;0,58%;145940;275,189042807
10;149000;31472;2772;267389;1596;28486;796;2210;834;0,57%;145956;350,473227978
11;149000;31472;2772;267389;1596;28485;797;2210;835;0,57%;145955;422,324640036
12;149000;31472;2772;267389;1596;28476;806;2210;844;0,57%;145946;382,95270896
13;149000;31472;2772;267389;1596;28495;787;2210;825;0,56%;145965;307,079236984
14;149000;31472;2772;267389;1596;28465;817;2210;855;0,58%;145935;250,907953024
15;149000;31472;2772;267389;1596;28478;804;2210;842;0,57%;145948;290,105638981
16;149000;31472;2772;267389;1596;28483;799;2210;837;0,57%;145953;354,044653177
17;149000;31472;2772;267389;1596;28486;796;2210;834;0,57%;145956;292,157980919
18;149000;31472;2772;267389;1596;28451;831;2210;869;0,59%;145921;281,142579079
19;149000;31472;2772;267389;1596;28467;815;2210;853;0,58%;145937;250,369816065
20;149000;31472;2772;267389;1596;28470;812;2210;850;0,58%;145940;284,311947823
21;149000;31472;2772;267389;1596;28463;819;2210;857;0,58%;145933;243,454545021
22;149000;31472;2772;267389;1596;28477;805;2210;843;0,57%;145947;246,944676161
23;149000;31472;2772;267389;1596;28487;795;2210;833;0,57%;145957;329,632787943
24;149000;31472;2772;267389;1596;28483;799;2210;837;0,57%;145953;259,232234955
25;149000;31472;2772;267389;1596;28504;778;2210;816;0,56%;145974;251,854672909
26;149000;31472;2772;267389;1596;28479;803;2210;841;0,57%;145949;290,170977831
27;149000;31472;2772;267389;1596;28471;811;2210;849;0,58%;145941;278,814707041
28;149000;31472;2772;267389;1596;28475;807;2210;845;0,58%;145945;326,446984053
29;149000;31472;2772;267389;1596;28481;801;2210;839;0,57%;145951;261,587139845
;;;;;;;;;;0,57%;;
;;;;;;;;;;0,01%;;
