nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;533;;;316,82
;;;;;;;;;14;;;65,76
0;187500;38078;3384;309558;2055;35522;526;2030;526;0,28%;184944;273,722665071
1;187500;38078;3384;309558;2055;35512;536;2030;536;0,29%;184934;375,422548771
2;187500;38078;3384;309558;2055;35506;542;2030;542;0,29%;184928;275,243110895
3;187500;38078;3384;309558;2055;35501;547;2030;547;0,29%;184923;402,82302618
4;187500;38078;3384;309558;2055;35518;530;2030;530;0,29%;184940;251,082118988
5;187500;38078;3384;309558;2055;35516;532;2030;532;0,29%;184938;275,451859951
6;187500;38078;3384;309558;2055;35535;513;2030;513;0,28%;184957;251,297188997
7;187500;38078;3384;309558;2055;35533;515;2030;515;0,28%;184955;248,62807107
8;187500;38078;3384;309558;2055;35516;532;2030;532;0,29%;184938;248,209557056
9;187500;38078;3384;309558;2055;35515;533;2030;533;0,29%;184937;298,186708927
10;187500;38078;3384;309558;2055;35505;543;2030;543;0,29%;184927;249,505795002
11;187500;38078;3384;309558;2055;35527;521;2030;521;0,28%;184949;296,793316841
12;187500;38078;3384;309558;2055;35512;536;2030;536;0,29%;184934;249,399422169
13;187500;38078;3384;309558;2055;35556;492;2030;492;0,27%;184978;425,052527905
14;187500;38078;3384;309558;2055;35509;539;2030;539;0,29%;184931;395,442080975
15;187500;38078;3384;309558;2055;35508;540;2030;540;0,29%;184930;298,834538937
16;187500;38078;3384;309558;2055;35507;541;2030;541;0,29%;184929;445,682029009
17;187500;38078;3384;309558;2055;35513;535;2030;535;0,29%;184935;348,513078213
18;187500;38078;3384;309558;2055;35509;539;2030;539;0,29%;184931;374,585618019
19;187500;38078;3384;309558;2055;35504;544;2030;544;0,29%;184926;299,654256105
20;187500;38078;3384;309558;2055;35514;534;2030;534;0,29%;184936;273,19520402
21;187500;38078;3384;309558;2055;35530;518;2030;518;0,28%;184952;257,942986012
22;187500;38078;3384;309558;2055;35494;554;2030;554;0,30%;184916;349,34563303
23;187500;38078;3384;309558;2055;35528;520;2030;520;0,28%;184950;273,060359955
24;187500;38078;3384;309558;2055;35500;548;2030;548;0,30%;184922;370,388473034
25;187500;38078;3384;309558;2055;35486;562;2030;562;0,30%;184908;248,731339931
26;187500;38078;3384;309558;2055;35517;531;2030;531;0,29%;184939;426,67708087
27;187500;38078;3384;309558;2055;35513;535;2030;535;0,29%;184935;250,879029989
28;187500;38078;3384;309558;2055;35522;526;2030;526;0,28%;184944;398,465946913
29;187500;38078;3384;309558;2055;35523;525;2030;525;0,28%;184945;372,471951008
;;;;;;;;;;0,29%;;
;;;;;;;;;;0,01%;;
