nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;115758;7270;108488;38643;548;38095;154401;0;7818;5,06%;146583;18,7859449387;1259,13655996;1277,9225049
1;115758;6219;109539;38643;552;38091;154401;0;6771;4,39%;147630;23,1942441463;1102,66173983;1125,85598397
2;115758;6940;108818;38643;543;38100;154401;0;7483;4,85%;146918;18,703359127;1193,85474086;1212,55809999
3;115758;6799;108959;38643;575;38068;154401;0;7374;4,78%;147027;26,7051799297;1217,86487818;1244,57005811
4;115758;7404;108354;38643;555;38088;154401;0;7959;5,15%;146442;19,4315638542;1012,97922015;1032,41078401
5;115758;5802;109956;38643;505;38138;154401;0;6307;4,08%;148094;19,7553160191;967,311457872;987,066773891
6;115758;6489;109269;38643;582;38061;154401;0;7071;4,58%;147330;20,0873560905;980,875938892;1000,96329498
7;115758;6215;109543;38643;584;38059;154401;0;6799;4,40%;147602;17,41456604;871,163175821;888,577741861
8;115758;7377;108381;38643;533;38110;154401;0;7910;5,12%;146491;17,8585460186;872,402913094;890,261459112
9;115758;6998;108760;38643;585;38058;154401;0;7583;4,91%;146818;17,6672677994;978,101129055;995,768396854
10;115758;6864;108894;38643;567;38076;154401;0;7431;4,81%;146970;17,9203329086;1086,36634302;1104,28667593
11;115758;5855;109903;38643;553;38090;154401;0;6408;4,15%;147993;17,8242359161;1174,5817461;1192,40598202
12;115758;6565;109193;38643;548;38095;154401;0;7113;4,61%;147288;17,6845800877;1135,05142403;1152,73600411
13;115758;7553;108205;38643;601;38042;154401;0;8154;5,28%;146247;17,8583080769;1028,39799881;1046,25630689
14;115758;5957;109801;38643;580;38063;154401;0;6537;4,23%;147864;18,0662961006;1085,68464613;1103,75094223
15;115758;6874;108884;38643;583;38060;154401;0;7457;4,83%;146944;18,6915950775;979,067394972;997,758990049
16;115758;6802;108956;38643;528;38115;154401;0;7330;4,75%;147071;18,0063998699;1076,79786611;1094,80426598
17;115758;6560;109198;38643;585;38058;154401;0;7145;4,63%;147256;18,0594358444;1028,43062615;1046,490062
18;115758;5891;109867;38643;524;38119;154401;0;6415;4,15%;147986;18,0382299423;936,409460068;954,44769001
19;115758;7013;108745;38643;548;38095;154401;0;7561;4,90%;146840;18,2985379696;1131,73734903;1150,035887
20;115758;5996;109762;38643;546;38097;154401;0;6542;4,24%;147859;17,9282691479;891,249773026;909,178042173
21;115758;6294;109464;38643;571;38072;154401;0;6865;4,45%;147536;17,5593500137;1067,63357091;1085,19292092
22;115758;6859;108899;38643;551;38092;154401;0;7410;4,80%;146991;17,5804188251;1019,3921752;1036,97259402
23;115758;7196;108562;38643;550;38093;154401;0;7746;5,02%;146655;17,7388858795;1119,65860415;1137,39749002
24;115758;6301;109457;38643;581;38062;154401;0;6882;4,46%;147519;17,8206188679;928,495738983;946,316357851
25;115758;6682;109076;38643;586;38057;154401;0;7268;4,71%;147133;17,784747839;938,720844984;956,505592823
26;115758;6769;108989;38643;522;38121;154401;0;7291;4,72%;147110;18,0644290447;1089,16838408;1107,23281312
27;115758;5988;109770;38643;599;38044;154401;0;6587;4,27%;147814;17,8994138241;983,776340008;1001,67575383
28;115758;5434;110324;38643;625;38018;154401;0;6059;3,92%;148342;18,0510859489;1029,74103904;1047,79212499
29;115758;5843;109915;38643;621;38022;154401;0;6464;4,19%;147937;26,7333920002;1311,19583607;1337,92922807
;;;;;;;;;7125;4,61%;;;;1068,84
;;;;;;;;;551;0,36%;;;;112,95
