nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;129048;4567;124481;23306;4727;18579;154401;2047;9294;6,10%;143060;21,3040680885;1823,291466;1844,59553409
1;129048;4618;124430;23306;4568;18738;154401;2047;9186;6,03%;143168;32,0931720734;1921,91599202;1954,00916409
2;129048;5118;123930;23306;4566;18740;154401;2047;9684;6,36%;142670;19,3053970337;1104,61054301;1123,91594005
3;129048;4440;124608;23306;4839;18467;154401;2047;9279;6,09%;143075;19,7116270065;1102,97029901;1122,68192601
4;129048;4332;124716;23306;4730;18576;154401;2047;9062;5,95%;143292;19,5513391495;899,209555864;918,760895014
5;129048;4622;124426;23306;4644;18662;154401;2047;9266;6,08%;143088;19,5478310585;1113,73989105;1133,28772211
6;129048;4657;124391;23306;4911;18395;154401;2047;9568;6,28%;142786;19,7688159943;1317,83282208;1337,60163808
7;129048;4102;124946;23306;4672;18634;154401;2047;8774;5,76%;143580;19,4620239735;1046,94124913;1066,40327311
8;129048;4482;124566;23306;4902;18404;154401;2047;9384;6,16%;142970;19,9514780045;976,561405897;996,512883902
9;129048;4533;124515;23306;4802;18504;154401;2047;9335;6,13%;143019;19,7605609894;971,910406113;991,670967102
10;129048;4600;124448;23306;4592;18714;154401;2047;9192;6,03%;143162;19,6239910126;971,309046984;990,933037996
11;129048;4247;124801;23306;4891;18415;154401;2047;9138;6,00%;143216;19,842069149;906,743099928;926,585169077
12;129048;4283;124765;23306;4829;18477;154401;2047;9112;5,98%;143242;19,756152153;986,141201019;1005,89735317
13;129048;4088;124960;23306;4864;18442;154401;2047;8952;5,88%;143402;19,6214699745;905,012114048;924,633584023
14;129048;3994;125054;23306;4705;18601;154401;2047;8699;5,71%;143655;19,9141101837;910,179397821;930,093508005
15;129048;4330;124718;23306;4755;18551;154401;2047;9085;5,96%;143269;19,9144320488;973,312901974;993,227334023
16;129048;4425;124623;23306;4325;18981;154401;2047;8750;5,74%;143604;19,5754308701;903,334684134;922,910115004
17;129048;4131;124917;23306;4691;18615;154401;2047;8822;5,79%;143532;19,6582629681;976,211261988;995,869524956
18;129048;4198;124850;23306;4554;18752;154401;2047;8752;5,74%;143602;19,8095350266;974,165524006;993,975059032
19;129048;4307;124741;23306;4716;18590;154401;2047;9023;5,92%;143331;19,8409190178;1049,428653;1069,26957202
20;129048;4280;124768;23306;4695;18611;154401;2047;8975;5,89%;143379;19,6892271042;1039,58704901;1059,27627611
21;129048;4384;124664;23306;4853;18453;154401;2047;9237;6,06%;143117;19,3895668983;1043,43065405;1062,82022095
22;129048;4552;124496;23306;4503;18803;154401;2047;9055;5,94%;143299;19,8410770893;1184,64004803;1204,48112512
23;129048;4051;124997;23306;4809;18497;154401;2047;8860;5,82%;143494;20,0018339157;986,398504972;1006,40033889
24;129048;4667;124381;23306;4651;18655;154401;2047;9318;6,12%;143036;19,9920251369;1122,07930088;1142,07132602
25;129048;4579;124469;23306;4776;18530;154401;2047;9355;6,14%;142999;19,6819341183;1113,51415801;1133,19609213
26;129048;4273;124775;23306;4828;18478;154401;2047;9101;5,97%;143253;20,3944439888;1107,02550507;1127,41994905
27;129048;4346;124702;23306;4756;18550;154401;2047;9102;5,97%;143252;19,7203140259;968,064786196;987,785100222
28;129048;4446;124602;23306;4673;18633;154401;2047;9119;5,99%;143235;19,5032048225;1043,17826414;1062,68146896
29;129048;4819;124229;23306;4612;18694;154401;2047;9431;6,19%;142923;19,5489940643;1245,11068583;1264,65967989
;;;;;;;;;9130;5,99%;;;;1109,79
;;;;;;;;;243;0,16%;;;;237,78
