nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;155656;4113;151543;28664;1340;27324;187500;3180;5453;2,96%;178867;23,2464699745;1042,60202503;1065,84849501
1;155656;3762;151894;28664;1425;27239;187500;3180;5187;2,81%;179133;22,8611040115;1048,89233494;1071,75343895
2;155656;3836;151820;28664;1402;27262;187500;3180;5238;2,84%;179082;22,7674081326;951,321695089;974,089103222
3;155656;4126;151530;28664;1347;27317;187500;3180;5473;2,97%;178847;22,7231831551;1139,91766691;1162,64085007
4;155656;4171;151485;28664;1265;27399;187500;3180;5436;2,95%;178884;23,5910849571;958,135643005;981,726727962
5;155656;4076;151580;28664;1425;27239;187500;3180;5501;2,98%;178819;22,8247990608;1140,44519401;1163,26999307
6;155656;3647;152009;28664;1377;27287;187500;3180;5024;2,73%;179296;22,8301558495;955,555077076;978,385232925
7;155656;4239;151417;28664;1201;27463;187500;3180;5440;2,95%;178880;22,7019119263;955,25463295;977,956544876
8;155656;3786;151870;28664;1507;27157;187500;3180;5293;2,87%;179027;22,9077939987;949,653909922;972,56170392
9;155656;3930;151726;28664;1377;27287;187500;3180;5307;2,88%;179013;22,7738850117;954,28097105;977,054856062
10;155656;3585;152071;28664;1436;27228;187500;3180;5021;2,72%;179299;23,0976231098;970,554143906;993,651767015
11;155656;4127;151529;28664;1334;27330;187500;3180;5461;2,96%;178859;22,9535870552;958,520925999;981,474513054
12;155656;3877;151779;28664;1376;27288;187500;3180;5253;2,85%;179067;22,9756138325;863,063753128;886,039366961
13;155656;3778;151878;28664;1432;27232;187500;3180;5210;2,83%;179110;22,7396621704;958,958658934;981,698321104
14;155656;3986;151670;28664;1349;27315;187500;3180;5335;2,89%;178985;23,1753370762;1252,2856369;1275,46097398
15;155656;4019;151637;28664;1362;27302;187500;3180;5381;2,92%;178939;22,9498159885;971,176633835;994,126449823
16;155656;3703;151953;28664;1576;27088;187500;3180;5279;2,86%;179041;23,1521530151;957,576841116;980,728994131
17;155656;3752;151904;28664;1464;27200;187500;3180;5216;2,83%;179104;22,8926379681;1049,80806994;1072,70070791
18;155656;4036;151620;28664;1294;27370;187500;3180;5330;2,89%;178990;23,1661338806;1147,80316615;1170,96930003
19;155656;3909;151747;28664;1424;27240;187500;3180;5333;2,89%;178987;22,9089589119;1054,52147198;1077,43043089
20;155656;3865;151791;28664;1460;27204;187500;3180;5325;2,89%;178995;22,9767758846;1051,29989314;1074,27666903
21;155656;3786;151870;28664;1389;27275;187500;3180;5175;2,81%;179145;22,973968029;962,251551867;985,225519896
22;155656;3911;151745;28664;1365;27299;187500;3180;5276;2,86%;179044;23,1958210468;1263,70671511;1286,90253615
23;155656;4159;151497;28664;1343;27321;187500;3180;5502;2,99%;178818;38,0719099045;1570,92421007;1608,99611998
24;155656;3859;151797;28664;1436;27228;187500;3180;5295;2,87%;179025;38,3468749523;1743,36770797;1781,71458292
25;155656;4077;151579;28664;1238;27426;187500;3180;5315;2,88%;179005;28,5925951004;1559,79118609;1588,38378119
26;155656;3996;151660;28664;1273;27391;187500;3180;5269;2,86%;179051;26,4865810871;1113,20053911;1139,6871202
27;155656;4110;151546;28664;1441;27223;187500;3180;5551;3,01%;178769;27,7457659245;1213,81153297;1241,5572989
28;155656;3744;151912;28664;1569;27095;187500;3180;5313;2,88%;179007;25,5699169636;1169,57185006;1195,14176702
29;155656;3992;151664;28664;1324;27340;187500;3180;5316;2,88%;179004;24,9821999073;1313,94089103;1338,92309093
;;;;;;;;;5317;2,88%;;;;1132,68
;;;;;;;;;127;0,07%;;;;212,96
