nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;147741;3455;144286;16080;190;15890;167000;3179;3645;2,22%;160176;18,5558559895;810,944713116;829,500569105
1;147741;3183;144558;16080;201;15879;167000;3179;3384;2,07%;160437;18,3796830177;815,205575943;833,585258961
2;147741;2905;144836;16080;214;15866;167000;3179;3119;1,90%;160702;18,4513950348;810,817265034;829,268660069
3;147741;2861;144880;16080;196;15884;167000;3179;3057;1,87%;160764;18,568791151;663,078583002;681,647374153
4;147741;3202;144539;16080;157;15923;167000;3179;3359;2,05%;160462;18,8213658333;810,386876106;829,20824194
5;147741;3221;144520;16080;190;15890;167000;3179;3411;2,08%;160410;18,4611320496;808,097415924;826,558547974
6;147741;3177;144564;16080;179;15901;167000;3179;3356;2,05%;160465;18,300814867;884,49141717;902,792232037
7;147741;3026;144715;16080;174;15906;167000;3179;3200;1,95%;160621;20,0476851463;878,640203953;898,687889099
8;147741;2990;144751;16080;191;15889;167000;3179;3181;1,94%;160640;18,774477005;823,197255135;841,97173214
9;147741;3382;144359;16080;188;15892;167000;3179;3570;2,18%;160251;18,6299510002;1136,05850291;1154,68845391
10;147741;3177;144564;16080;174;15906;167000;3179;3351;2,05%;160470;18,7935349941;961,334131002;980,127665997
11;147741;3042;144699;16080;187;15893;167000;3179;3229;1,97%;160592;18,6131560802;737,326374054;755,939530134
12;147741;3045;144696;16080;182;15898;167000;3179;3227;1,97%;160594;18,6604781151;970,246706009;988,907184124
13;147741;2812;144929;16080;198;15882;167000;3179;3010;1,84%;160811;18,9670329094;836,017404079;854,984436989
14;147741;3107;144634;16080;181;15899;167000;3179;3288;2,01%;160533;18,9772210121;837,271048069;856,248269081
15;147741;3053;144688;16080;191;15889;167000;3179;3244;1,98%;160577;19,1120657921;992,062627077;1011,17469287
16;147741;3106;144635;16080;196;15884;167000;3179;3302;2,02%;160519;19,4353768826;772,234921217;791,6702981
17;147741;3432;144309;16080;212;15868;167000;3179;3644;2,22%;160177;19,7462418079;852,238559008;871,984800816
18;147741;3019;144722;16080;202;15878;167000;3179;3221;1,97%;160600;19,4352529049;773,287349939;792,722602844
19;147741;3181;144560;16080;198;15882;167000;3179;3379;2,06%;160442;19,2237639427;855,200202942;874,423966885
20;147741;2935;144806;16080;184;15896;167000;3179;3119;1,90%;160702;19,6566538811;860,820285082;880,476938963
21;147741;3002;144739;16080;189;15891;167000;3179;3191;1,95%;160630;19,7509980202;827,642686844;847,393684864
22;147741;2911;144830;16080;152;15928;167000;3179;3063;1,87%;160758;16,5688199997;665,203383923;681,772203922
23;147741;3057;144684;16080;173;15907;167000;3179;3230;1,97%;160591;16,7075848579;728,470807076;745,178391933
24;147741;3236;144505;16080;207;15873;167000;3179;3443;2,10%;160378;16,633177042;729,762257099;746,395434141
25;147741;3145;144596;16080;157;15923;167000;3179;3302;2,02%;160519;16,6542539597;797,567541838;814,221795797
26;147741;3403;144338;16080;177;15903;167000;3179;3580;2,19%;160241;16,6337640285;733,376477003;750,010241032
27;147741;3215;144526;16080;173;15907;167000;3179;3388;2,07%;160433;16,6565859318;862,986901999;879,64348793
28;147741;3335;144406;16080;159;15921;167000;3179;3494;2,13%;160327;16,7855329514;665,308739901;682,094272852
29;147741;3041;144700;16080;200;15880;167000;3179;3241;1,98%;160580;16,7118961811;733,708272934;750,420169115
;;;;;;;;;3308;2,02%;;;;839,46
;;;;;;;;;168;0,10%;;;;102,6
