nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;791;;;495
;;;;;;;;;28;;;67,75
0;187500;170973;15228;1764527;3935;166403;317;4328;707;0,39%;182465;637,009305
1;187500;170973;15228;1764527;3935;166292;428;4328;818;0,45%;182354;444,169402122
2;187500;170973;15228;1764527;3935;166315;405;4328;795;0,43%;182377;434,381499052
3;187500;170973;15228;1764527;3935;166289;431;4328;821;0,45%;182351;420,285984993
4;187500;170973;15228;1764527;3935;166358;362;4328;752;0,41%;182420;591,03380084
5;187500;170973;15228;1764527;3935;166336;384;4328;774;0,42%;182398;458,980234861
6;187500;170973;15228;1764527;3935;166294;426;4328;816;0,45%;182356;440,23711586
7;187500;170973;15228;1764527;3935;166323;397;4328;787;0,43%;182385;466,579946041
8;187500;170973;15228;1764527;3935;166308;412;4328;802;0,44%;182370;472,673530102
9;187500;170973;15228;1764527;3935;166341;379;4328;769;0,42%;182403;472,305744886
10;187500;170973;15228;1764527;3935;166322;398;4328;788;0,43%;182384;620,13303113
11;187500;170973;15228;1764527;3935;166299;421;4328;811;0,44%;182361;466,161524773
12;187500;170973;15228;1764527;3935;166350;370;4328;760;0,41%;182412;469,02246809
13;187500;170973;15228;1764527;3935;166316;404;4328;794;0,43%;182378;621,143130064
14;187500;170973;15228;1764527;3935;166297;423;4328;813;0,44%;182359;462,228952885
15;187500;170973;15228;1764527;3935;166297;423;4328;813;0,44%;182359;465,029719114
16;187500;170973;15228;1764527;3935;166335;385;4328;775;0,42%;182397;564,509424925
17;187500;170973;15228;1764527;3935;166356;364;4328;754;0,41%;182418;563,800300121
18;187500;170973;15228;1764527;3935;166281;439;4328;829;0,45%;182343;465,779755116
19;187500;170973;15228;1764527;3935;166344;376;4328;766;0,42%;182406;565,481966972
20;187500;170973;15228;1764527;3935;166272;448;4328;838;0,46%;182334;465,913625956
21;187500;170973;15228;1764527;3935;166308;412;4328;802;0,44%;182370;466,258966923
22;187500;170973;15228;1764527;3935;166326;394;4328;784;0,43%;182388;469,184451103
23;187500;170973;15228;1764527;3935;166299;421;4328;811;0,44%;182361;471,777658939
24;187500;170973;15228;1764527;3935;166344;376;4328;766;0,42%;182406;638,806966066
25;187500;170973;15228;1764527;3935;166322;398;4328;788;0,43%;182384;465,007076025
26;187500;170973;15228;1764527;3935;166351;369;4328;759;0,41%;182413;437,250365973
27;187500;170973;15228;1764527;3935;166305;415;4328;805;0,44%;182367;441,964253902
28;187500;170973;15228;1764527;3935;166299;421;4328;811;0,44%;182361;443,796897173
29;187500;170973;15228;1764527;3935;166300;420;4328;810;0,44%;182362;449,007833958
;;;;;;;;;;0,43%;;
;;;;;;;;;;0,02%;;
