nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;225933;3767;222166;78705;687;78018;307200;2562;4454;1,46%;300184;106,165333986;1257,44560099;1363,61093497
1;225933;2857;223076;78705;582;78123;307200;2562;3439;1,13%;301199;51,2638800144;1304,36832285;1355,63220286
2;225933;2956;222977;78705;590;78115;307200;2562;3546;1,16%;301092;39,4046771526;1202,40741682;1241,81209397
3;225933;2781;223152;78705;670;78035;307200;2562;3451;1,13%;301187;49,0712821484;1258,94036984;1308,01165199
4;225933;3063;222870;78705;712;77993;307200;2562;3775;1,24%;300863;40,5278980732;1207,2987659;1247,82666397
5;225933;2885;223048;78705;668;78037;307200;2562;3553;1,17%;301085;42,9063630104;1261,644315;1304,55067801
6;225933;2801;223132;78705;600;78105;307200;2562;3401;1,12%;301237;41,2346980572;1184,62013292;1225,85483098
7;225933;2838;223095;78705;648;78057;307200;2562;3486;1,14%;301152;46,5951948166;1180,47896504;1227,07415986
8;225933;3030;222903;78705;864;77841;307200;2562;3894;1,28%;300744;46,0510859489;1184,03680706;1230,08789301
9;225933;3005;222928;78705;741;77964;307200;2562;3746;1,23%;300892;76,430811882;1165,07485604;1241,50566792
10;225933;2699;223234;78705;693;78012;307200;2562;3392;1,11%;301246;42,1087448597;1432,7976172;1474,90636206
11;225933;3195;222738;78705;681;78024;307200;2562;3876;1,27%;300762;83,9757950306;1200,60823894;1284,58403397
12;225933;3352;222581;78705;810;77895;307200;2562;4162;1,37%;300476;40,9985079765;1190,79381895;1231,79232693
13;225933;3338;222595;78705;660;78045;307200;2562;3998;1,31%;300640;36,6921491623;1185,28657985;1221,97872901
14;225933;2934;222999;78705;626;78079;307200;2562;3560;1,17%;301078;46,6155669689;1174,057724;1220,67329097
15;225933;3254;222679;78705;634;78071;307200;2562;3888;1,28%;300750;36,66624403;1174,09446692;1210,76071095
16;225933;3470;222463;78705;665;78040;307200;2562;4135;1,36%;300503;36,4318399429;1172,71645713;1209,14829707
17;225933;3307;222626;78705;592;78113;307200;2562;3899;1,28%;300739;36,5715751648;1176,60868883;1213,180264
18;225933;3070;222863;78705;756;77949;307200;2562;3826;1,26%;300812;37,1898880005;1176,96222997;1214,15211797
19;225933;3409;222524;78705;497;78208;307200;2562;3906;1,28%;300732;36,698540926;1170,67381001;1207,37235093
20;225933;2870;223063;78705;629;78076;307200;2562;3499;1,15%;301139;36,7702560425;1176,54893184;1213,31918788
21;225933;2993;222940;78705;848;77857;307200;2562;3841;1,26%;300797;36,6782960892;1185,42004299;1222,09833908
22;225933;2768;223165;78705;706;77999;307200;2562;3474;1,14%;301164;36,4610071182;1166,097121;1202,55812812
23;225933;2609;223324;78705;546;78159;307200;2562;3155;1,04%;301483;35,8128089905;1169,94122005;1205,75402904
24;225933;3876;222057;78705;606;78099;307200;2562;4482;1,47%;300156;36,099186182;1178,184129;1214,28331518
25;225933;3020;222913;78705;613;78092;307200;2562;3633;1,19%;301005;36,6670680046;1174,69743609;1211,3645041
26;225933;3278;222655;78705;457;78248;307200;2562;3735;1,23%;300903;36,6324198246;1188,52509618;1225,157516
27;225933;2882;223051;78705;625;78080;307200;2562;3507;1,15%;301131;37,5269670486;1183,24798203;1220,77494907
28;225933;2994;222939;78705;558;78147;307200;2562;3552;1,17%;301086;37,3825831413;1258,38569379;1295,76827693
29;225933;3039;222894;78705;695;78010;307200;2562;3734;1,23%;300904;37,0151748657;1180,58543611;1217,60061097
;;;;;;;;;3733;1,23%;;;;1248,77
;;;;;;;;;308;0,10%;;;;60,78
