nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;146376;9855;136521;37322;555;36767;187500;3802;10410;5,67%;173288;19,8151190281;969,831436157;989,646555185
1;146376;9850;136526;37322;539;36783;187500;3802;10389;5,66%;173309;19,8694779873;897,826626062;917,69610405
2;146376;9990;136386;37322;626;36696;187500;3802;10616;5,78%;173082;20,0101411343;898,606873989;918,617015123
3;146376;10307;136069;37322;633;36689;187500;3802;10940;5,96%;172758;19,9856698513;1031,88176703;1051,86743689
4;146376;10306;136070;37322;532;36790;187500;3802;10838;5,90%;172860;20,1008520126;969,068587065;989,169439077
5;146376;9483;136893;37322;581;36741;187500;3802;10064;5,48%;173634;19,9104831219;962,8148458;982,725328922
6;146376;9292;137084;37322;582;36740;187500;3802;9874;5,38%;173824;19,6245720387;897,116039038;916,740611076
7;146376;9571;136805;37322;660;36662;187500;3802;10231;5,57%;173467;19,5620779991;892,818615913;912,380693913
8;146376;10005;136371;37322;654;36668;187500;3802;10659;5,80%;173039;19,7844190598;893,180214882;912,964633942
9;146376;9694;136682;37322;636;36686;187500;3802;10330;5,62%;173368;19,7655210495;837,148730993;856,914252043
10;146376;9655;136721;37322;627;36695;187500;3802;10282;5,60%;173416;19,8601379395;894,134563923;913,994701862
11;146376;10071;136305;37322;701;36621;187500;3802;10772;5,86%;172926;20,0379078388;1031,91734195;1051,95524979
12;146376;9247;137129;37322;433;36889;187500;3802;9680;5,27%;174018;19,6414101124;831,824553967;851,465964079
13;146376;10749;135627;37322;479;36843;187500;3802;11228;6,11%;172470;19,8894131184;1169,71545982;1189,60487294
14;146376;9395;136981;37322;635;36687;187500;3802;10030;5,46%;173668;19,737003088;1034,82642293;1054,56342602
15;146376;9783;136593;37322;493;36829;187500;3802;10276;5,59%;173422;19,8859689236;897,874377012;917,760345936
16;146376;10501;135875;37322;600;36722;187500;3802;11101;6,04%;172597;19,7583110332;972,187012911;991,945323944
17;146376;9412;136964;37322;598;36724;187500;3802;10010;5,45%;173688;20,0466377735;967,800373077;987,847010851
18;146376;9918;136458;37322;463;36859;187500;3802;10381;5,65%;173317;19,624273777;1044,67225003;1064,29652381
19;146376;10252;136124;37322;611;36711;187500;3802;10863;5,91%;172835;19,9819128513;971,963268995;991,945181847
20;146376;10280;136096;37322;660;36662;187500;3802;10940;5,96%;172758;19,6690840721;981,305804014;1000,97488809
21;146376;10666;135710;37322;570;36752;187500;3802;11236;6,12%;172462;20,3081450462;1113,17469597;1133,48284101
22;146376;11030;135346;37322;505;36817;187500;3802;11535;6,28%;172163;19,9609839916;1046,4149189;1066,37590289
23;146376;10238;136138;37322;560;36762;187500;3802;10798;5,88%;172900;20,032407999;978,680222034;998,712630033
24;146376;10478;135898;37322;616;36706;187500;3802;11094;6,04%;172604;19,9461698532;909,255654097;929,20182395
25;146376;9775;136601;37322;569;36753;187500;3802;10344;5,63%;173354;20,0501799583;914,448670149;934,498850107
26;146376;10853;135523;37322;625;36697;187500;3802;11478;6,25%;172220;20,2153830528;1124,14308405;1144,3584671
27;146376;10444;135932;37322;596;36726;187500;3802;11040;6,01%;172658;20,0823459625;1053,799299;1073,88164496
28;146376;10696;135680;37322;553;36769;187500;3802;11249;6,12%;172449;20,1544268131;985,139700174;1005,29412699
29;146376;10092;136284;37322;530;36792;187500;3802;10622;5,78%;173076;20,3712038994;1128,63575196;1149,00695586
;;;;;;;;;10644;5,79%;;;;996,66
;;;;;;;;;487;0,26%;;;;87,35
