nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;155813;5735;150078;28281;1137;27144;187500;3406;6872;3,73%;177222;22,923489809;1094,08838296;1117,01187277
1;155813;5319;150494;28281;1120;27161;187500;3406;6439;3,50%;177655;22,7682340145;1103,17908406;1125,94731808
2;155813;5727;150086;28281;1269;27012;187500;3406;6996;3,80%;177098;22,8627390862;1099,91602087;1122,77875996
3;155813;5270;150543;28281;1249;27032;187500;3406;6519;3,54%;177575;22,6294410229;1187,21037912;1209,83982015
4;155813;6183;149630;28281;1238;27043;187500;3406;7421;4,03%;176673;22,9140529633;1097,38765693;1120,30170989
5;155813;5928;149885;28281;1197;27084;187500;3406;7125;3,87%;176969;22,4935870171;1184,91834784;1207,41193485
6;155813;6100;149713;28281;1254;27027;187500;3406;7354;3,99%;176740;22,6306889057;1268,42640519;1291,0570941
7;155813;7510;148303;28281;1145;27136;187500;3406;8655;4,70%;175439;22,7968130112;1184,41845703;1207,21527004
8;155813;5660;150153;28281;1077;27204;187500;3406;6737;3,66%;177357;25,3295209408;1027,44359303;1052,77311397
9;155813;6086;149727;28281;1270;27011;187500;3406;7356;4,00%;176738;22,832682848;1396,41378808;1419,24647093
10;155813;6150;149663;28281;1217;27064;187500;3406;7367;4,00%;176727;24,877614975;1308,9126699;1333,79028487
11;155813;6101;149712;28281;1353;26928;187500;3406;7454;4,05%;176640;23,9694330692;1200,29258585;1224,26201892
12;155813;5952;149861;28281;1207;27074;187500;3406;7159;3,89%;176935;23,9785950184;1113,97729301;1137,95588803
13;155813;5667;150146;28281;1173;27108;187500;3406;6840;3,72%;177254;23,4678680897;1117,27642894;1140,74429703
14;155813;6817;148996;28281;1053;27228;187500;3406;7870;4,27%;176224;23,3958468437;1309,69023013;1333,08607697
15;155813;5874;149939;28281;1241;27040;187500;3406;7115;3,86%;176979;23,6100990772;1132,85721588;1156,46731496
16;155813;5384;150429;28281;1228;27053;187500;3406;6612;3,59%;177482;23,3816568851;1201,9603951;1225,34205198
17;155813;5712;150101;28281;1216;27065;187500;3406;6928;3,76%;177166;23,2313950062;1065,2604301;1088,4918251
18;155813;6423;149390;28281;1139;27142;187500;3406;7562;4,11%;176532;22,7753171921;1091,19282389;1113,96814108
19;155813;5573;150240;28281;1052;27229;187500;3406;6625;3,60%;177469;22,5678570271;1094,58176899;1117,14962602
20;155813;4917;150896;28281;1169;27112;187500;3406;6086;3,31%;178008;22,5541160107;1011,00794792;1033,56206393
21;155813;5985;149828;28281;1344;26937;187500;3406;7329;3,98%;176765;22,6329898834;1105,67338109;1128,30637097
22;155813;5356;150457;28281;1330;26951;187500;3406;6686;3,63%;177408;23,2579879761;1373,97094393;1397,2289319
23;155813;5788;150025;28281;1178;27103;187500;3406;6966;3,78%;177128;23,3599121571;1120,06905198;1143,42896414
24;155813;5488;150325;28281;1258;27023;187500;3406;6746;3,66%;177348;23,0178749561;1282,51507521;1305,53295016
25;155813;5391;150422;28281;1355;26926;187500;3406;6746;3,66%;177348;23,5453481674;949,009119034;972,554467201
26;155813;5428;150385;28281;1247;27034;187500;3406;6675;3,63%;177419;23,5135290623;1310,26219702;1333,77572608
27;155813;5842;149971;28281;1216;27065;187500;3406;7058;3,83%;177036;23,5282649994;1114,62281609;1138,15108109
28;155813;5673;150140;28281;1170;27111;187500;3406;6843;3,72%;177251;22,9250879288;1017,26383996;1040,18892789
29;155813;5647;150166;28281;1202;27079;187500;3406;6849;3,72%;177245;22,9213199615;1022,19676399;1045,11808395
;;;;;;;;;7033;3,82%;;;;1176,09
;;;;;;;;;487;0,26%;;;;112,59
