nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;633;;;291,88
;;;;;;;;;9;;;41,56
0;172000;50856;4462;460473;1983;46160;615;4118;615;0,37%;167267;398,164237022
1;172000;50856;4462;460473;1983;46124;651;4118;651;0,39%;167231;310,071743965
2;172000;50856;4462;460473;1983;46137;638;4118;638;0,38%;167244;247,011868954
3;172000;50856;4462;460473;1983;46137;638;4118;638;0,38%;167244;243,935741901
4;172000;50856;4462;460473;1983;46143;632;4118;632;0,38%;167250;264,432307005
5;172000;50856;4462;460473;1983;46142;633;4118;633;0,38%;167249;286,974028111
6;172000;50856;4462;460473;1983;46145;630;4118;630;0,38%;167252;371,050143957
7;172000;50856;4462;460473;1983;46141;634;4118;634;0,38%;167248;284,629961967
8;172000;50856;4462;460473;1983;46153;622;4118;622;0,37%;167260;328,608470201
9;172000;50856;4462;460473;1983;46160;615;4118;615;0,37%;167267;285,946499109
10;172000;50856;4462;460473;1983;46161;614;4118;614;0,37%;167268;263,178888083
11;172000;50856;4462;460473;1983;46143;632;4118;632;0,38%;167250;244,808803082
12;172000;50856;4462;460473;1983;46130;645;4118;645;0,38%;167237;285,365810871
13;172000;50856;4462;460473;1983;46142;633;4118;633;0,38%;167249;305,325408936
14;172000;50856;4462;460473;1983;46144;631;4118;631;0,38%;167251;241,300527096
15;172000;50856;4462;460473;1983;46147;628;4118;628;0,37%;167254;283,333545923
16;172000;50856;4462;460473;1983;46142;633;4118;633;0,38%;167249;327,356742144
17;172000;50856;4462;460473;1983;46140;635;4118;635;0,38%;167247;241,944969177
18;172000;50856;4462;460473;1983;46136;639;4118;639;0,38%;167243;308,519870996
19;172000;50856;4462;460473;1983;46140;635;4118;635;0,38%;167247;284,770045996
20;172000;50856;4462;460473;1983;46143;632;4118;632;0,38%;167250;243,491785049
21;172000;50856;4462;460473;1983;46137;638;4118;638;0,38%;167244;311,24654603
22;172000;50856;4462;460473;1983;46140;635;4118;635;0,38%;167247;307,831441164
23;172000;50856;4462;460473;1983;46130;645;4118;645;0,38%;167237;309,391841888
24;172000;50856;4462;460473;1983;46138;637;4118;637;0,38%;167245;245,662380934
25;172000;50856;4462;460473;1983;46146;629;4118;629;0,37%;167253;330,11207509
26;172000;50856;4462;460473;1983;46137;638;4118;638;0,38%;167244;267,027685165
27;172000;50856;4462;460473;1983;46139;636;4118;636;0,38%;167246;333,127411842
28;172000;50856;4462;460473;1983;46159;616;4118;616;0,37%;167266;357,185214043
29;172000;50856;4462;460473;1983;46137;638;4118;638;0,38%;167244;244,58348608
;;;;;;;;;;0,38%;;
;;;;;;;;;;0,01%;;
