nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;29;;;227
;;;;;;;;;0;;;48
0;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;203,53211689
1;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;305,88262105
2;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;182,433163881
3;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;212,714619875
4;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;204,766297102
5;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;211,889533997
6;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;189,651955128
7;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;231,744496107
8;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;181,048164845
9;187500;16188;1428;114506;949;14544;30;1614;30;0,02%;185856;190,511231899
10;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;202,788878918
11;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;324,287375927
12;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;242,949286938
13;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;180,324622154
14;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;190,660688162
15;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;179,910152197
16;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;181,159523964
17;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;210,384942055
18;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;243,787892103
19;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;191,509623051
20;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;223,836194992
21;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;326,783573866
22;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;200,985954046
23;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;202,237654924
24;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;266,250840902
25;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;315,627193928
26;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;324,578083038
27;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;210,562080145
28;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;252,544505119
29;187500;16188;1428;114506;949;14545;29;1614;29;0,02%;185857;229,616959095
;;;;;;;;;;0,02%;;
;;;;;;;;;;0,00%;;
