nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;154730;2781;151949;27590;853;26737;187500;5180;3634;1,99%;178686;24,0699951649;937,323037863;961,393033028
1;154730;2892;151838;27590;762;26828;187500;5180;3654;2,00%;178666;25,1731619835;1160,54777598;1185,72093797
2;154730;2696;152034;27590;743;26847;187500;5180;3439;1,89%;178881;26,2045989037;814,028810024;840,233408928
3;154730;2891;151839;27590;759;26831;187500;5180;3650;2,00%;178670;20,472042799;943,743117094;964,215159893
4;154730;2773;151957;27590;830;26760;187500;5180;3603;1,98%;178717;21,0814938545;758,232051134;779,313544989
5;154730;2790;151940;27590;805;26785;187500;5180;3595;1,97%;178725;20,1903030872;948,54519701;968,735500097
6;154730;2683;152047;27590;808;26782;187500;5180;3491;1,91%;178829;21,2076568604;862,265703917;883,473360777
7;154730;2667;152063;27590;782;26808;187500;5180;3449;1,89%;178871;26,4921789169;1061,81912494;1088,31130385
8;154730;2800;151930;27590;791;26799;187500;5180;3591;1,97%;178729;24,4593570232;1074,68159389;1099,14095092
9;154730;2985;151745;27590;757;26833;187500;5180;3742;2,05%;178578;25,2068669796;1142,85317087;1168,06003785
10;154730;2927;151803;27590;730;26860;187500;5180;3657;2,01%;178663;25,3109059334;1104,44432902;1129,75523496
11;154730;2729;152001;27590;832;26758;187500;5180;3561;1,95%;178759;25,7145648003;777,210710049;802,925274849
12;154730;2815;151915;27590;679;26911;187500;5180;3494;1,92%;178826;20,5525569916;939,755178928;960,30773592
13;154730;2726;152004;27590;823;26767;187500;5180;3549;1,95%;178771;20,7998838425;755,06381011;775,863693953
14;154730;2913;151817;27590;803;26787;187500;5180;3716;2,04%;178604;20,392261982;941,328596115;961,720858097
15;154730;3061;151669;27590;685;26905;187500;5180;3746;2,05%;178574;20,5484259129;941,233263969;961,781689882
16;154730;2861;151869;27590;787;26803;187500;5180;3648;2,00%;178672;20,5586190224;935,907866001;956,466485023
17;154730;2748;151982;27590;791;26799;187500;5180;3539;1,94%;178781;20,652962923;754,051403999;774,704366922
18;154730;2839;151891;27590;718;26872;187500;5180;3557;1,95%;178763;20,3365569115;940,769737005;961,106293917
19;154730;2982;151748;27590;722;26868;187500;5180;3704;2,03%;178616;20,4751751423;937,750134945;958,225310087
20;154730;2830;151900;27590;758;26832;187500;5180;3588;1,97%;178732;20,3495490551;762,315207958;782,664757013
21;154730;2880;151850;27590;779;26811;187500;5180;3659;2,01%;178661;20,8441119194;938,470126152;959,314238071
22;154730;2828;151902;27590;829;26761;187500;5180;3657;2,01%;178663;20,738202095;757,70687604;778,445078135
23;154730;2897;151833;27590;748;26842;187500;5180;3645;2,00%;178675;20,5435500145;760,550849915;781,094399929
24;154730;2778;151952;27590;728;26862;187500;5180;3506;1,92%;178814;20,6608080864;755,750401974;776,41121006
25;154730;2882;151848;27590;790;26800;187500;5180;3672;2,01%;178648;20,6534850597;947,261357069;967,914842129
26;154730;2813;151917;27590;719;26871;187500;5180;3532;1,94%;178788;20,4717409611;940,856688976;961,328429937
27;154730;2803;151927;27590;797;26793;187500;5180;3600;1,97%;178720;20,7143781185;762,954225779;783,668603897
28;154730;2775;151955;27590;796;26794;187500;5180;3571;1,96%;178749;20,4214689732;761,599158049;782,020627022
29;154730;2694;152036;27590;796;26794;187500;5180;3490;1,91%;178830;20,4985430241;852,180649042;872,679192066
;;;;;;;;;3598;1,97%;;;;920,9
;;;;;;;;;83;0,05%;;;;125,87
