nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;150478;3218;147260;14204;157;14047;166000;1318;3375;2,05%;161307;16,8056120872;618,937719822;635,743331909
1;150478;3059;147419;14204;145;14059;166000;1318;3204;1,95%;161478;17,7162981033;621,12705183;638,843349934
2;150478;2920;147558;14204;121;14083;166000;1318;3041;1,85%;161641;15,7415349483;696,406730175;712,148265123
3;150478;3024;147454;14204;121;14083;166000;1318;3145;1,91%;161537;15,6440031528;558,664968967;574,30897212
4;150478;2870;147608;14204;177;14027;166000;1318;3047;1,85%;161635;15,8321940899;559,464332819;575,296526909
5;150478;3206;147272;14204;144;14060;166000;1318;3350;2,03%;161332;15,8053958416;626,806051016;642,611446857
6;150478;2958;147520;14204;101;14103;166000;1318;3059;1,86%;161623;15,7436668873;696,554586172;712,298253059
7;150478;2789;147689;14204;137;14067;166000;1318;2926;1,78%;161756;15,6389708519;558,24309206;573,882062912
8;150478;2977;147501;14204;128;14076;166000;1318;3105;1,89%;161577;15,6904761791;559,624269962;575,314746141
9;150478;3131;147347;14204;148;14056;166000;1318;3279;1,99%;161403;15,7309470177;627,901637793;643,63258481
10;150478;3738;146740;14204;125;14079;166000;1318;3863;2,35%;160819;15,6933908463;695,032312155;710,725703001
11;150478;2853;147625;14204;138;14066;166000;1318;2991;1,82%;161691;15,7179369926;560,382313967;576,100250959
12;150478;3338;147140;14204;128;14076;166000;1318;3466;2,10%;161216;15,7398319244;697,271943092;713,011775017
13;150478;3055;147423;14204;123;14081;166000;1318;3178;1,93%;161504;15,7662959099;628,967529058;644,733824968
14;150478;3142;147336;14204;144;14060;166000;1318;3286;2,00%;161396;15,6771490574;626,733264923;642,41041398
15;150478;3047;147431;14204;167;14037;166000;1318;3214;1,95%;161468;15,808686018;558,293446064;574,102132082
16;150478;3421;147057;14204;150;14054;166000;1318;3571;2,17%;161111;15,6942920685;561,018069029;576,712361097
17;150478;2937;147541;14204;137;14067;166000;1318;3074;1,87%;161608;18,8594400883;697,015915871;715,875355959
18;150478;3135;147343;14204;142;14062;166000;1318;3277;1,99%;161405;15,8108599186;695,247755051;711,058614969
19;150478;2874;147604;14204;135;14069;166000;1318;3009;1,83%;161673;15,6931951046;560,085126877;575,778321981
20;150478;3271;147207;14204;150;14054;166000;1318;3421;2,08%;161261;15,7228338718;694,474404097;710,197237968
21;150478;3300;147178;14204;130;14074;166000;1318;3430;2,08%;161252;15,6047999859;698,168715;713,773514986
22;150478;3315;147163;14204;136;14068;166000;1318;3451;2,10%;161231;15,7729249001;558,712534189;574,485459089
23;150478;3026;147452;14204;129;14075;166000;1318;3155;1,92%;161527;15,7484149933;558,705994844;574,454409838
24;150478;3135;147343;14204;153;14051;166000;1318;3288;2,00%;161394;15,7344710827;559,017206907;574,75167799
25;150478;2981;147497;14204;152;14052;166000;1318;3133;1,90%;161549;15,6528258324;636,801905155;652,454730988
26;150478;3168;147310;14204;113;14091;166000;1318;3281;1,99%;161401;17,3460969925;993,190991163;1010,53708816
27;150478;2932;147546;14204;102;14102;166000;1318;3034;1,84%;161648;26,160861969;1030,84559417;1057,00645614
28;150478;2704;147774;14204;139;14065;166000;1318;2843;1,73%;161839;24,5362861156;694,983019114;719,519305229
29;150478;2981;147497;14204;159;14045;166000;1318;3140;1,91%;161542;18,0260710716;642,61737299;660,643444061
;;;;;;;;;3221;1,96%;;;;665,75
;;;;;;;;;212;0,13%;;;;115,47
