nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;164578;4282;160296;39459;1922;37537;209760;5723;6204;3,04%;197833;24,1747639179;1128,46649909;1152,64126301
1;164578;4630;159948;39459;1791;37668;209760;5723;6421;3,15%;197616;25,374489069;1060,70679879;1086,08128786
2;164578;4778;159800;39459;1716;37743;209760;5723;6494;3,18%;197543;25,7302620411;1050,02534604;1075,75560808
3;164578;4552;160026;39459;1836;37623;209760;5723;6388;3,13%;197649;25,4399199486;1136,52763009;1161,96755004
4;164578;4488;160090;39459;1875;37584;209760;5723;6363;3,12%;197674;25,3663210869;1316,41963601;1341,7859571
5;164578;4641;159937;39459;1815;37644;209760;5723;6456;3,16%;197581;26,8462669849;1146,93708205;1173,78334904
6;164578;5031;159547;39459;1774;37685;209760;5723;6805;3,34%;197232;25,5486021042;1315,79706097;1341,34566307
7;164578;4511;160067;39459;1932;37527;209760;5723;6443;3,16%;197594;25,5501329899;1141,83849311;1167,3886261
8;164578;4910;159668;39459;1835;37624;209760;5723;6745;3,31%;197292;25,421546936;1323,86193299;1349,28347993
9;164578;5011;159567;39459;1852;37607;209760;5723;6863;3,36%;197174;25,9352390766;1321,24555206;1347,18079114
10;164578;4778;159800;39459;1924;37535;209760;5723;6702;3,28%;197335;25,6852960587;1328,04945803;1353,73475409
11;164578;3407;161171;39459;2033;37426;209760;5723;5440;2,67%;198597;25,9782931805;970,102345943;996,080639124
12;164578;4303;160275;39459;1868;37591;209760;5723;6171;3,02%;197866;25,3356249332;1270,2674582;1295,60308313
13;164578;5306;159272;39459;1726;37733;209760;5723;7032;3,45%;197005;21,9101309776;920,011158943;941,921289921
14;164578;4399;160179;39459;1982;37477;209760;5723;6381;3,13%;197656;21,9292390347;917,440704107;939,369943142
15;164578;5092;159486;39459;1928;37531;209760;5723;7020;3,44%;197017;21,9574179649;991,842391968;1013,79980993
16;164578;5325;159253;39459;1920;37539;209760;5723;7245;3,55%;196792;21,9419000149;994,48014307;1016,42204309
17;164578;5027;159551;39459;1901;37558;209760;5723;6928;3,40%;197109;22,0372190475;1068,02641988;1090,06363893
18;164578;4542;160036;39459;1862;37597;209760;5723;6404;3,14%;197633;21,9178388119;916,785054207;938,702893019
19;164578;4724;159854;39459;1836;37623;209760;5723;6560;3,22%;197477;21,9401390553;1065,58516693;1087,52530599
20;164578;4601;159977;39459;1889;37570;209760;5723;6490;3,18%;197547;21,921200037;988,795567036;1010,71676707
21;164578;4635;159943;39459;1941;37518;209760;5723;6576;3,22%;197461;21,8786711693;1057,61513782;1079,49380898
22;164578;4497;160081;39459;1822;37637;209760;5723;6319;3,10%;197718;25,7570128441;1246,23412013;1271,99113297
23;164578;4505;160073;39459;1923;37536;209760;5723;6428;3,15%;197609;26,006499052;1331,60242391;1357,60892296
24;164578;4240;160338;39459;1945;37514;209760;5723;6185;3,03%;197852;26,2633271217;1183,68787694;1209,95120406
25;164578;4904;159674;39459;1941;37518;209760;5723;6845;3,35%;197192;26,229131937;1539,38724494;1565,61637688
26;164578;4716;159862;39459;1860;37599;209760;5723;6576;3,22%;197461;26,4484510422;1365,64575195;1392,094203
27;164578;4214;160364;39459;1886;37573;209760;5723;6100;2,99%;197937;26,5084660053;1181,10424995;1207,61271596
28;164578;5308;159270;39459;1828;37631;209760;5723;7136;3,50%;196901;26,4095511436;1180,89108801;1207,30063915
29;164578;5433;159145;39459;1764;37695;209760;5723;7197;3,53%;196840;25,9448091984;1186,84411979;1212,78892899
;;;;;;;;;6564;3,22%;;;;1179,52
;;;;;;;;;381;0,19%;;;;158,32
