nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;1018;;;555,53
;;;;;;;;;19;;;68,92
0;187500;117640;10506;1162463;3672;112981;613;4058;991;0,54%;182451;537,629215956
1;187500;117640;10506;1162463;3672;112935;659;4058;1037;0,57%;182405;527,38361311
2;187500;117640;10506;1162463;3672;112972;622;4058;1000;0,55%;182442;633,106936932
3;187500;117640;10506;1162463;3672;112975;619;4058;997;0,54%;182445;639,15237999
4;187500;117640;10506;1162463;3672;112920;674;4058;1052;0,57%;182390;581,38056016
5;187500;117640;10506;1162463;3672;112956;638;4058;1016;0,55%;182426;547,844449043
6;187500;117640;10506;1162463;3672;112945;649;4058;1027;0,56%;182415;585,494589806
7;187500;117640;10506;1162463;3672;112929;665;4058;1043;0,57%;182399;540,29570508
8;187500;117640;10506;1162463;3672;112935;659;4058;1037;0,57%;182405;584,292237997
9;187500;117640;10506;1162463;3672;112936;658;4058;1036;0,56%;182406;637,946368933
10;187500;117640;10506;1162463;3672;112948;646;4058;1024;0,56%;182418;630,54369998
11;187500;117640;10506;1162463;3672;112941;653;4058;1031;0,56%;182411;430,71770215
12;187500;117640;10506;1162463;3672;112938;656;4058;1034;0,56%;182408;638,948606968
13;187500;117640;10506;1162463;3672;112959;635;4058;1013;0,55%;182429;536,893179893
14;187500;117640;10506;1162463;3672;112949;645;4058;1023;0,56%;182419;534,270855904
15;187500;117640;10506;1162463;3672;112967;627;4058;1005;0,55%;182437;433,837886095
16;187500;117640;10506;1162463;3672;112934;660;4058;1038;0,57%;182404;589,874638796
17;187500;117640;10506;1162463;3672;112970;624;4058;1002;0,55%;182440;676,220113039
18;187500;117640;10506;1162463;3672;112960;634;4058;1012;0,55%;182430;569,965018034
19;187500;117640;10506;1162463;3672;112949;645;4058;1023;0,56%;182419;557,743818998
20;187500;117640;10506;1162463;3672;112960;634;4058;1012;0,55%;182430;571,765773058
21;187500;117640;10506;1162463;3672;112953;641;4058;1019;0,56%;182423;400,833431005
22;187500;117640;10506;1162463;3672;112961;633;4058;1011;0,55%;182431;594,96985817
23;187500;117640;10506;1162463;3672;112961;633;4058;1011;0,55%;182431;556,626470804
24;187500;117640;10506;1162463;3672;112982;612;4058;990;0,54%;182452;608,937417984
25;187500;117640;10506;1162463;3672;112949;645;4058;1023;0,56%;182419;551,902200937
26;187500;117640;10506;1162463;3672;112988;606;4058;984;0,54%;182458;500,785624981
27;187500;117640;10506;1162463;3672;112995;599;4058;977;0,53%;182465;558,618413925
28;187500;117640;10506;1162463;3672;112944;650;4058;1028;0,56%;182414;487,065336943
29;187500;117640;10506;1162463;3672;112926;668;4058;1046;0,57%;182396;420,922137976
;;;;;;;;;;0,55%;;
;;;;;;;;;;0,01%;;
