nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;244533;6225;238308;60303;1695;58608;307200;2364;7920;2,60%;296916;87,2698321342;1609,38056278;1696,65039492
1;244533;6362;238171;60303;1576;58727;307200;2364;7938;2,60%;296898;55,0633900166;1621,227144;1676,29053402
2;244533;5958;238575;60303;1440;58863;307200;2364;7398;2,43%;297438;56,0751981735;1602,87169385;1658,94689202
3;244533;6540;237993;60303;1494;58809;307200;2364;8034;2,64%;296802;53,3470740318;1612,00562906;1665,35270309
4;244533;5503;239030;60303;1582;58721;307200;2364;7085;2,32%;297751;54,7964680195;1620,14152193;1674,93798995
5;244533;5652;238881;60303;1605;58698;307200;2364;7257;2,38%;297579;55,2925951481;1602,16072297;1657,45331812
6;244533;5100;239433;60303;1748;58555;307200;2364;6848;2,25%;297988;52,8014750481;1609,02111912;1661,82259417
7;244533;6129;238404;60303;1590;58713;307200;2364;7719;2,53%;297117;54,9232180119;1774,80766606;1829,73088408
8;244533;6550;237983;60303;1672;58631;307200;2364;8222;2,70%;296614;53,0363221169;1590,31450987;1643,35083199
9;244533;6281;238252;60303;1562;58741;307200;2364;7843;2,57%;296993;56,8906199932;1734,15015984;1791,04077983
10;244533;5631;238902;60303;1737;58566;307200;2364;7368;2,42%;297468;37,5052499771;1141,69277906;1179,19802904
11;244533;6074;238459;60303;1474;58829;307200;2364;7548;2,48%;297288;41,4206840992;1449,68476796;1491,10545206
12;244533;6720;237813;60303;1704;58599;307200;2364;8424;2,76%;296412;54,8535749912;1783,62588882;1838,47946382
13;244533;4653;239880;60303;1531;58772;307200;2364;6184;2,03%;298652;55,0739891529;1591,12708187;1646,20107102
14;244533;6853;237680;60303;1528;58775;307200;2364;8381;2,75%;296455;55,1053180695;1593,92767906;1649,03299713
15;244533;6856;237677;60303;1458;58845;307200;2364;8314;2,73%;296522;51,6654951572;1597,47603989;1649,14153504
16;244533;6030;238503;60303;1460;58843;307200;2364;7490;2,46%;297346;56,1320900917;1790,49259996;1846,62469006
17;244533;6216;238317;60303;1524;58779;307200;2364;7740;2,54%;297096;56,7195169926;1604,57582712;1661,29534411
18;244533;6021;238512;60303;1523;58780;307200;2364;7544;2,47%;297292;52,5014400482;1592,5391171;1645,04055715
19;244533;6201;238332;60303;1503;58800;307200;2364;7704;2,53%;297132;56,0067429543;1592,58642697;1648,59316993
20;244533;6515;238018;60303;1592;58711;307200;2364;8107;2,66%;296729;54,8342499733;1581,34344792;1636,1776979
21;244533;5815;238718;60303;1535;58768;307200;2364;7350;2,41%;297486;51,13560009;1577,45576;1628,59136009
22;244533;6590;237943;60303;1555;58748;307200;2364;8145;2,67%;296691;51,6506378651;1755,25493693;1806,9055748
23;244533;6472;238061;60303;1624;58679;307200;2364;8096;2,66%;296740;52,942553997;1569,15693998;1622,09949398
24;244533;5247;239286;60303;1672;58631;307200;2364;6919;2,27%;297917;53,3678450584;1578,20501304;1631,5728581
25;244533;5918;238615;60303;1484;58819;307200;2364;7402;2,43%;297434;54,625882864;1569,42982411;1624,05570698
26;244533;5595;238938;60303;1573;58730;307200;2364;7168;2,35%;297668;54,1398389339;1564,82755613;1618,96739507
27;244533;6203;238330;60303;1605;58698;307200;2364;7808;2,56%;297028;54,2714989185;1563,75996804;1618,03146696
28;244533;5793;238740;60303;1489;58814;307200;2364;7282;2,39%;297554;52,582337141;1892,24965405;1944,8319912
29;244533;5271;239262;60303;1586;58717;307200;2364;6857;2,25%;297979;53,4598019123;1566,26468801;1619,72448993
;;;;;;;;;7603;2,49%;;;;1665,37
;;;;;;;;;526;0,17%;;;;129,63
