nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;360;;;212,26
;;;;;;;;;5;;;39,4
0;168000;25600;2280;218663;1327;21075;362;4163;362;0,22%;163475;256,907922983
1;168000;25600;2280;218663;1327;21074;363;4163;363;0,22%;163474;228,706022024
2;168000;25600;2280;218663;1327;21082;355;4163;355;0,22%;163482;331,177041054
3;168000;25600;2280;218663;1327;21063;374;4163;374;0,23%;163463;229,929687023
4;168000;25600;2280;218663;1327;21072;365;4163;365;0,22%;163472;185,46090579
5;168000;25600;2280;218663;1327;21081;356;4163;356;0,22%;163481;232,450117826
6;168000;25600;2280;218663;1327;21083;354;4163;354;0,22%;163483;187,687397957
7;168000;25600;2280;218663;1327;21075;362;4163;362;0,22%;163475;187,096065998
8;168000;25600;2280;218663;1327;21067;370;4163;370;0,23%;163467;186,373962879
9;168000;25600;2280;218663;1327;21082;355;4163;355;0,22%;163482;187,079609871
10;168000;25600;2280;218663;1327;21063;374;4163;374;0,23%;163463;187,475525141
11;168000;25600;2280;218663;1327;21080;357;4163;357;0,22%;163480;244,331041098
12;168000;25600;2280;218663;1327;21083;354;4163;354;0,22%;163483;187,430802822
13;168000;25600;2280;218663;1327;21079;358;4163;358;0,22%;163479;286,482161045
14;168000;25600;2280;218663;1327;21081;356;4163;356;0,22%;163481;185,391145945
15;168000;25600;2280;218663;1327;21076;361;4163;361;0,22%;163476;185,609244108
16;168000;25600;2280;218663;1327;21079;358;4163;358;0,22%;163479;185,849509001
17;168000;25600;2280;218663;1327;21073;364;4163;364;0,22%;163473;184,964884043
18;168000;25600;2280;218663;1327;21076;361;4163;361;0,22%;163476;271,522372007
19;168000;25600;2280;218663;1327;21070;367;4163;367;0,22%;163470;214,806165934
20;168000;25600;2280;218663;1327;21078;359;4163;359;0,22%;163478;184,96447897
21;168000;25600;2280;218663;1327;21079;358;4163;358;0,22%;163479;186,673003197
22;168000;25600;2280;218663;1327;21076;361;4163;361;0,22%;163476;270,132634163
23;168000;25600;2280;218663;1327;21078;359;4163;359;0,22%;163478;203,569171906
24;168000;25600;2280;218663;1327;21078;359;4163;359;0,22%;163478;154,573431969
25;168000;25600;2280;218663;1327;21082;355;4163;355;0,22%;163482;225,184666157
26;168000;25600;2280;218663;1327;21081;356;4163;356;0,22%;163481;167,054122925
27;168000;25600;2280;218663;1327;21079;358;4163;358;0,22%;163479;215,205375195
28;168000;25600;2280;218663;1327;21074;363;4163;363;0,22%;163474;201,868841887
29;168000;25600;2280;218663;1327;21077;360;4163;360;0,22%;163477;211,755861998
;;;;;;;;;;0,22%;;
;;;;;;;;;;0,00%;;
