nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;116860;7527;109333;46790;1105;45685;167500;3850;8632;5,27%;155018;18,2559490204;1223,59016299;1241,84611201
1;116860;7308;109552;46790;1115;45675;167500;3850;8423;5,15%;155227;18,9371099472;1232,99872208;1251,93583202
2;116860;7366;109494;46790;1105;45685;167500;3850;8471;5,18%;155179;18,9749991894;1134,94093084;1153,91593003
3;116860;7463;109397;46790;1054;45736;167500;3850;8517;5,20%;155133;19,0938620567;1029,63927484;1048,73313689
4;116860;7006;109854;46790;1173;45617;167500;3850;8179;5,00%;155471;18,8316309452;1130,6065619;1149,43819284
5;116860;7307;109553;46790;1097;45693;167500;3850;8404;5,14%;155246;19,0457918644;1140,43743706;1159,48322892
6;116860;7196;109664;46790;1110;45680;167500;3850;8306;5,08%;155344;19,0476949215;1139,896662;1158,94435692
7;116860;7335;109525;46790;1193;45597;167500;3850;8528;5,21%;155122;19,0894780159;1250,71262097;1269,80209899
8;116860;7133;109727;46790;1114;45676;167500;3850;8247;5,04%;155403;19,1324939728;1148,77882195;1167,91131592
9;116860;7227;109633;46790;1121;45669;167500;3850;8348;5,10%;155302;20,8745760918;1225,83630896;1246,71088505
10;116860;7174;109686;46790;1099;45691;167500;3850;8273;5,06%;155377;22,2569799423;1341,06248021;1363,31946015
11;116860;7293;109567;46790;1121;45669;167500;3850;8414;5,14%;155236;22,7806770802;1379,1100018;1401,89067888
12;116860;6823;110037;46790;1037;45753;167500;3850;7860;4,80%;155790;19,5358531475;1042,60499001;1062,14084315
13;116860;7389;109471;46790;1084;45706;167500;3850;8473;5,18%;155177;19,2448909283;1041,18634009;1060,43123102
14;116860;7470;109390;46790;1096;45694;167500;3850;8566;5,23%;155084;22,0965650082;1213,06708598;1235,16365099
15;116860;7127;109733;46790;1163;45627;167500;3850;8290;5,07%;155360;18,9785380363;1044,85376191;1063,83229995
16;116860;7199;109661;46790;1084;45706;167500;3850;8283;5,06%;155367;19,1787729263;1172,14883399;1191,32760692
17;116860;7333;109527;46790;1098;45692;167500;3850;8431;5,15%;155219;20,2743971348;1143,81985283;1164,09424996
18;116860;7072;109788;46790;1143;45647;167500;3850;8215;5,02%;155435;18,8988089561;1352,54788113;1371,44669008
19;116860;7302;109558;46790;1148;45642;167500;3850;8450;5,16%;155200;19,2677509785;896,301985979;915,569736958
20;116860;7106;109754;46790;1149;45641;167500;3850;8255;5,04%;155395;16,0425288677;966,709020138;982,751549006
21;116860;7257;109603;46790;1086;45704;167500;3850;8343;5,10%;155307;16,055205822;880,950011015;897,005216837
22;116860;7302;109558;46790;1102;45688;167500;3850;8404;5,14%;155246;16,0518000126;966,992929935;983,044729948
23;116860;6774;110086;46790;1157;45633;167500;3850;7931;4,85%;155719;16,2868430614;916,694604874;932,981447935
24;116860;7279;109581;46790;1086;45704;167500;3850;8365;5,11%;155285;18,8636679649;1027,81952405;1046,68319201
25;116860;7063;109797;46790;1168;45622;167500;3850;8231;5,03%;155419;18,9646987915;1138,31869411;1157,28339291
26;116860;7473;109387;46790;1043;45747;167500;3850;8516;5,20%;155134;19,1241769791;1144,314116;1163,43829298
27;116860;7162;109698;46790;1114;45676;167500;3850;8276;5,06%;155374;19,3282577991;1230,60291219;1249,93116999
28;116860;7242;109618;46790;1081;45709;167500;3850;8323;5,09%;155327;18,8376858234;1031,51391816;1050,35160398
29;116860;7356;109504;46790;1070;45720;167500;3850;8426;5,15%;155224;18,863296032;1195,95028496;1214,81358099
;;;;;;;;;8346;5,10%;;;;1145,21
;;;;;;;;;166;0,10%;;;;131,29
