nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;180075;2091;177984;6554;499;6055;187500;871;2590;1,39%;184039;29,5760700703;1184,81531405;1214,39138412
1;180075;1621;178454;6554;510;6044;187500;871;2131;1,14%;184498;29,2866621017;987,650039911;1016,93670201
2;180075;1963;178112;6554;538;6016;187500;871;2501;1,34%;184128;29,1028859615;1081,49134684;1110,5942328
3;180075;2277;177798;6554;503;6051;187500;871;2780;1,49%;183849;29,0420231819;1174,58684397;1203,62886715
4;180075;1870;178205;6554;505;6049;187500;871;2375;1,27%;184254;30,5332641602;1084,12320399;1114,65646815
5;180075;1610;178465;6554;517;6037;187500;871;2127;1,14%;184502;30,2506921291;993,669209003;1023,91990113
6;180075;1809;178266;6554;492;6062;187500;871;2301;1,23%;184328;29,1508901119;1159,53682995;1188,68772006
7;180075;1734;178341;6554;505;6049;187500;871;2239;1,20%;184390;29,0198619366;1073,24088693;1102,26074886
8;180075;1956;178119;6554;477;6077;187500;871;2433;1,30%;184196;28,6397900581;981,70746994;1010,34726
9;180075;1883;178192;6554;519;6035;187500;871;2402;1,29%;184227;27,5747900009;1040,31682086;1067,89161086
10;180075;1524;178551;6554;518;6036;187500;871;2042;1,09%;184587;27,6694281101;925,108601809;952,778029919
11;180075;1212;178863;6554;458;6096;187500;871;1670;0,89%;184959;27,5169219971;839,919622898;867,436544895
12;180075;1785;178290;6554;517;6037;187500;871;2302;1,23%;184327;26,9373860359;1045,07551503;1072,01290107
13;180075;1726;178349;6554;494;6060;187500;871;2220;1,19%;184409;34,2242388725;883,086522102;917,310760975
14;180075;1498;178577;6554;530;6024;187500;871;2028;1,09%;184601;27,5065469742;975,002141953;1002,50868893
15;180075;2182;177893;6554;507;6047;187500;871;2689;1,44%;183940;32,8282039165;1057,23340511;1090,06160903
16;180075;1707;178368;6554;512;6042;187500;871;2219;1,19%;184410;27,6032700539;894,927860022;922,531130075
17;180075;2098;177977;6554;477;6077;187500;871;2575;1,38%;184054;28,0437729359;969,797803879;997,841576815
18;180075;2190;177885;6554;520;6034;187500;871;2710;1,45%;183919;28,4425909519;1150,092664;1178,53525496
19;180075;1530;178545;6554;527;6027;187500;871;2057;1,10%;184572;27,486579895;971,212753057;998,699332952
20;180075;1937;178138;6554;516;6038;187500;871;2453;1,31%;184176;27,1155729294;1060,56302285;1087,67859578
21;180075;2377;177698;6554;493;6061;187500;871;2870;1,54%;183759;26,8742687702;1058,95606518;1085,83033395
22;180075;2312;177763;6554;506;6048;187500;871;2818;1,51%;183811;28,9486820698;1143,12570882;1172,07439089
23;180075;1213;178862;6554;481;6073;187500;871;1694;0,91%;184935;27,0861988068;887,354456186;914,440654993
24;180075;2111;177964;6554;504;6050;187500;871;2615;1,40%;184014;27,6749629974;1049,53109598;1077,20605898
25;180075;1700;178375;6554;511;6043;187500;871;2211;1,18%;184418;32,5427818298;1055,53316402;1088,07594585
26;180075;1482;178593;6554;484;6070;187500;871;1966;1,05%;184663;27,0567810535;1065,59957004;1092,65635109
27;180075;2124;177951;6554;499;6055;187500;871;2623;1,41%;184006;27,2140870094;1074,62558007;1101,83966708
28;180075;1598;178477;6554;495;6059;187500;871;2093;1,12%;184536;28,7573180199;1038,20245385;1066,95977187
29;180075;1892;178183;6554;492;6062;187500;871;2384;1,28%;184245;27,9944059849;970,077663898;998,072069883
;;;;;;;;;2337;1,25%;;;;1057,93
;;;;;;;;;309;0,17%;;;;89,2
