nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;132425;7632;124793;14365;1370;12995;149000;2210;9002;6,13%;137788;16,4482400417;1053,80157304;1070,24981308
1;132425;7778;124647;14365;1371;12994;149000;2210;9149;6,23%;137641;16,5820450783;1404,53726387;1421,11930895
2;132425;6253;126172;14365;1459;12906;149000;2210;7712;5,25%;139078;16,8160591125;1118,40631485;1135,22237396
3;132425;7006;125419;14365;1515;12850;149000;2210;8521;5,80%;138269;21,2160968781;1568,72864914;1589,94474602
4;132425;8288;124137;14365;1375;12990;149000;2210;9663;6,58%;137127;16,4920790195;1385,65110016;1402,14317918
5;132425;8070;124355;14365;1396;12969;149000;2210;9466;6,45%;137324;16,6937849522;1385,26628184;1401,9600668
6;132425;8176;124249;14365;1504;12861;149000;2210;9680;6,59%;137110;16,3788609505;1446,67228913;1463,05115008
7;132425;7305;125120;14365;1493;12872;149000;2210;8798;5,99%;137992;16,6570971012;1246,59843993;1263,25553703
8;132425;8009;124416;14365;1528;12837;149000;2210;9537;6,50%;137253;16,3880357742;1243,39900422;1259,78704
9;132425;6186;126239;14365;1459;12906;149000;2210;7645;5,21%;139145;16,5592198372;1315,79084897;1332,35006881
10;132425;5544;126881;14365;1050;13315;149000;2210;6594;4,49%;140196;16,7098610401;1303,41420388;1320,12406492
11;132425;5863;126562;14365;1371;12994;149000;2210;7234;4,93%;139556;16,4867508411;1173,03509116;1189,521842
12;132425;7199;125226;14365;1359;13006;149000;2210;8558;5,83%;138232;16,2465889454;1578,96519113;1595,21178007
13;132425;7916;124509;14365;1482;12883;149000;2210;9398;6,40%;137392;16,3864221573;1376,72556591;1393,11198807
14;132425;6811;125614;14365;1573;12792;149000;2210;8384;5,71%;138406;16,6154091358;1308,39512897;1325,0105381
15;132425;6149;126276;14365;1325;13040;149000;2210;7474;5,09%;139316;16,6794199944;1317,38454199;1334,06396198
16;132425;7100;125325;14365;1435;12930;149000;2210;8535;5,81%;138255;16,5555980206;1170,05247998;1186,608078
17;132425;7058;125367;14365;1360;13005;149000;2210;8418;5,73%;138372;16,3198828697;1247,16718602;1263,48706889
18;132425;6997;125428;14365;1375;12990;149000;2210;8372;5,70%;138418;16,4869401455;1165,09997106;1181,5869112
19;132425;8201;124224;14365;1521;12844;149000;2210;9722;6,62%;137068;16,3660669327;1549,05304599;1565,41911292
20;132425;8979;123446;14365;1501;12864;149000;2210;10480;7,14%;136310;22,335244894;1487,62651515;1509,96176004
21;132425;6851;125574;14365;1420;12945;149000;2210;8271;5,63%;138519;20,6397740841;1468,11480904;1488,75458312
22;132425;7013;125412;14365;1445;12920;149000;2210;8458;5,76%;138332;20,3851380348;1236,28699708;1256,67213511
23;132425;7992;124433;14365;1587;12778;149000;2210;9579;6,53%;137211;17,1960849762;1127,57440495;1144,77048993
24;132425;8706;123719;14365;1518;12847;149000;2210;10224;6,97%;136566;15,8577139378;1444,41775703;1460,27547097
25;132425;7134;125291;14365;1603;12762;149000;2210;8737;5,95%;138053;19,4713060856;1445,17181492;1464,643121
26;132425;6198;126227;14365;1419;12946;149000;2210;7617;5,19%;139173;19,4050650597;1148,85258484;1168,2576499
27;132425;7172;125253;14365;1434;12931;149000;2210;8606;5,86%;138184;15,5564451218;1231,11238599;1246,66883111
28;132425;7058;125367;14365;1160;13205;149000;2210;8218;5,60%;138572;15,5759959221;1110,25788498;1125,8338809
29;132425;10317;122108;14365;1452;12913;149000;2210;11769;8,02%;135021;15,7067329884;1806,64164519;1822,34837818
;;;;;;;;;8794;5,99%;;;;1346,05
;;;;;;;;;1061;0,72%;;;;171,93
