nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;133072;1723;131349;28635;3214;25421;167000;5293;4937;3,05%;156770;22,3090498447;1034,28208208;1056,59113193
1;133072;1648;131424;28635;2883;25752;167000;5293;4531;2,80%;157176;22,118678093;847,231731892;869,350409985
2;133072;1737;131335;28635;2990;25645;167000;5293;4727;2,92%;156980;21,8551340103;859,162441969;881,017575979
3;133072;1768;131304;28635;3149;25486;167000;5293;4917;3,04%;156790;22,1624658108;942,827180147;964,989645958
4;133072;1635;131437;28635;3217;25418;167000;5293;4852;3,00%;156855;22,0064330101;850,572407961;872,578840971
5;133072;1710;131362;28635;3213;25422;167000;5293;4923;3,04%;156784;22,2345490456;845,087120056;867,321669102
6;133072;1782;131290;28635;3036;25599;167000;5293;4818;2,98%;156889;22,3226118088;841,202256203;863,524868011
7;133072;1869;131203;28635;2881;25754;167000;5293;4750;2,94%;156957;22,0771658421;1019,76333714;1041,84050298
8;133072;1872;131200;28635;3001;25634;167000;5293;4873;3,01%;156834;22,4589269161;1024,94082904;1047,39975595
9;133072;1963;131109;28635;3184;25451;167000;5293;5147;3,18%;156560;21,8535161018;1028,697505;1050,5510211
10;133072;1727;131345;28635;3128;25507;167000;5293;4855;3,00%;156852;22,3231480122;846,063075066;868,386223078
11;133072;1820;131252;28635;2984;25651;167000;5293;4804;2,97%;156903;22,1664681435;1029,65376091;1051,82022905
12;133072;1717;131355;28635;3178;25457;167000;5293;4895;3,03%;156812;21,8604948521;1023,93101716;1045,79151201
13;133072;1951;131121;28635;3150;25485;167000;5293;5101;3,15%;156606;21,6986021996;1124,48462892;1146,18323112
14;133072;1673;131399;28635;3138;25497;167000;5293;4811;2,98%;156896;21,9059171677;932,575917006;954,481834173
15;133072;1809;131263;28635;3127;25508;167000;5293;4936;3,05%;156771;21,9364490509;840,144573927;862,081022978
16;133072;1912;131160;28635;2896;25739;167000;5293;4808;2,97%;156899;22,4405999184;928,172646046;950,613245964
17;133072;1733;131339;28635;3096;25539;167000;5293;4829;2,99%;156878;21,7242321968;925,355456829;947,079689026
18;133072;1768;131304;28635;3139;25496;167000;5293;4907;3,03%;156800;22,1618959904;928,538632154;950,700528145
19;133072;1703;131369;28635;3265;25370;167000;5293;4968;3,07%;156739;22,1001398563;1023,45787311;1045,55801296
20;133072;1683;131389;28635;3230;25405;167000;5293;4913;3,04%;156794;22,074354887;1017,52306008;1039,59741497
21;133072;1690;131382;28635;3154;25481;167000;5293;4844;3,00%;156863;22,1874370575;1024,07711315;1046,26455021
22;133072;1749;131323;28635;3025;25610;167000;5293;4774;2,95%;156933;22,3951230049;1118,48329496;1140,87841797
23;133072;1754;131318;28635;3218;25417;167000;5293;4972;3,07%;156735;22,0600090027;931,923804998;953,983814001
24;133072;1710;131362;28635;3052;25583;167000;5293;4762;2,94%;156945;22,3307700157;930,892040968;953,222810984
25;133072;1879;131193;28635;3027;25608;167000;5293;4906;3,03%;156801;21,6705200672;1024,25834489;1045,92886496
26;133072;1798;131274;28635;2923;25712;167000;5293;4721;2,92%;156986;22,0444760323;926,996078014;949,040554047
27;133072;1938;131134;28635;3162;25473;167000;5293;5100;3,15%;156607;21,8081738949;837,845752001;859,653925896
28;133072;1662;131410;28635;3056;25579;167000;5293;4718;2,92%;156989;21,9743220806;1030,34096289;1052,31528497
29;133072;1675;131397;28635;3189;25446;167000;5293;4864;3,01%;156843;22,1127970219;936,808098078;958,9208951
;;;;;;;;;4865;3,01%;;;;977,92
;;;;;;;;;125;0,08%;;;;85,31
