nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;167214;3537;163677;16885;309;16576;187500;3401;3846;2,09%;180253;20,8567371368;1109,88292289;1130,73966002
1;167214;3907;163307;16885;326;16559;187500;3401;4233;2,30%;179866;21,3961210251;968,225534916;989,621655941
2;167214;2667;164547;16885;405;16480;187500;3401;3072;1,67%;181027;21,271641016;892,821366072;914,093007088
3;167214;3584;163630;16885;362;16523;187500;3401;3946;2,14%;180153;21,5581119061;1040,12968588;1061,68779778
4;167214;3215;163999;16885;356;16529;187500;3401;3571;1,94%;180528;21,5767259598;799,177968979;820,754694939
5;167214;2854;164360;16885;388;16497;187500;3401;3242;1,76%;180857;21,4342799187;881,480912924;902,915192842
6;167214;3756;163458;16885;322;16563;187500;3401;4078;2,22%;180021;21,3137431145;884,370739937;905,684483051
7;167214;3122;164092;16885;450;16435;187500;3401;3572;1,94%;180527;22,6638879776;1161,47021699;1184,13410497
8;167214;3280;163934;16885;397;16488;187500;3401;3677;2,00%;180422;22,0547089577;968,493514061;990,548223019
9;167214;2970;164244;16885;356;16529;187500;3401;3326;1,81%;180773;21,5097389221;983,801161051;1005,31089997
10;167214;2941;164273;16885;329;16556;187500;3401;3270;1,78%;180829;26,1443850994;1254,13339996;1280,27778506
11;167214;3090;164124;16885;376;16509;187500;3401;3466;1,88%;180633;36,950854063;1177,817554;1214,76840806
12;167214;3175;164039;16885;337;16548;187500;3401;3512;1,91%;180587;21,8639149666;986,502767086;1008,36668205
13;167214;3544;163670;16885;313;16572;187500;3401;3857;2,10%;180242;21,6673748493;992,537381172;1014,20475602
14;167214;3425;163789;16885;321;16564;187500;3401;3746;2,03%;180353;21,6657261848;820,707099915;842,372826099
15;167214;3160;164054;16885;437;16448;187500;3401;3597;1,95%;180502;21,7334318161;819,636412144;841,36984396
16;167214;2905;164309;16885;374;16511;187500;3401;3279;1,78%;180820;22,073348999;814,916429996;836,989778996
17;167214;2996;164218;16885;460;16425;187500;3401;3456;1,88%;180643;21,5447969437;898,394187927;919,938984871
18;167214;3645;163569;16885;311;16574;187500;3401;3956;2,15%;180143;21,722755909;809,599421024;831,322176933
19;167214;3603;163611;16885;396;16489;187500;3401;3999;2,17%;180100;21,6709809303;813,853054047;835,524034977
20;167214;2877;164337;16885;304;16581;187500;3401;3181;1,73%;180918;21,5698959827;809,832036972;831,401932955
21;167214;3033;164181;16885;331;16554;187500;3401;3364;1,83%;180735;21,6271190643;890,28619504;911,913314104
22;167214;3239;163975;16885;270;16615;187500;3401;3509;1,91%;180590;21,58604002;961,988634825;983,574674845
23;167214;2720;164494;16885;342;16543;187500;3401;3062;1,66%;181037;21,3161420822;807,385150909;828,701292992
24;167214;3162;164052;16885;285;16600;187500;3401;3447;1,87%;180652;21,6965301037;890,807574034;912,504104137
25;167214;2717;164497;16885;373;16512;187500;3401;3090;1,68%;181009;21,6919269562;978,633183002;1000,32510996
26;167214;3629;163585;16885;297;16588;187500;3401;3926;2,13%;180173;21,388504982;979,205365181;1000,59387016
27;167214;3506;163708;16885;314;16571;187500;3401;3820;2,07%;180279;21,6070790291;977,670642853;999,277721882
28;167214;3368;163846;16885;326;16559;187500;3401;3694;2,01%;180405;21,5752208233;811,376024008;832,951244831
29;167214;3080;164134;16885;380;16505;187500;3401;3460;1,88%;180639;21,6060059071;814,108526945;835,714532852
;;;;;;;;;3575;1,94%;;;;955,59
;;;;;;;;;317;0,17%;;;;123,94
