nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;130754;2932;127822;31309;588;30721;166500;4437;3520;2,17%;158543;18,833958149;1022,22472882;1041,05868697
1;130754;3233;127521;31309;515;30794;166500;4437;3748;2,31%;158315;19,1455659866;938,263000011;957,408565998
2;130754;2779;127975;31309;544;30765;166500;4437;3323;2,05%;158740;18,587968111;857,450045824;876,038013935
3;130754;3164;127590;31309;502;30807;166500;4437;3666;2,26%;158397;19,2290029526;934,928668022;954,157670975
4;130754;3134;127620;31309;562;30747;166500;4437;3696;2,28%;158367;19,4835531712;1086,98044705;1106,46400023
5;130754;3168;127586;31309;577;30732;166500;4437;3745;2,31%;158318;18,943582058;863,92660594;882,870187998
6;130754;3180;127574;31309;532;30777;166500;4437;3712;2,29%;158351;19,0296869278;927,541834116;946,571521044
7;130754;3379;127375;31309;479;30830;166500;4437;3858;2,38%;158205;20,0368680954;1070,56154299;1090,59841108
8;130754;2720;128034;31309;591;30718;166500;4437;3311;2,04%;158752;19,0898530483;931,082146883;950,171999931
9;130754;2714;128040;31309;471;30838;166500;4437;3185;1,97%;158878;18,8678209782;932,992280006;951,860100985
10;130754;3365;127389;31309;574;30735;166500;4437;3939;2,43%;158124;19,003980875;932,666921139;951,670902014
11;130754;3141;127613;31309;503;30806;166500;4437;3644;2,25%;158419;18,7289571762;928,602559805;947,331516981
12;130754;2666;128088;31309;590;30719;166500;4437;3256;2,01%;158807;18,8071260452;853,738434076;872,545560122
13;130754;2814;127940;31309;503;30806;166500;4437;3317;2,05%;158746;18,7518827915;1137,34515309;1156,09703588
14;130754;2908;127846;31309;604;30705;166500;4437;3512;2,17%;158551;18,9666910172;929,783962965;948,750653982
15;130754;3204;127550;31309;558;30751;166500;4437;3762;2,32%;158301;18,9199821949;860,434916973;879,354899168
16;130754;3549;127205;31309;491;30818;166500;4437;4040;2,49%;158023;18,899367094;855,209742069;874,109109163
17;130754;3272;127482;31309;533;30776;166500;4437;3805;2,35%;158258;18,7774739265;930,367971897;949,145445824
18;130754;2884;127870;31309;476;30833;166500;4437;3360;2,07%;158703;18,5606758595;917,039384127;935,600059986
19;130754;2733;128021;31309;621;30688;166500;4437;3354;2,07%;158709;18,8439421654;922,503110886;941,347053051
20;130754;2582;128172;31309;585;30724;166500;4437;3167;1,95%;158896;18,8310751915;779,581518888;798,41259408
21;130754;2859;127895;31309;468;30841;166500;4437;3327;2,05%;158736;18,7124400139;997,84544301;1016,55788302
22;130754;2928;127826;31309;501;30808;166500;4437;3429;2,12%;158634;18,81757617;919,529270887;938,346847057
23;130754;4067;126687;31309;508;30801;166500;4437;4575;2,82%;157488;18,8030939102;850,862097979;869,665191889
24;130754;3028;127726;31309;476;30833;166500;4437;3504;2,16%;158559;18,9678850174;846,828612089;865,796497107
25;130754;3128;127626;31309;495;30814;166500;4437;3623;2,24%;158440;18,7450408936;991,819578171;1010,56461906
26;130754;3004;127750;31309;504;30805;166500;4437;3508;2,16%;158555;19,0054328442;1079,08355308;1098,08898592
27;130754;4006;126748;31309;522;30787;166500;4437;4528;2,79%;157535;18,7857530117;998,220005989;1017,005759
28;130754;2777;127977;31309;579;30730;166500;4437;3356;2,07%;158707;18,9954099655;932,889068842;951,884478807
29;130754;2989;127765;31309;479;30830;166500;4437;3468;2,14%;158595;20,2540528774;1033,66023612;1053,914289
;;;;;;;;;3608;2,23%;;;;961,11
;;;;;;;;;341;0,21%;;;;83,13
