nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;181008;4362;176646;4985;53;4932;187500;1507;4415;2,37%;181578;21,9267780781;777,977787018;799,904565096
1;181008;4080;176928;4985;70;4915;187500;1507;4150;2,23%;181843;23,6140401363;914,421619892;938,035660028
2;181008;4656;176352;4985;53;4932;187500;1507;4709;2,53%;181284;26,2895870209;747,237622976;773,527209997
3;181008;4683;176325;4985;44;4941;187500;1507;4727;2,54%;181266;22,6141979694;749,866418839;772,480616808
4;181008;4341;176667;4985;63;4922;187500;1507;4404;2,37%;181589;22,8081929684;746,537026167;769,345219135
5;181008;4542;176466;4985;62;4923;187500;1507;4604;2,48%;181389;23,018597126;747,053843021;770,072440147
6;181008;4753;176255;4985;69;4916;187500;1507;4822;2,59%;181171;22,8735518456;751,032884121;773,906435966
7;181008;4853;176155;4985;58;4927;187500;1507;4911;2,64%;181082;23,0645089149;747,849189997;770,913698912
8;181008;4416;176592;4985;58;4927;187500;1507;4474;2,41%;181519;22,9025669098;746,796346903;769,698913813
9;181008;4727;176281;4985;49;4936;187500;1507;4776;2,57%;181217;22,7193319798;740,990607023;763,709939003
10;181008;4433;176575;4985;55;4930;187500;1507;4488;2,41%;181505;22,9046728611;695,607001066;718,511673927
11;181008;4602;176406;4985;61;4924;187500;1507;4663;2,51%;181330;23,1417360306;810,659091949;833,80082798
12;181008;4508;176500;4985;77;4908;187500;1507;4585;2,47%;181408;22,6845200062;750,743923903;773,428443909
13;181008;4544;176464;4985;66;4919;187500;1507;4610;2,48%;181383;23,3513951302;753,389873028;776,741268158
14;181008;4685;176323;4985;54;4931;187500;1507;4739;2,55%;181254;23,077080965;928,577301979;951,654382944
15;181008;4305;176703;4985;73;4912;187500;1507;4378;2,35%;181615;23,4158909321;756,539712906;779,955603838
16;181008;4448;176560;4985;68;4917;187500;1507;4516;2,43%;181477;23,1069281101;765,070307016;788,177235126
17;181008;4301;176707;4985;63;4922;187500;1507;4364;2,35%;181629;23,1286950111;773,588843822;796,717538834
18;181008;4867;176141;4985;38;4947;187500;1507;4905;2,64%;181088;23,2768311501;763,553361893;786,830193043
19;181008;4420;176588;4985;62;4923;187500;1507;4482;2,41%;181511;23,6778101921;825,958410978;849,63622117
20;181008;4720;176288;4985;65;4920;187500;1507;4785;2,57%;181208;22,9862720966;817,609843016;840,596115112
21;181008;4572;176436;4985;43;4942;187500;1507;4615;2,48%;181378;23,2273919582;825,34429884;848,571690798
22;181008;4309;176699;4985;78;4907;187500;1507;4387;2,36%;181606;23,1328630447;763,099742889;786,232605934
23;181008;4813;176195;4985;55;4930;187500;1507;4868;2,62%;181125;23,2436528206;827,277530193;850,521183014
24;181008;4571;176437;4985;77;4908;187500;1507;4648;2,50%;181345;23,9872019291;766,504293203;790,491495132
25;181008;4331;176677;4985;64;4921;187500;1507;4395;2,36%;181598;23,0988512039;824,791501999;847,890353203
26;181008;4666;176342;4985;65;4920;187500;1507;4731;2,54%;181262;23,1391792297;942,648294926;965,787474155
27;181008;4483;176525;4985;58;4927;187500;1507;4541;2,44%;181452;23,5343921185;771,680114031;795,214506149
28;181008;4544;176464;4985;60;4925;187500;1507;4604;2,48%;181389;23,6863069534;837,252429008;860,938735962
29;181008;4386;176622;4985;76;4909;187500;1507;4462;2,40%;181531;23,5564060211;771,346547842;794,902953863
;;;;;;;;;4592;2,47%;;;;811,27
;;;;;;;;;184;0,10%;;;;58,1
