nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;111192;3563;107629;48850;2626;46224;167000;6958;6189;3,87%;153853;24,3563978672;1547,4126811;1571,76907897
1;111192;2646;108546;48850;2496;46354;167000;6958;5142;3,21%;154900;24,1086280346;1417,987324;1442,09595203
2;111192;2720;108472;48850;2224;46626;167000;6958;4944;3,09%;155098;25,1622209549;1347,94449687;1373,10671782
3;111192;2053;109139;48850;2523;46327;167000;6958;4576;2,86%;155466;23,6439361572;1149,21407199;1172,85800815
4;111192;2617;108575;48850;2502;46348;167000;6958;5119;3,20%;154923;22,2863099575;1205,154356;1227,44066596
5;111192;2353;108839;48850;2611;46239;167000;6958;4964;3,10%;155078;22,7978658676;1245,55598021;1268,35384607
6;111192;2931;108261;48850;2467;46383;167000;6958;5398;3,37%;154644;22,974886179;1235,20328689;1258,17817307
7;111192;2963;108229;48850;2861;45989;167000;6958;5824;3,64%;154218;22,9925780296;1394,12244415;1417,11502218
8;111192;2515;108677;48850;2437;46413;167000;6958;4952;3,09%;155090;17,942168951;996,161683083;1014,10385203
9;111192;2890;108302;48850;2416;46434;167000;6958;5306;3,32%;154736;17,8187031746;992,004919767;1009,82362294
10;111192;2492;108700;48850;2477;46373;167000;6958;4969;3,10%;155073;18,2585749626;1076,98487115;1095,24344611
11;111192;2434;108758;48850;2454;46396;167000;6958;4888;3,05%;155154;18,2319009304;1166,03207016;1184,26397109
12;111192;2464;108728;48850;2444;46406;167000;6958;4908;3,07%;155134;18,4359121323;1000,5775919;1019,01350403
13;111192;2556;108636;48850;2745;46105;167000;6958;5301;3,31%;154741;18,2703070641;1248,89659405;1267,16690111
14;111192;2643;108549;48850;2768;46082;167000;6958;5411;3,38%;154631;18,2657690048;917,266476154;935,532245159
15;111192;3221;107971;48850;2526;46324;167000;6958;5747;3,59%;154295;18,3188121319;919,217731953;937,536544085
16;111192;2417;108775;48850;2365;46485;167000;6958;4782;2,99%;155260;18,284058094;1002,75977206;1021,04383016
17;111192;2352;108840;48850;2616;46234;167000;6958;4968;3,10%;155074;18,2253880501;1000,2373569;1018,46274495
18;111192;2860;108332;48850;2514;46336;167000;6958;5374;3,36%;154668;18,4793400764;1015,03718495;1033,51652503
19;111192;3214;107978;48850;2354;46496;167000;6958;5568;3,48%;154474;18,3607180119;920,512125015;938,872843027
20;111192;2810;108382;48850;2615;46235;167000;6958;5425;3,39%;154617;18,1415710449;1080,52822113;1098,66979218
21;111192;2958;108234;48850;2431;46419;167000;6958;5389;3,37%;154653;18,303552866;1084,24370003;1102,54725289
22;111192;3213;107979;48850;2407;46443;167000;6958;5620;3,51%;154422;19,4738729;1171,23432708;1190,70819998
23;111192;3945;107247;48850;2356;46494;167000;6958;6301;3,94%;153741;18,3140900135;919,253222942;937,567312956
24;111192;2532;108660;48850;2346;46504;167000;6958;4878;3,05%;155164;18,2305030823;1162,10992599;1180,34042907
25;111192;2919;108273;48850;2232;46618;167000;6958;5151;3,22%;154891;18,3918690681;1081,83844185;1100,23031092
26;111192;2455;108737;48850;2495;46355;167000;6958;4950;3,09%;155092;18,295055151;1001,09228182;1019,38733697
27;111192;2633;108559;48850;2658;46192;167000;6958;5291;3,31%;154751;18,2792429924;1080,35179591;1098,6310389
28;111192;2797;108395;48850;2827;46023;167000;6958;5624;3,51%;154418;18,2741549015;1333,97319102;1352,24734592
29;111192;2925;108267;48850;2471;46379;167000;6958;5396;3,37%;154646;18,2594680786;1000,56514788;1018,82461596
;;;;;;;;;5279;3,30%;;;;1143,49
;;;;;;;;;401;0,25%;;;;166,56
