nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;176481;2059;174422;9895;862;9033;187500;1124;2921;1,57%;183455;37,4817490578;1651,16603994;1688,647789
1;176481;2570;173911;9895;847;9048;187500;1124;3417;1,83%;182959;39,1099569798;1315,94440699;1355,05436397
2;176481;2140;174341;9895;825;9070;187500;1124;2965;1,59%;183411;32,6234169006;1234,69385815;1267,31727505
3;176481;2022;174459;9895;825;9070;187500;1124;2847;1,53%;183529;27,1979749203;986,761809111;1013,95978403
4;176481;2056;174425;9895;861;9034;187500;1124;2917;1,57%;183459;24,0939099789;996,204092026;1020,298002
5;176481;1983;174498;9895;821;9074;187500;1124;2804;1,50%;183572;27,6389129162;996,589837074;1024,22874999
6;176481;2102;174379;9895;850;9045;187500;1124;2952;1,58%;183424;26,4384150505;954,580832005;981,019247055
7;176481;2229;174252;9895;833;9062;187500;1124;3062;1,64%;183314;23,2008628845;881,506241083;904,707103968
8;176481;2071;174410;9895;833;9062;187500;1124;2904;1,56%;183472;26,9374580383;868,193892956;895,131350994
9;176481;2130;174351;9895;821;9074;187500;1124;2951;1,58%;183425;21,1665530205;970,715181112;991,881734133
10;176481;2079;174402;9895;851;9044;187500;1124;2930;1,57%;183446;24,429972887;957,602833986;982,032806873
11;176481;2036;174445;9895;836;9059;187500;1124;2872;1,54%;183504;24,2903158665;882,793094158;907,083410025
12;176481;2022;174459;9895;854;9041;187500;1124;2876;1,54%;183500;23,8280940056;870,072403908;893,900497913
13;176481;2048;174433;9895;854;9041;187500;1124;2902;1,56%;183474;23,7655301094;870,685105801;894,45063591
14;176481;1944;174537;9895;842;9053;187500;1124;2786;1,49%;183590;23,9347531796;862,404800892;886,339554071
15;176481;2242;174239;9895;823;9072;187500;1124;3065;1,64%;183311;24,845552206;861,257174969;886,102727175
16;176481;2043;174438;9895;804;9091;187500;1124;2847;1,53%;183529;23,797180891;792,688573122;816,485754013
17;176481;2119;174362;9895;848;9047;187500;1124;2967;1,59%;183409;23,7013421059;866,592829943;890,294172049
18;176481;1973;174508;9895;875;9020;187500;1124;2848;1,53%;183528;23,6054069996;867,040026188;890,645433187
19;176481;2071;174410;9895;821;9074;187500;1124;2892;1,55%;183484;23,2895860672;789,632546902;812,922132969
20;176481;2103;174378;9895;824;9071;187500;1124;2927;1,57%;183449;23,1753129959;866,145471096;889,320784092
21;176481;2058;174423;9895;776;9119;187500;1124;2834;1,52%;183542;23,4088559151;865,894085884;889,302941799
22;176481;2072;174409;9895;800;9095;187500;1124;2872;1,54%;183504;23,0958189964;873,76238203;896,858201027
23;176481;2145;174336;9895;832;9063;187500;1124;2977;1,60%;183399;23,2794890404;870,479505062;893,758994102
24;176481;2198;174283;9895;833;9062;187500;1124;3031;1,63%;183345;24,3709468842;880,613265038;904,984211922
25;176481;2272;174209;9895;820;9075;187500;1124;3092;1,66%;183284;23,9169330597;870,501755953;894,418689013
26;176481;2156;174325;9895;814;9081;187500;1124;2970;1,59%;183406;23,5532748699;868,659072161;892,212347031
27;176481;2048;174433;9895;791;9104;187500;1124;2839;1,52%;183537;23,2313039303;866,06376195;889,29506588
28;176481;2041;174440;9895;853;9042;187500;1124;2894;1,55%;183482;23,5359990597;867,15250206;890,68850112
29;176481;1964;174517;9895;877;9018;187500;1124;2841;1,52%;183535;23,772726059;859,529095888;883,301821947
;;;;;;;;;2933;1,57%;;;;964,22
;;;;;;;;;119;0,06%;;;;178,21
