nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;404;;;266,94
;;;;;;;;;4;;;2,1
0;167500;69936;6216;673616;3560;65684;402;3850;402;0,25%;163248;265,652273893
1;167500;69936;6216;673616;3560;65681;405;3850;405;0,25%;163245;266,125562906
2;167500;69936;6216;673616;3560;65680;406;3850;406;0,25%;163244;269,313677788
3;167500;69936;6216;673616;3560;65685;401;3850;401;0,25%;163249;266,838103056
4;167500;69936;6216;673616;3560;65688;398;3850;398;0,24%;163252;271,128138065
5;167500;69936;6216;673616;3560;65683;403;3850;403;0,25%;163247;266,560161829
6;167500;69936;6216;673616;3560;65682;404;3850;404;0,25%;163246;269,708256006
7;167500;69936;6216;673616;3560;65687;399;3850;399;0,24%;163251;265,586721897
8;167500;69936;6216;673616;3560;65675;411;3850;411;0,25%;163239;266,825860023
9;167500;69936;6216;673616;3560;65684;402;3850;402;0,25%;163248;269,653629065
10;167500;69936;6216;673616;3560;65681;405;3850;405;0,25%;163245;268,227719784
11;167500;69936;6216;673616;3560;65688;398;3850;398;0,24%;163252;267,685595036
12;167500;69936;6216;673616;3560;65677;409;3850;409;0,25%;163241;269,154238939
13;167500;69936;6216;673616;3560;65678;408;3850;408;0,25%;163242;267,186247826
14;167500;69936;6216;673616;3560;65685;401;3850;401;0,25%;163249;267,238291979
15;167500;69936;6216;673616;3560;65675;411;3850;411;0,25%;163239;268,336772919
16;167500;69936;6216;673616;3560;65683;403;3850;403;0,25%;163247;263,684416056
17;167500;69936;6216;673616;3560;65675;411;3850;411;0,25%;163239;266,838838816
18;167500;69936;6216;673616;3560;65683;403;3850;403;0,25%;163247;264,38772893
19;167500;69936;6216;673616;3560;65689;397;3850;397;0,24%;163253;265,157691002
20;167500;69936;6216;673616;3560;65682;404;3850;404;0,25%;163246;268,22525382
21;167500;69936;6216;673616;3560;65680;406;3850;406;0,25%;163244;265,619004965
22;167500;69936;6216;673616;3560;65684;402;3850;402;0,25%;163248;265,710429907
23;167500;69936;6216;673616;3560;65684;402;3850;402;0,25%;163248;265,17848587
24;167500;69936;6216;673616;3560;65678;408;3850;408;0,25%;163242;268,85507822
25;167500;69936;6216;673616;3560;65676;410;3850;410;0,25%;163240;266,099850893
26;167500;69936;6216;673616;3560;65687;399;3850;399;0,24%;163251;264,181668997
27;167500;69936;6216;673616;3560;65684;402;3850;402;0,25%;163248;270,99164319
28;167500;69936;6216;673616;3560;65677;409;3850;409;0,25%;163241;264,911705017
29;167500;69936;6216;673616;3560;65677;409;3850;409;0,25%;163241;263,094859123
;;;;;;;;;;0,25%;;
;;;;;;;;;;0,00%;;
