nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;101216;2504;98712;81956;2016;79940;187500;4328;4520;2,47%;178652;26,1803998947;1136,06757116;1162,24797106
1;101216;2687;98529;81956;1905;80051;187500;4328;4592;2,51%;178580;27,4615979195;1147,18911004;1174,65070796
2;101216;2535;98681;81956;2388;79568;187500;4328;4923;2,69%;178249;25,4625768661;1164,59308195;1190,05565882
3;101216;2800;98416;81956;2044;79912;187500;4328;4844;2,64%;178328;24,7929160595;1175,90077996;1200,69369602
4;101216;3004;98212;81956;1210;80746;187500;4328;4214;2,30%;178958;19,6897149086;862,306730032;881,996444941
5;101216;2557;98659;81956;1890;80066;187500;4328;4447;2,43%;178725;19,3022918701;1039,78194404;1059,08423591
6;101216;2449;98767;81956;2040;79916;187500;4328;4489;2,45%;178683;19,4169859886;1055,16035604;1074,57734203
7;101216;2706;98510;81956;1636;80320;187500;4328;4342;2,37%;178830;19,4785141945;960,909882784;980,388396978
8;101216;2616;98600;81956;1897;80059;187500;4328;4513;2,46%;178659;20,9140739441;1261,12989902;1282,04397297
9;101216;2575;98641;81956;2292;79664;187500;4328;4867;2,66%;178305;25,8538858891;1557,56840801;1583,4222939
10;101216;2591;98625;81956;1814;80142;187500;4328;4405;2,40%;178767;26,4449350834;1132,67938185;1159,12431693
11;101216;2879;98337;81956;2100;79856;187500;4328;4979;2,72%;178193;25,3921971321;1345,205585;1370,59778214
12;101216;2908;98308;81956;1456;80500;187500;4328;4364;2,38%;178808;26,5015017986;1127,63870907;1154,14021087
13;101216;2501;98715;81956;1999;79957;187500;4328;4500;2,46%;178672;26,6946480274;1054,56416988;1081,25881791
14;101216;2631;98585;81956;2081;79875;187500;4328;4712;2,57%;178460;20,466258049;971,893841028;992,360099077
15;101216;2703;98513;81956;1856;80100;187500;4328;4559;2,49%;178613;20,3530170918;1021,02438283;1041,37739992
16;101216;2669;98547;81956;1801;80155;187500;4328;4470;2,44%;178702;20,3693320751;957,297673941;977,667006016
17;101216;2547;98669;81956;1707;80249;187500;4328;4254;2,32%;178918;20,6864151955;1018,07725477;1038,76366997
18;101216;2600;98616;81956;2158;79798;187500;4328;4758;2,60%;178414;20,0468418598;958,937822104;978,984663963
19;101216;2689;98527;81956;1867;80089;187500;4328;4556;2,49%;178616;20,6880521774;1204,29311585;1224,98116803
20;101216;2880;98336;81956;2368;79588;187500;4328;5248;2,87%;177924;20,1764481068;1083,46012402;1103,63657212
21;101216;2612;98604;81956;2254;79702;187500;4328;4866;2,66%;178306;20,2490458488;1018,46492219;1038,71396804
22;101216;2544;98672;81956;2238;79718;187500;4328;4782;2,61%;178390;20,6261630058;961,205234051;981,831397057
23;101216;2665;98551;81956;1897;80059;187500;4328;4562;2,49%;178610;20,5386090279;1018,44320583;1038,98181486
24;101216;2876;98340;81956;1923;80033;187500;4328;4799;2,62%;178373;20,5007679462;1031,25307608;1051,75384402
25;101216;2593;98623;81956;1948;80008;187500;4328;4541;2,48%;178631;20,4818849564;1156,86817884;1177,3500638
26;101216;2685;98531;81956;1927;80029;187500;4328;4612;2,52%;178560;25,1470739841;1558,28902197;1583,43609595
27;101216;2846;98370;81956;1527;80429;187500;4328;4373;2,39%;178799;24,3293380737;1157,28007197;1181,60941005
28;101216;2852;98364;81956;2098;79858;187500;4328;4950;2,70%;178222;26,8661689758;1232,07700396;1258,94317293
29;101216;2789;98427;81956;1615;80341;187500;4328;4404;2,40%;178768;23,9558420181;1084,59355307;1108,54939508
;;;;;;;;;4615;2,52%;;;;1137,77
;;;;;;;;;242;0,13%;;;;161,39
