nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;479;;;356,11
;;;;;;;;;20;;;66,3
0;246000;40890;3654;372406;1624;38032;462;2396;462;0,19%;243142;475,332707167
1;246000;40890;3654;372406;1624;38047;447;2396;447;0,18%;243157;373,49408102
2;246000;40890;3654;372406;1624;38017;477;2396;477;0,20%;243127;318,983254194
3;246000;40890;3654;372406;1624;37980;514;2396;514;0,21%;243090;300,196614981
4;246000;40890;3654;372406;1624;38004;490;2396;490;0,20%;243114;337,683318138
5;246000;40890;3654;372406;1624;38001;493;2396;493;0,20%;243111;320,689207792
6;246000;40890;3654;372406;1624;38041;453;2396;453;0,19%;243151;377,628690004
7;246000;40890;3654;372406;1624;37984;510;2396;510;0,21%;243094;302,908430099
8;246000;40890;3654;372406;1624;38027;467;2396;467;0,19%;243137;284,646862984
9;246000;40890;3654;372406;1624;38026;468;2396;468;0,19%;243136;304,450509071
10;246000;40890;3654;372406;1624;38042;452;2396;452;0,19%;243152;378,861560822
11;246000;40890;3654;372406;1624;38009;485;2396;485;0,20%;243119;319,925613165
12;246000;40890;3654;372406;1624;38012;482;2396;482;0,20%;243122;302,608407021
13;246000;40890;3654;372406;1624;38012;482;2396;482;0,20%;243122;392,273078203
14;246000;40890;3654;372406;1624;37989;505;2396;505;0,21%;243099;282,714848042
15;246000;40890;3654;372406;1624;38018;476;2396;476;0,20%;243128;487,924866915
16;246000;40890;3654;372406;1624;38048;446;2396;446;0,18%;243158;398,23311305
17;246000;40890;3654;372406;1624;38009;485;2396;485;0,20%;243119;455,267482996
18;246000;40890;3654;372406;1624;38014;480;2396;480;0,20%;243124;265,702792883
19;246000;40890;3654;372406;1624;38020;474;2396;474;0,19%;243130;435,379401922
20;246000;40890;3654;372406;1624;37980;514;2396;514;0,21%;243090;286,416144133
21;246000;40890;3654;372406;1624;38017;477;2396;477;0,20%;243127;342,503637075
22;246000;40890;3654;372406;1624;38040;454;2396;454;0,19%;243150;342,078387022
23;246000;40890;3654;372406;1624;38030;464;2396;464;0,19%;243140;363,300207138
24;246000;40890;3654;372406;1624;37995;499;2396;499;0,20%;243105;304,982445955
25;246000;40890;3654;372406;1624;38001;493;2396;493;0,20%;243111;503,173858166
26;246000;40890;3654;372406;1624;38033;461;2396;461;0,19%;243143;345,000938892
27;246000;40890;3654;372406;1624;37992;502;2396;502;0,21%;243102;435,764270067
28;246000;40890;3654;372406;1624;37999;495;2396;495;0,20%;243109;285,648044109
29;246000;40890;3654;372406;1624;38029;465;2396;465;0,19%;243139;359,486060858
;;;;;;;;;;0,20%;;
;;;;;;;;;;0,01%;;
