nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;206;;;181
;;;;;;;;;1;;;25
0;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;168,60627985
1;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;175,542840004
2;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;177,677662849
3;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;167,405317068
4;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;187,984382153
5;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;285,572927952
6;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;167,496705055
7;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;168,857855797
8;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;168,809494019
9;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;176,887802839
10;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;169,656799078
11;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;186,711208105
12;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;166,81393981
13;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;175,970621824
14;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;168,635906935
15;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;195,202719927
16;166500;14260;1258;99753;855;13244;208;808;208;0,13%;165484;166,308153868
17;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;177,250983
18;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;187,213797092
19;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;174,167166948
20;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;168,765783787
21;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;185,092797995
22;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;169,161932945
23;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;166,450212002
24;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;186,533486128
25;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;167,529001951
26;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;167,494170904
27;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;176,33557415
28;166500;14260;1258;99753;855;13247;205;808;205;0,12%;165487;185,787301064
29;166500;14260;1258;99753;855;13246;206;808;206;0,12%;165486;250,017462015
;;;;;;;;;;0,12%;;
;;;;;;;;;;0,00%;;
