nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;1376;;;412,99
;;;;;;;;;61;;;61,03
0;187500;96990;8645;921099;3012;92835;1241;2993;1434;0,78%;183073;431,123899937
1;187500;96990;8645;921099;3012;92982;1094;2993;1287;0,70%;183220;471,115997791
2;187500;96990;8645;921099;3012;92865;1211;2993;1404;0,76%;183103;354,230341911
3;187500;96990;8645;921099;3012;92965;1111;2993;1304;0,71%;183203;426,520399094
4;187500;96990;8645;921099;3012;92994;1082;2993;1275;0,69%;183232;543,241785049
5;187500;96990;8645;921099;3012;92834;1242;2993;1435;0,78%;183072;386,376490116
6;187500;96990;8645;921099;3012;92840;1236;2993;1429;0,77%;183078;390,507767916
7;187500;96990;8645;921099;3012;92880;1196;2993;1389;0,75%;183118;386,178009033
8;187500;96990;8645;921099;3012;92801;1275;2993;1468;0,80%;183039;352,101490021
9;187500;96990;8645;921099;3012;92931;1145;2993;1338;0,73%;183169;390,756611109
10;187500;96990;8645;921099;3012;92917;1159;2993;1352;0,73%;183155;431,721682072
11;187500;96990;8645;921099;3012;92898;1178;2993;1371;0,74%;183136;350,330481052
12;187500;96990;8645;921099;3012;92862;1214;2993;1407;0,76%;183100;354,235915184
13;187500;96990;8645;921099;3012;92908;1168;2993;1361;0,74%;183146;386,874880791
14;187500;96990;8645;921099;3012;92909;1167;2993;1360;0,74%;183147;440,87993288
15;187500;96990;8645;921099;3012;92840;1236;2993;1429;0,77%;183078;385,876594067
16;187500;96990;8645;921099;3012;92900;1176;2993;1369;0,74%;183138;388,831064939
17;187500;96990;8645;921099;3012;92877;1199;2993;1392;0,75%;183115;347,570253134
18;187500;96990;8645;921099;3012;92919;1157;2993;1350;0,73%;183157;391,424595118
19;187500;96990;8645;921099;3012;92850;1226;2993;1419;0,77%;183088;389,482811928
20;187500;96990;8645;921099;3012;92848;1228;2993;1421;0,77%;183086;393,129382849
21;187500;96990;8645;921099;3012;92927;1149;2993;1342;0,73%;183165;351,600431919
22;187500;96990;8645;921099;3012;92968;1108;2993;1301;0,71%;183206;549,742472887
23;187500;96990;8645;921099;3012;92787;1289;2993;1482;0,80%;183025;388,970237017
24;187500;96990;8645;921099;3012;92978;1098;2993;1291;0,70%;183216;582,41594696
25;187500;96990;8645;921099;3012;92846;1230;2993;1423;0,77%;183084;464,669050932
26;187500;96990;8645;921099;3012;92917;1159;2993;1352;0,73%;183155;426,749602079
27;187500;96990;8645;921099;3012;92772;1304;2993;1497;0,81%;183010;347,37389493
28;187500;96990;8645;921099;3012;92959;1117;2993;1310;0,71%;183197;424,499436855
29;187500;96990;8645;921099;3012;92975;1101;2993;1294;0,70%;183213;461,076233864
;;;;;;;;;;0,75%;;
;;;;;;;;;;0,03%;;
