nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;161441;10565;150876;24730;1200;23530;187500;1329;11765;6,32%;174406;18,8594179153;1251,33758903;1270,19700694
1;161441;10184;151257;24730;1401;23329;187500;1329;11585;6,22%;174586;27,870002985;1214,42225504;1242,29225802
2;161441;11128;150313;24730;1072;23658;187500;1329;12200;6,55%;173971;32,5930671692;1310,74185801;1343,33492517
3;161441;10203;151238;24730;1111;23619;187500;1329;11314;6,08%;174857;21,1168498993;1050,61598897;1071,73283887
4;161441;11353;150088;24730;1218;23512;187500;1329;12571;6,75%;173600;25,7875359058;1394,01473808;1419,80227399
5;161441;10684;150757;24730;1342;23388;187500;1329;12026;6,46%;174145;23,2779228687;1172,70813394;1195,9860568
6;161441;10525;150916;24730;1347;23383;187500;1329;11872;6,38%;174299;20,8177499771;1144,38000917;1165,19775915
7;161441;10896;150545;24730;1180;23550;187500;1329;12076;6,49%;174095;21,1139240265;1238,47804594;1259,59196997
8;161441;10406;151035;24730;1260;23470;187500;1329;11666;6,27%;174505;21,3424248695;1079,98202801;1101,32445288
9;161441;9958;151483;24730;1185;23545;187500;1329;11143;5,99%;175028;21,5054531097;997,108700991;1018,6141541
10;161441;11796;149645;24730;1068;23662;187500;1329;12864;6,91%;173307;21,5419380665;1374,21708393;1395,759022
11;161441;11249;150192;24730;1091;23639;187500;1329;12340;6,63%;173831;20,8588459492;1510,3362031;1531,19504905
12;161441;10761;150680;24730;1217;23513;187500;1329;11978;6,43%;174193;26,5634739399;1091,87392116;1118,4373951
13;161441;10254;151187;24730;1061;23669;187500;1329;11315;6,08%;174856;21,0707118511;904,068032026;925,138743877
14;161441;10095;151346;24730;1295;23435;187500;1329;11390;6,12%;174781;21,1170048714;991,003041983;1012,12004685
15;161441;10118;151323;24730;1136;23594;187500;1329;11254;6,04%;174917;21,4337830544;920,783024073;942,216807127
16;161441;10810;150631;24730;1035;23695;187500;1329;11845;6,36%;174326;21,7801158428;1257,88949418;1279,66961002
17;161441;10720;150721;24730;1143;23587;187500;1329;11863;6,37%;174308;21,6209509373;1011,91966009;1033,54061103
18;161441;11491;149950;24730;1071;23659;187500;1329;12562;6,75%;173609;21,3969528675;1262,70353508;1284,10048795
19;161441;11467;149974;24730;1032;23698;187500;1329;12499;6,71%;173672;21,8374810219;1186,2876761;1208,12515712
20;161441;11478;149963;24730;1141;23589;187500;1329;12619;6,78%;173552;21,7777299881;1181,31813598;1203,09586596
21;161441;11521;149920;24730;1168;23562;187500;1329;12689;6,82%;173482;21,7691700459;1274,19928598;1295,96845603
22;161441;11295;150146;24730;1218;23512;187500;1329;12513;6,72%;173658;21,7320520878;1272,20249486;1293,93454695
23;161441;11025;150416;24730;1302;23428;187500;1329;12327;6,62%;173844;21,8259110451;1272,24502802;1294,07093906
24;161441;11169;150272;24730;1133;23597;187500;1329;12302;6,61%;173869;21,9473440647;1111,12161994;1133,068964
25;161441;10267;151174;24730;1118;23612;187500;1329;11385;6,12%;174786;22,1777529716;1022,4464581;1044,62421107
26;161441;10570;150871;24730;1401;23329;187500;1329;11971;6,43%;174200;21,8450388908;1286,896034;1308,74107289
27;161441;11325;150116;24730;1188;23542;187500;1329;12513;6,72%;173658;21,9458959103;1278,01261306;1299,95850897
28;161441;11445;149996;24730;1133;23597;187500;1329;12578;6,76%;173593;21,9806661606;1198,34977889;1220,33044505
29;161441;10535;150906;24730;1052;23678;187500;1329;11587;6,22%;174584;21,9301328659;1195,344383;1217,27451587
;;;;;;;;;12020;6,46%;;;;1204,31
;;;;;;;;;500;0,27%;;;;142,65
