nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;168433;7036;161397;17258;1708;15550;187500;1809;8744;4,71%;176947;117,587597132;1064,65653586;1182,244133
1;168433;7109;161324;17258;1491;15767;187500;1809;8600;4,63%;177091;95,2768800259;1293,22419786;1388,50107789
2;168433;6952;161481;17258;1639;15619;187500;1809;8591;4,63%;177100;108,956545115;1012,49434686;1121,45089197
3;168433;7539;160894;17258;1431;15827;187500;1809;8970;4,83%;176721;85,8119180202;872,650182962;958,462100983
4;168433;7084;161349;17258;1485;15773;187500;1809;8569;4,61%;177122;86,5410680771;1014,64351892;1101,184587
5;168433;7624;160809;17258;1607;15651;187500;1809;9231;4,97%;176460;102,643588066;1097,71933484;1200,36292291
6;168433;7502;160931;17258;1451;15807;187500;1809;8953;4,82%;176738;100,539614916;995,56539607;1096,10501099
7;168433;6858;161575;17258;1925;15333;187500;1809;8783;4,73%;176908;110,019140959;901,20458889;1011,22372985
8;168433;6750;161683;17258;2021;15237;187500;1809;8771;4,72%;176920;80,6175661087;989,517114878;1070,13468099
9;168433;7260;161173;17258;1630;15628;187500;1809;8890;4,79%;176801;84,0431611538;795,849526882;879,892688036
10;168433;7183;161250;17258;1750;15508;187500;1809;8933;4,81%;176758;83,8222379684;1016,99636197;1100,81859994
11;168433;7137;161296;17258;1505;15753;187500;1809;8642;4,65%;177049;84,01989007;1070,02910781;1154,04899788
12;168433;6759;161674;17258;1944;15314;187500;1809;8703;4,69%;176988;86,0692510605;911,355664968;997,424916029
13;168433;7282;161151;17258;1502;15756;187500;1809;8784;4,73%;176907;84,6511991024;986,887903929;1071,53910303
14;168433;7122;161311;17258;1611;15647;187500;1809;8733;4,70%;176958;86,9345560074;815,417186022;902,351742029
15;168433;6667;161766;17258;2013;15245;187500;1809;8680;4,67%;177011;84,4847359657;1079,14098811;1163,62572408
16;168433;7039;161394;17258;1510;15748;187500;1809;8549;4,60%;177142;86,6231470108;863,968159914;950,591306925
17;168433;8078;160355;17258;1660;15598;187500;1809;9738;5,24%;175953;86,2039370537;1192,47220993;1278,67614698
18;168433;7394;161039;17258;1516;15742;187500;1809;8910;4,80%;176781;86,1810820103;913,350707054;999,531789064
19;168433;7409;161024;17258;1476;15782;187500;1809;8885;4,78%;176806;87,3477380276;916,964235067;1004,31197309
20;168433;7138;161295;17258;1433;15825;187500;1809;8571;4,62%;177120;86,9277451038;963,12132597;1050,04907107
21;168433;7256;161177;17258;1409;15849;187500;1809;8665;4,67%;177026;84,3386940956;812,398160934;896,73685503
22;168433;7040;161393;17258;1469;15789;187500;1809;8509;4,58%;177182;86,038323164;964,885083914;1050,92340708
23;168433;7546;160887;17258;1650;15608;187500;1809;9196;4,95%;176495;86,3150918484;873,719268084;960,034359932
24;168433;7427;161006;17258;1423;15835;187500;1809;8850;4,77%;176841;86,5834989548;859,678915977;946,262414932
25;168433;7085;161348;17258;1725;15533;187500;1809;8810;4,74%;176881;83,8291809559;911,501458168;995,330639124
26;168433;7488;160945;17258;1435;15823;187500;1809;8923;4,81%;176768;86,4087879658;864,770252943;951,179040909
27;168433;7151;161282;17258;1580;15678;187500;1809;8731;4,70%;176960;86,47833395;915,054614067;1001,53294802
28;168433;6694;161739;17258;1777;15481;187500;1809;8471;4,56%;177220;84,6867349148;918,600910902;1003,28764582
29;168433;6789;161644;17258;1624;15634;187500;1809;8413;4,53%;177278;86,9005949497;969,567712069;1056,46830702
;;;;;;;;;8793;4,74%;;;;1051,48
;;;;;;;;;263;0,14%;;;;114,7
