nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;151789;2587;149202;16093;1133;14960;172000;4118;3720;2,22%;164162;15,703316927;683,580950022;699,284266949
1;151789;2459;149330;16093;1143;14950;172000;4118;3602;2,15%;164280;17,7475018501;761,560469151;779,307971001
2;151789;2480;149309;16093;1153;14940;172000;4118;3633;2,16%;164249;17,7630810738;768,082194805;785,845275879
3;151789;2430;149359;16093;1130;14963;172000;4118;3560;2,12%;164322;17,775108099;889,192893982;906,968002081
4;151789;2360;149429;16093;1132;14961;172000;4118;3492;2,08%;164390;17,6154952049;760,746146917;778,361642122
5;151789;2382;149407;16093;1150;14943;172000;4118;3532;2,10%;164350;17,8870289326;701,244843006;719,131871939
6;151789;2510;149279;16093;1152;14941;172000;4118;3662;2,18%;164220;17,6757280827;821,460602999;839,136331081
7;151789;2551;149238;16093;1117;14976;172000;4118;3668;2,18%;164214;17,524944067;697,229933023;714,75487709
8;151789;2445;149344;16093;1116;14977;172000;4118;3561;2,12%;164321;17,6641578674;698,139353991;715,803511858
9;151789;2669;149120;16093;1146;14947;172000;4118;3815;2,27%;164067;17,8156569004;760,180155993;777,995812893
10;151789;2419;149370;16093;1147;14946;172000;4118;3566;2,12%;164316;17,6834521294;700,863501072;718,546953201
11;151789;2556;149233;16093;1108;14985;172000;4118;3664;2,18%;164218;17,9335720539;762,579468012;780,513040066
12;151789;2832;148957;16093;1104;14989;172000;4118;3936;2,34%;163946;17,5768361092;822,734531879;840,311367989
13;151789;2817;148972;16093;1100;14993;172000;4118;3917;2,33%;163965;17,8291788101;765,74430418;783,57348299
14;151789;2783;149006;16093;1124;14969;172000;4118;3907;2,33%;163975;17,7662479877;887,405611038;905,171859026
15;151789;2752;149037;16093;1111;14982;172000;4118;3863;2,30%;164019;17,5670340061;693,728194952;711,295228958
16;151789;2644;149145;16093;1138;14955;172000;4118;3782;2,25%;164100;17,9263598919;695,256337166;713,182697058
17;151789;2452;149337;16093;1131;14962;172000;4118;3583;2,13%;164299;17,6758060455;693,361624002;711,037430048
18;151789;2537;149252;16093;1134;14959;172000;4118;3671;2,19%;164211;17,7059340477;818,721238852;836,427172899
19;151789;2549;149240;16093;1125;14968;172000;4118;3674;2,19%;164208;17,4915750027;764,466914177;781,95848918
20;151789;2729;149060;16093;1120;14973;172000;4118;3849;2,29%;164033;17,7034142017;881,371639967;899,075054169
21;151789;2716;149073;16093;1151;14942;172000;4118;3867;2,30%;164015;17,7919640541;820,342316866;838,13428092
22;151789;2636;149153;16093;1144;14949;172000;4118;3780;2,25%;164102;17,5708270073;941,275753975;958,846580982
23;151789;2533;149256;16093;1119;14974;172000;4118;3652;2,18%;164230;17,6665570736;692,111091852;709,777648926
24;151789;2747;149042;16093;1121;14972;172000;4118;3868;2,30%;164014;17,6985938549;751,345512152;769,044106007
25;151789;2436;149353;16093;1135;14958;172000;4118;3571;2,13%;164311;17,4626369476;750,26454401;767,727180958
26;151789;2499;149290;16093;1124;14969;172000;4118;3623;2,16%;164259;17,7856330872;881,790534973;899,57616806
27;151789;2590;149199;16093;1154;14939;172000;4118;3744;2,23%;164138;17,5343599319;878,777242899;896,311602831
28;151789;2906;148883;16093;1079;15014;172000;4118;3985;2,37%;163897;17,6999189854;814,938731194;832,638650179
29;151789;2765;149024;16093;1123;14970;172000;4118;3888;2,32%;163994;17,7838790417;753,997568846;771,781447887
;;;;;;;;;3721;2,22%;;;;794,72
;;;;;;;;;140;0,08%;;;;73,67
