nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;192;;;129,94
;;;;;;;;;2;;;2,64
0;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;123,009163857
1;166000;10810;952;68462;682;9229;190;1391;190;0,12%;164419;134,773328066
2;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;122,655979156
3;166000;10810;952;68462;682;9229;190;1391;190;0,12%;164419;126,404561996
4;166000;10810;952;68462;682;9232;187;1391;187;0,11%;164422;126,969974041
5;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;127,743731976
6;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;129,433536053
7;166000;10810;952;68462;682;9227;192;1391;192;0,12%;164417;128,469058037
8;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;128,768453836
9;166000;10810;952;68462;682;9228;191;1391;191;0,12%;164418;129,993951082
10;166000;10810;952;68462;682;9227;192;1391;192;0,12%;164417;129,141261816
11;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;128,135304928
12;166000;10810;952;68462;682;9228;191;1391;191;0,12%;164418;129,801533937
13;166000;10810;952;68462;682;9231;188;1391;188;0,11%;164421;130,759140968
14;166000;10810;952;68462;682;9225;194;1391;194;0,12%;164415;130,603669882
15;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;130,166349888
16;166000;10810;952;68462;682;9228;191;1391;191;0,12%;164418;130,38979888
17;166000;10810;952;68462;682;9225;194;1391;194;0,12%;164415;130,709506989
18;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;130,368545055
19;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;131,598829031
20;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;131,853306055
21;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;131,836205959
22;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;131,296764135
23;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;130,955643892
24;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;132,012150049
25;166000;10810;952;68462;682;9228;191;1391;191;0,12%;164418;132,118849039
26;166000;10810;952;68462;682;9228;191;1391;191;0,12%;164418;132,458286047
27;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;131,887532949
28;166000;10810;952;68462;682;9226;193;1391;193;0,12%;164416;132,538464069
29;166000;10810;952;68462;682;9228;191;1391;191;0,12%;164418;131,48488903
;;;;;;;;;;0,12%;;
;;;;;;;;;;0,00%;;
