nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;250674;2280;248394;18302;747;17555;270000;1024;3027;1,13%;265949;51,5747840405;1296,74618387;1348,32096791
1;250674;2303;248371;18302;732;17570;270000;1024;3035;1,13%;265941;52,1949241161;1281,49400401;1333,68892813
2;250674;2247;248427;18302;726;17576;270000;1024;2973;1,11%;266003;50,2161848545;1411,51973009;1461,73591495
3;250674;2246;248428;18302;739;17563;270000;1024;2985;1,11%;265991;51,3021130562;1380,19242501;1431,49453807
4;250674;2324;248350;18302;766;17536;270000;1024;3090;1,15%;265886;49,7082390785;1342,35532403;1392,06356311
5;250674;2308;248366;18302;784;17518;270000;1024;3092;1,15%;265884;50,2531628609;1350,94922614;1401,202389
6;250674;2142;248532;18302;699;17603;270000;1024;2841;1,06%;266135;49,4908769131;1225,80683398;1275,2977109
7;250674;2296;248378;18302;661;17641;270000;1024;2957;1,10%;266019;50,0195178986;1230,26679015;1280,28630805
8;250674;2299;248375;18302;747;17555;270000;1024;3046;1,13%;265930;49,1476559639;1425,9158411;1475,06349707
9;250674;2429;248245;18302;762;17540;270000;1024;3191;1,19%;265785;58,6872057915;1608,4251411;1667,11234689
10;250674;2631;248043;18302;648;17654;270000;1024;3279;1,22%;265697;58,4867899418;1458,819556;1517,30634594
11;250674;2387;248287;18302;707;17595;270000;1024;3094;1,15%;265882;59,1772010326;1463,97312284;1523,15032387
12;250674;2209;248465;18302;749;17553;270000;1024;2958;1,10%;266018;57,806043148;1465,03991508;1522,84595823
13;250674;2229;248445;18302;759;17543;270000;1024;2988;1,11%;265988;58,6746258736;1637,84175014;1696,51637602
14;250674;2290;248384;18302;745;17557;270000;1024;3035;1,13%;265941;58,1940691471;1433,17374492;1491,36781406
15;250674;2374;248300;18302;755;17547;270000;1024;3129;1,16%;265847;43,5746021271;1042,94906187;1086,523664
16;250674;2233;248441;18302;791;17511;270000;1024;3024;1,12%;265952;44,6043531895;1143,73056388;1188,33491707
17;250674;2238;248436;18302;751;17551;270000;1024;2989;1,11%;265987;41,2407917976;1043,71984506;1084,96063685
18;250674;2289;248385;18302;736;17566;270000;1024;3025;1,12%;265951;42,4290268421;1039,1484611;1081,57748795
19;250674;2406;248268;18302;759;17543;270000;1024;3165;1,18%;265811;42,4867320061;1342,80756497;1385,29429698
20;250674;2412;248262;18302;711;17591;270000;1024;3123;1,16%;265853;59,2961399555;1639,18720603;1698,48334599
21;250674;2245;248429;18302;750;17552;270000;1024;2995;1,11%;265981;59,1957089901;1494,73566985;1553,93137884
22;250674;2269;248405;18302;750;17552;270000;1024;3019;1,12%;265957;59,7500810623;1627,81536484;1687,5654459
23;250674;2383;248291;18302;723;17579;270000;1024;3106;1,15%;265870;58,8204231262;1485,90581989;1544,72624302
24;250674;2250;248424;18302;763;17539;270000;1024;3013;1,12%;265963;57,9231331348;1487,61964297;1545,54277611
25;250674;2425;248249;18302;743;17559;270000;1024;3168;1,18%;265808;59,423830986;1613,92302394;1673,34685493
26;250674;2326;248348;18302;767;17535;270000;1024;3093;1,15%;265883;59,3781299591;1475,19848895;1534,57661891
27;250674;2298;248376;18302;771;17531;270000;1024;3069;1,14%;265907;59,5980300903;1617,0227139;1676,62074399
28;250674;2173;248501;18302;758;17544;270000;1024;2931;1,09%;266045;58,9105060101;1464,05330777;1522,96381378
29;250674;2352;248322;18302;737;17565;270000;1024;3089;1,15%;265887;57,1189739704;1624,0238359;1681,14280987
;;;;;;;;;3051;1,13%;;;;1458,77
;;;;;;;;;88;0,03%;;;;185,74
