nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;139582;9190;130392;41482;2457;39025;187500;6436;11647;6,43%;169417;20,5293300152;1198,06001401;1218,58934402
1;139582;8307;131275;41482;2580;38902;187500;6436;10887;6,01%;170177;31,278796196;1764,83958197;1796,11837816
2;139582;9295;130287;41482;2282;39200;187500;6436;11577;6,39%;169487;28,9997959137;1476,30609798;1505,3058939
3;139582;8967;130615;41482;2577;38905;187500;6436;11544;6,38%;169520;28,5768270493;1463,80918193;1492,38600898
4;139582;9098;130484;41482;2577;38905;187500;6436;11675;6,45%;169389;28,916998148;1698,82067394;1727,73767209
5;139582;8625;130957;41482;2507;38975;187500;6436;11132;6,15%;169932;24,3856580257;1223,25995398;1247,645612
6;139582;9301;130281;41482;2551;38931;187500;6436;11852;6,55%;169212;24,9984540939;1224,89455485;1249,89300895
7;139582;9315;130267;41482;2466;39016;187500;6436;11781;6,51%;169283;24,8558681011;1240,83892894;1265,69479704
8;139582;9075;130507;41482;2587;38895;187500;6436;11662;6,44%;169402;24,8641090393;1235,67494988;1260,53905892
9;139582;9484;130098;41482;2460;39022;187500;6436;11944;6,60%;169120;24,8624060154;1436,04462004;1460,90702605
10;139582;8891;130691;41482;2513;38969;187500;6436;11404;6,30%;169660;25,4729449749;1541,81763887;1567,29058385
11;139582;8968;130614;41482;2587;38895;187500;6436;11555;6,38%;169509;25,5860819817;1346,24646592;1371,8325479
12;139582;9073;130509;41482;2643;38839;187500;6436;11716;6,47%;169348;25,5352599621;1264,96777415;1290,50303411
13;139582;8882;130700;41482;2759;38723;187500;6436;11641;6,43%;169423;24,8399119377;1437,37619114;1462,21610308
14;139582;8620;130962;41482;2714;38768;187500;6436;11334;6,26%;169730;24,9644360542;1434,54650497;1459,51094103
15;139582;9850;129732;41482;2489;38993;187500;6436;12339;6,81%;168725;25,0997929573;1146,84741902;1171,94721198
16;139582;9461;130121;41482;2599;38883;187500;6436;12060;6,66%;169004;25,0262310505;1255,28402805;1280,3102591
17;139582;8816;130766;41482;2542;38940;187500;6436;11358;6,27%;169706;25,3204200268;1241,5347631;1266,85518312
18;139582;8557;131025;41482;2649;38833;187500;6436;11206;6,19%;169858;25,0744760036;1513,27031398;1538,34478998
19;139582;8780;130802;41482;2576;38906;187500;6436;11356;6,27%;169708;24,3972158432;1620,70452213;1645,10173798
20;139582;8849;130733;41482;2659;38823;187500;6436;11508;6,36%;169556;24,5091190338;1438,228688;1462,73780704
21;139582;8995;130587;41482;2571;38911;187500;6436;11566;6,39%;169498;25,4678430557;1370,07412195;1395,54196501
22;139582;8744;130838;41482;2551;38931;187500;6436;11295;6,24%;169769;24,8695099354;1370,65955806;1395,52906799
23;139582;9128;130454;41482;2525;38957;187500;6436;11653;6,44%;169411;24,9143919945;1354,63437581;1379,54876781
24;139582;8996;130586;41482;2550;38932;187500;6436;11546;6,38%;169518;26,2318160534;1250,96258903;1277,19440508
25;139582;10015;129567;41482;2376;39106;187500;6436;12391;6,84%;168673;26,0722398758;1355,26804519;1381,34028506
26;139582;9173;130409;41482;2696;38786;187500;6436;11869;6,56%;169195;25,1410088539;1443,95488214;1469,095891
27;139582;8448;131134;41482;2596;38886;187500;6436;11044;6,10%;170020;25,8980669975;1355,23103905;1381,12910604
28;139582;9646;129936;41482;2493;38989;187500;6436;12139;6,70%;168925;24,8668670654;1440,97192192;1465,83878899
29;139582;8721;130861;41482;2644;38838;187500;6436;11365;6,28%;169699;25,4789719582;1345,6092031;1371,08817506
;;;;;;;;;11602;6,41%;;;;1408,59
;;;;;;;;;351;0,19%;;;;148,92
