nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;649;;;323,18
;;;;;;;;;6;;;33,49
0;206000;51009;4576;450120;2205;48008;651;2350;651;0,32%;202999;315,558753967
1;206000;51009;4576;450120;2205;48012;647;2350;647;0,32%;203003;317,80846405
2;206000;51009;4576;450120;2205;48012;647;2350;647;0,32%;203003;344,001645088
3;206000;51009;4576;450120;2205;48011;648;2350;648;0,32%;203002;319,323745012
4;206000;51009;4576;450120;2205;47997;662;2350;662;0,33%;202988;346,829567909
5;206000;51009;4576;450120;2205;48013;646;2350;646;0,32%;203004;347,841337919
6;206000;51009;4576;450120;2205;48001;658;2350;658;0,32%;202992;378,239136219
7;206000;51009;4576;450120;2205;48016;643;2350;643;0,32%;203007;318,189553976
8;206000;51009;4576;450120;2205;48003;656;2350;656;0,32%;202994;290,394422054
9;206000;51009;4576;450120;2205;48010;649;2350;649;0,32%;203001;291,367806911
10;206000;51009;4576;450120;2205;48017;642;2350;642;0,32%;203008;376,396625996
11;206000;51009;4576;450120;2205;48016;643;2350;643;0,32%;203007;320,033179045
12;206000;51009;4576;450120;2205;48018;641;2350;641;0,31%;203009;263,002413988
13;206000;51009;4576;450120;2205;48018;641;2350;641;0,31%;203009;318,605319977
14;206000;51009;4576;450120;2205;48010;649;2350;649;0,32%;203001;287,660887957
15;206000;51009;4576;450120;2205;48011;648;2350;648;0,32%;203002;260,676769972
16;206000;51009;4576;450120;2205;48012;647;2350;647;0,32%;203003;374,251067877
17;206000;51009;4576;450120;2205;48009;650;2350;650;0,32%;203000;321,001751184
18;206000;51009;4576;450120;2205;48015;644;2350;644;0,32%;203006;262,780590057
19;206000;51009;4576;450120;2205;48016;643;2350;643;0,32%;203007;349,346069098
20;206000;51009;4576;450120;2205;48012;647;2350;647;0,32%;203003;345,286224842
21;206000;51009;4576;450120;2205;47996;663;2350;663;0,33%;202987;293,854370832
22;206000;51009;4576;450120;2205;48001;658;2350;658;0,32%;202992;318,610855103
23;206000;51009;4576;450120;2205;48013;646;2350;646;0,32%;203004;293,266839981
24;206000;51009;4576;450120;2205;48013;646;2350;646;0,32%;203004;359,340644836
25;206000;51009;4576;450120;2205;48008;651;2350;651;0,32%;202999;317,704277039
26;206000;51009;4576;450120;2205;48021;638;2350;638;0,31%;203012;321,233643055
27;206000;51009;4576;450120;2205;48009;650;2350;650;0,32%;203000;348,12709403
28;206000;51009;4576;450120;2205;48006;653;2350;653;0,32%;202997;318,310431957
29;206000;51009;4576;450120;2205;48003;656;2350;656;0,32%;202994;376,398659945
;;;;;;;;;;0,32%;;
;;;;;;;;;;0,00%;;
