nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;1595;;;392,03
;;;;;;;;;25;;;62,44
0;187500;80817;7242;740489;3207;75888;1537;3410;1585;0,86%;182505;466,730687141
1;187500;80817;7242;740489;3207;75848;1577;3410;1625;0,88%;182465;431,463413
2;187500;80817;7242;740489;3207;75852;1573;3410;1621;0,88%;182469;468,609294176
3;187500;80817;7242;740489;3207;75916;1509;3410;1557;0,85%;182533;350,270868063
4;187500;80817;7242;740489;3207;75889;1536;3410;1584;0,86%;182506;388,881657839
5;187500;80817;7242;740489;3207;75864;1561;3410;1609;0,87%;182481;394,214673042
6;187500;80817;7242;740489;3207;75847;1578;3410;1626;0,88%;182464;393,070757866
7;187500;80817;7242;740489;3207;75910;1515;3410;1563;0,85%;182527;395,675625086
8;187500;80817;7242;740489;3207;75863;1562;3410;1610;0,87%;182480;431,530341864
9;187500;80817;7242;740489;3207;75881;1544;3410;1592;0,86%;182498;355,910247087
10;187500;80817;7242;740489;3207;75896;1529;3410;1577;0,86%;182513;468,983185053
11;187500;80817;7242;740489;3207;75903;1522;3410;1570;0,85%;182520;431,339575052
12;187500;80817;7242;740489;3207;75897;1528;3410;1576;0,86%;182514;508,700572014
13;187500;80817;7242;740489;3207;75868;1557;3410;1605;0,87%;182485;312,709439039
14;187500;80817;7242;740489;3207;75912;1513;3410;1561;0,85%;182529;433,407583952
15;187500;80817;7242;740489;3207;75906;1519;3410;1567;0,85%;182523;315,511620998
16;187500;80817;7242;740489;3207;75871;1554;3410;1602;0,87%;182488;315,616834164
17;187500;80817;7242;740489;3207;75865;1560;3410;1608;0,87%;182482;316,20877099
18;187500;80817;7242;740489;3207;75915;1510;3410;1558;0,85%;182532;313,003988981
19;187500;80817;7242;740489;3207;75862;1563;3410;1611;0,88%;182479;515,242003918
20;187500;80817;7242;740489;3207;75883;1542;3410;1590;0,86%;182500;348,66732192
21;187500;80817;7242;740489;3207;75842;1583;3410;1631;0,89%;182459;311,657731771
22;187500;80817;7242;740489;3207;75871;1554;3410;1602;0,87%;182488;387,212078094
23;187500;80817;7242;740489;3207;75884;1541;3410;1589;0,86%;182501;390,75140214
24;187500;80817;7242;740489;3207;75845;1580;3410;1628;0,88%;182462;314,721713066
25;187500;80817;7242;740489;3207;75915;1510;3410;1558;0,85%;182532;430,22717309
26;187500;80817;7242;740489;3207;75876;1549;3410;1597;0,87%;182493;468,271404982
27;187500;80817;7242;740489;3207;75842;1583;3410;1631;0,89%;182459;393,235435009
28;187500;80817;7242;740489;3207;75901;1524;3410;1572;0,85%;182518;315,496701956
29;187500;80817;7242;740489;3207;75837;1588;3410;1636;0,89%;182454;393,719784021
;;;;;;;;;;0,87%;;
;;;;;;;;;;0,01%;;
