nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;176765;1714;175051;9121;504;8617;187500;1614;2218;1,19%;183668;20,8023788929;773,479664087;794,28204298
1;176765;1463;175302;9121;390;8731;187500;1614;1853;1,00%;184033;21,6005039215;723,56064415;745,161148071
2;176765;1528;175237;9121;496;8625;187500;1614;2024;1,09%;183862;21,6717729568;783,66484499;805,336617947
3;176765;1682;175083;9121;502;8619;187500;1614;2184;1,17%;183702;21,6153059006;783,320056915;804,935362816
4;176765;1309;175456;9121;516;8605;187500;1614;1825;0,98%;184061;22,0222170353;791,89529109;813,917508125
5;176765;1275;175490;9121;493;8628;187500;1614;1768;0,95%;184118;22,098044157;651,481356859;673,579401016
6;176765;1659;175106;9121;555;8566;187500;1614;2214;1,19%;183672;23,4684560299;794,834228992;818,302685022
7;176765;1462;175303;9121;525;8596;187500;1614;1987;1,07%;183899;21,8335838318;706,568969965;728,402553797
8;176765;1609;175156;9121;423;8698;187500;1614;2032;1,09%;183854;18,9472978115;689,898141146;708,845438957
9;176765;1307;175458;9121;517;8604;187500;1614;1824;0,98%;184062;18,903990984;564,85897994;583,762970924
10;176765;1389;175376;9121;557;8564;187500;1614;1946;1,05%;183940;19,169618845;636,882578135;656,05219698
11;176765;1744;175021;9121;610;8511;187500;1614;2354;1,27%;183532;21,6105091572;843,771762848;865,382272005
12;176765;1030;175735;9121;550;8571;187500;1614;1580;0,85%;184306;22,0564379692;728,735015154;750,791453123
13;176765;1796;174969;9121;513;8608;187500;1614;2309;1,24%;183577;22,4206380844;872,557728052;894,978366137
14;176765;1611;175154;9121;603;8518;187500;1614;2214;1,19%;183672;22,4728119373;944,056683064;966,529495001
15;176765;1630;175135;9121;526;8595;187500;1614;2156;1,16%;183730;22,119022131;671,895923853;694,014945984
16;176765;1601;175164;9121;531;8590;187500;1614;2132;1,15%;183754;23,0361361504;796,709987879;819,746124029
17;176765;1821;174944;9121;584;8537;187500;1614;2405;1,29%;183481;22,1907100677;798,940568924;821,131278992
18;176765;1254;175511;9121;544;8577;187500;1614;1798;0,97%;184088;22,1790549755;793,136349201;815,315404177
19;176765;1164;175601;9121;533;8588;187500;1614;1697;0,91%;184189;21,9883141518;650,37883997;672,367154121
20;176765;1753;175012;9121;520;8601;187500;1614;2273;1,22%;183613;22,0804738998;945,031064034;967,111537933
21;176765;1594;175171;9121;525;8596;187500;1614;2119;1,14%;183767;22,0845220089;655,154560804;677,239082813
22;176765;1363;175402;9121;546;8575;187500;1614;1909;1,03%;183977;22,2227818966;722,686790943;744,90957284
23;176765;1469;175296;9121;451;8670;187500;1614;1920;1,03%;183966;22,2398979664;801,655571938;823,895469904
24;176765;1488;175277;9121;550;8571;187500;1614;2038;1,10%;183848;22,2739911079;802,156411886;824,430402994
25;176765;1331;175434;9121;539;8582;187500;1614;1870;1,01%;184016;22,3332219124;652,483042955;674,816264868
26;176765;1370;175395;9121;551;8570;187500;1614;1921;1,03%;183965;22,4036259651;801,55279994;823,956425905
27;176765;1886;174879;9121;514;8607;187500;1614;2400;1,29%;183486;22,22645998;799,274651051;821,501111031
28;176765;1410;175355;9121;550;8571;187500;1614;1960;1,05%;183926;22,3625941277;658,422044992;680,78463912
29;176765;1121;175644;9121;574;8547;187500;1614;1695;0,91%;184191;22,1287631989;819,39675498;841,525518179
;;;;;;;;;2021;1,09%;;;;777,1
;;;;;;;;;221;0,12%;;;;90,34
