nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;116487;2582;113905;66955;1655;65300;187500;4058;4237;2,31%;179205;55,3794121742;960,048820019;1015,42823219
1;116487;3259;113228;66955;1762;65193;187500;4058;5021;2,74%;178421;55,231415987;964,305706978;1019,53712296
2;116487;3267;113220;66955;1723;65232;187500;4058;4990;2,72%;178452;56,4718198776;1334,41425705;1390,88607693
3;116487;2199;114288;66955;1683;65272;187500;4058;3882;2,12%;179560;56,3989710808;969,493453979;1025,89242506
4;116487;3538;112949;66955;1740;65215;187500;4058;5278;2,88%;178164;56,3565158844;1278,73582101;1335,09233689
5;116487;3017;113470;66955;1545;65410;187500;4058;4562;2,49%;178880;72,6194498539;1211,49795103;1284,11740088
6;116487;3282;113205;66955;1734;65221;187500;4058;5016;2,73%;178426;68,3500750065;1205,1745038;1273,52457881
7;116487;2650;113837;66955;1814;65141;187500;4058;4464;2,43%;178978;52,4708971977;847,109099865;899,579997063
8;116487;2648;113839;66955;1593;65362;187500;4058;4241;2,31%;179201;53,7167520523;767,243952036;820,960704088
9;116487;2953;113534;66955;1633;65322;187500;4058;4586;2,50%;178856;51,486235857;902,772274971;954,258510828
10;116487;3560;112927;66955;1554;65401;187500;4058;5114;2,79%;178328;51,0367758274;990,436629057;1041,47340488
11;116487;3103;113384;66955;1728;65227;187500;4058;4831;2,63%;178611;63,2392919064;1223,10942006;1286,34871197
12;116487;3561;112926;66955;1590;65365;187500;4058;5151;2,81%;178291;68,8298239708;1320,411937;1389,24176097
13;116487;3870;112617;66955;1408;65547;187500;4058;5278;2,88%;178164;53,8382108212;1233,68781519;1287,52602601
14;116487;3736;112751;66955;1661;65294;187500;4058;5397;2,94%;178045;77,5451841354;1309,53002596;1387,07521009
15;116487;3564;112923;66955;1648;65307;187500;4058;5212;2,84%;178230;56,0269100666;1107,72941995;1163,75633001
16;116487;3034;113453;66955;1674;65281;187500;4058;4708;2,57%;178734;56,2714309692;892,313582182;948,585013151
17;116487;3809;112678;66955;1548;65407;187500;4058;5357;2,92%;178085;57,2876279354;892,402476072;949,690104008
18;116487;3521;112966;66955;1612;65343;187500;4058;5133;2,80%;178309;54,9334027767;1114,2352581;1169,16866088
19;116487;3574;112913;66955;1710;65245;187500;4058;5284;2,88%;178158;55,2693939209;1040,97586513;1096,24525905
20;116487;2803;113684;66955;1537;65418;187500;4058;4340;2,37%;179102;55,0737080574;970,080733061;1025,15444112
21;116487;3618;112869;66955;1553;65402;187500;4058;5171;2,82%;178271;55,3389999866;1047,07209706;1102,41109705
22;116487;3486;113001;66955;1433;65522;187500;4058;4919;2,68%;178523;56,1737251282;895,881103992;952,054829121
23;116487;3015;113472;66955;1550;65405;187500;4058;4565;2,49%;178877;57,295085907;1202,57260418;1259,86769009
24;116487;2152;114335;66955;1547;65408;187500;4058;3699;2,02%;179743;57,4356639385;1048,73877001;1106,17443395
25;116487;3329;113158;66955;1614;65341;187500;4058;4943;2,69%;178499;56,9167451859;1194,93384695;1251,85059214
26;116487;3000;113487;66955;1515;65440;187500;4058;4515;2,46%;178927;56,9468920231;980,22853899;1037,17543101
27;116487;2919;113568;66955;1565;65390;187500;4058;4484;2,44%;178958;57,9519450665;982,935263872;1040,88720894
28;116487;2899;113588;66955;1511;65444;187500;4058;4410;2,40%;179032;55,6644060612;827,542746067;883,207152128
29;116487;3180;113307;66955;1608;65347;187500;4058;4788;2,61%;178654;57,9283671379;921,643347979;979,571715117
;;;;;;;;;4786;2,61%;;;;1112,56
;;;;;;;;;442;0,24%;;;;165,72
