nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;597;;;491,95
;;;;;;;;;27;;;55,87
0;187500;90508;8064;866025;2693;86195;301;4118;584;0,32%;182798;467,91229701
1;187500;90508;8064;866025;2693;86145;351;4118;634;0,35%;182748;502,508057117
2;187500;90508;8064;866025;2693;86203;293;4118;576;0,31%;182806;503,390712976
3;187500;90508;8064;866025;2693;86194;302;4118;585;0,32%;182797;539,235838175
4;187500;90508;8064;866025;2693;86160;336;4118;619;0,34%;182763;470,911966085
5;187500;90508;8064;866025;2693;86216;280;4118;563;0,31%;182819;474,421482086
6;187500;90508;8064;866025;2693;86162;334;4118;617;0,34%;182765;472,560870171
7;187500;90508;8064;866025;2693;86190;306;4118;589;0,32%;182793;474,855871916
8;187500;90508;8064;866025;2693;86159;337;4118;620;0,34%;182762;442,93622613
9;187500;90508;8064;866025;2693;86129;367;4118;650;0,35%;182732;445,540314913
10;187500;90508;8064;866025;2693;86171;325;4118;608;0,33%;182774;412,639693975
11;187500;90508;8064;866025;2693;86204;292;4118;575;0,31%;182807;474,966512918
12;187500;90508;8064;866025;2693;86194;302;4118;585;0,32%;182797;474,724813938
13;187500;90508;8064;866025;2693;86192;304;4118;587;0,32%;182795;537,674187899
14;187500;90508;8064;866025;2693;86167;329;4118;612;0,33%;182770;415,409088135
15;187500;90508;8064;866025;2693;86222;274;4118;557;0,30%;182825;479,097970009
16;187500;90508;8064;866025;2693;86186;310;4118;593;0,32%;182789;541,910744905
17;187500;90508;8064;866025;2693;86166;330;4118;613;0,33%;182769;458,983175039
18;187500;90508;8064;866025;2693;86204;292;4118;575;0,31%;182807;449,428493977
19;187500;90508;8064;866025;2693;86175;321;4118;604;0,33%;182778;538,864372015
20;187500;90508;8064;866025;2693;86189;307;4118;590;0,32%;182792;475,959652901
21;187500;90508;8064;866025;2693;86196;300;4118;583;0,32%;182799;549,148315907
22;187500;90508;8064;866025;2693;86228;268;4118;551;0,30%;182831;451,576292992
23;187500;90508;8064;866025;2693;86191;305;4118;588;0,32%;182794;448,955440044
24;187500;90508;8064;866025;2693;86206;290;4118;573;0,31%;182809;451,653992176
25;187500;90508;8064;866025;2693;86119;377;4118;660;0,36%;182722;484,141422987
26;187500;90508;8064;866025;2693;86202;294;4118;577;0,31%;182805;663,94097805
27;187500;90508;8064;866025;2693;86187;309;4118;592;0,32%;182790;631,251773119
28;187500;90508;8064;866025;2693;86166;330;4118;613;0,33%;182769;526,531507015
29;187500;90508;8064;866025;2693;86131;365;4118;648;0,35%;182734;497,493074894
;;;;;;;;;;0,33%;;
;;;;;;;;;;0,01%;;
