nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;182799;1355;181444;3900;496;3404;187500;801;1851;0,99%;184848;28,2038421631;1054,61537194;1082,81921411
1;182799;724;182075;3900;509;3391;187500;801;1233;0,66%;185466;28,1187810898;939,792537928;967,911319017
2;182799;938;181861;3900;496;3404;187500;801;1434;0,77%;185265;28,8118228912;1050,69264197;1079,50446486
3;182799;475;182324;3900;516;3384;187500;801;991;0,53%;185708;28,0797691345;941,366434813;969,446203947
4;182799;712;182087;3900;488;3412;187500;801;1200;0,64%;185499;31,2851622105;951,970763922;983,255926132
5;182799;204;182595;3900;546;3354;187500;801;750;0,40%;185949;35,5819151402;1035,35492682;1070,93684196
6;182799;1688;181111;3900;484;3416;187500;801;2172;1,16%;184527;35,2318239212;1238,53415203;1273,76597595
7;182799;61;182738;3900;554;3346;187500;801;615;0,33%;186084;35,1425068378;1038,60926008;1073,75176692
8;182799;731;182068;3900;502;3398;187500;801;1233;0,66%;185466;34,4096598625;938,839640141;973,249300003
9;182799;528;182271;3900;522;3378;187500;801;1050;0,56%;185649;35,7311060429;934,094743967;969,82585001
10;182799;576;182223;3900;509;3391;187500;801;1085;0,58%;185614;33,7939870358;1138,06083298;1171,85482001
11;182799;547;182252;3900;501;3399;187500;801;1048;0,56%;185651;43,5834522247;1170,53823781;1214,12169003
12;182799;1268;181531;3900;494;3406;187500;801;1762;0,94%;184937;42,9587218761;1476,06090117;1519,01962304
13;182799;145;182654;3900;489;3411;187500;801;634;0,34%;186065;42,3481371403;1191,80412698;1234,15226412
14;182799;743;182056;3900;484;3416;187500;801;1227;0,66%;185472;31,8880429268;1304,79727507;1336,68531799
15;182799;424;182375;3900;514;3386;187500;801;938;0,50%;185761;41,2809607983;1325,93338609;1367,21434689
16;182799;514;182285;3900;510;3390;187500;801;1024;0,55%;185675;40,8020911217;1352,17396784;1392,97605896
17;182799;460;182339;3900;490;3410;187500;801;950;0,51%;185749;31,1598069668;967,651320934;998,811127901
18;182799;190;182609;3900;530;3370;187500;801;720;0,39%;185979;29,3088619709;954,521079063;983,829941034
19;182799;113;182686;3900;537;3363;187500;801;650;0,35%;186049;36,8180878162;1432,78289104;1469,60097885
20;182799;550;182249;3900;465;3435;187500;801;1015;0,54%;185684;36,1810650826;1028,02787304;1064,20893812
21;182799;607;182192;3900;498;3402;187500;801;1105;0,59%;185594;35,484498024;917,629163027;953,113661051
22;182799;482;182317;3900;500;3400;187500;801;982;0,53%;185717;28,8027639389;913,708997965;942,511761904
23;182799;669;182130;3900;496;3404;187500;801;1165;0,62%;185534;29,6598379612;1119,27948904;1148,939327
24;182799;739;182060;3900;506;3394;187500;801;1245;0,67%;185454;29,0146558285;937,374145985;966,388801813
25;182799;392;182407;3900;521;3379;187500;801;913;0,49%;185786;29,4164230824;975,278308868;1004,69473195
26;182799;922;181877;3900;487;3413;187500;801;1409;0,75%;185290;35,8211390972;1211,95961094;1247,78075004
27;182799;582;182217;3900;486;3414;187500;801;1068;0,57%;185631;29,4530720711;942,387314796;971,840386868
28;182799;276;182523;3900;511;3389;187500;801;787;0,42%;185912;28,7994949818;922,79036212;951,589857101
29;182799;561;182238;3900;526;3374;187500;801;1087;0,58%;185612;27,7326951027;932,746520042;960,479215145
;;;;;;;;;1111;0,60%;;;;1111,48
;;;;;;;;;352;0,19%;;;;171,38
