nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;110682;2159;108523;41508;832;40676;154401;2211;2991;1,97%;149199;21,4696109295;1163,28212094;1184,75173187
1;110682;2205;108477;41508;819;40689;154401;2211;3024;1,99%;149166;21,8905050755;957,61469698;979,505202055
2;110682;2076;108606;41508;895;40613;154401;2211;2971;1,95%;149219;19,9412100315;1077,56898808;1097,51019812
3;110682;2293;108389;41508;882;40626;154401;2211;3175;2,09%;149015;19,4571390152;1198,53943491;1217,99657393
4;110682;2020;108662;41508;1041;40467;154401;2211;3061;2,01%;149129;19,8479349613;1231,38355517;1251,23149014
5;110682;2223;108459;41508;839;40669;154401;2211;3062;2,01%;149128;19,8798029423;1228,11057615;1247,9903791
6;110682;2110;108572;41508;919;40589;154401;2211;3029;1,99%;149161;20,6262819767;1252,17810893;1272,80439091
7;110682;2398;108284;41508;824;40684;154401;2211;3222;2,12%;148968;20,6339449883;1254,20708299;1274,84102798
8;110682;2329;108353;41508;843;40665;154401;2211;3172;2,08%;149018;20,3932349682;1126,32497692;1146,71821189
9;110682;2204;108478;41508;916;40592;154401;2211;3120;2,05%;149070;20,3805038929;1122,17086291;1142,55136681
10;110682;2232;108450;41508;827;40681;154401;2211;3059;2,01%;149131;20,7590370178;1250,54905796;1271,30809498
11;110682;2163;108519;41508;907;40601;154401;2211;3070;2,02%;149120;20,6392621994;1006,60238099;1027,24164319
12;110682;2187;108495;41508;879;40629;154401;2211;3066;2,01%;149124;20,8506441116;1259,56520581;1280,41584992
13;110682;2108;108574;41508;894;40614;154401;2211;3002;1,97%;149188;20,729501009;1511,23067713;1531,96017814
14;110682;2097;108585;41508;889;40619;154401;2211;2986;1,96%;149204;20,7564580441;1258,33016706;1279,0866251
15;110682;2068;108614;41508;848;40660;154401;2211;2916;1,92%;149274;20,8169970512;1009,34401488;1030,16101193
16;110682;2136;108546;41508;918;40590;154401;2211;3054;2,01%;149136;20,6379070282;1254,80568004;1275,44358706
17;110682;2280;108402;41508;851;40657;154401;2211;3131;2,06%;149059;21,0605559349;1144,07917213;1165,13972807
18;110682;2297;108385;41508;837;40671;154401;2211;3134;2,06%;149056;20,9599001408;1015,75118685;1036,71108699
19;110682;1924;108758;41508;979;40529;154401;2211;2903;1,91%;149287;20,65802598;1011,45931816;1032,11734414
20;110682;2083;108599;41508;880;40628;154401;2211;2963;1,95%;149227;20,7777299881;1208,4946301;1229,27236009
21;110682;2222;108460;41508;918;40590;154401;2211;3140;2,06%;149050;19,3109698296;1184,47596002;1203,78692985
22;110682;2211;108471;41508;924;40584;154401;2211;3135;2,06%;149055;19,5106379986;1145,06814599;1164,57878399
23;110682;2103;108579;41508;836;40672;154401;2211;2939;1,93%;149251;15,5271179676;961,816225052;977,343343019
24;110682;2368;108314;41508;738;40770;154401;2211;3106;2,04%;149084;16,0584709644;959,993963957;976,052434921
25;110682;2053;108629;41508;1033;40475;154401;2211;3086;2,03%;149104;15,4870319366;903,000206947;918,487238884
26;110682;1948;108734;41508;915;40593;154401;2211;2863;1,88%;149327;16,982460022;976,658582926;993,641042948
27;110682;1999;108683;41508;1093;40415;154401;2211;3092;2,03%;149098;20,0839080811;1105,39622808;1125,48013616
28;110682;2268;108414;41508;894;40614;154401;2211;3162;2,08%;149028;20,8160469532;1224,45549893;1245,27154589
29;110682;2134;108548;41508;894;40614;154401;2211;3028;1,99%;149162;20,044741869;1219,582093;1239,62683487
;;;;;;;;;3055;2,01%;;;;1160,63
;;;;;;;;;88;0,06%;;;;133,45
