nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;136669;4714;131955;46498;1664;44834;187500;4333;6378;3,48%;176789;20,9196000099;988,937362909;1009,85696292
1;136669;4463;132206;46498;1418;45080;187500;4333;5881;3,21%;177286;20,8412771225;826,300868034;847,142145157
2;136669;4688;131981;46498;1406;45092;187500;4333;6094;3,33%;177073;20,8958008289;907,771514177;928,667315006
3;136669;4631;132038;46498;1563;44935;187500;4333;6194;3,38%;176973;20,8812811375;989,968883038;1010,85016418
4;136669;4623;132046;46498;1546;44952;187500;4333;6169;3,37%;176998;20,7613639832;988,400779009;1009,16214299
5;136669;5081;131588;46498;1312;45186;187500;4333;6393;3,49%;176774;20,9353878498;1112,27713919;1133,21252704
6;136669;4613;132056;46498;1435;45063;187500;4333;6048;3,30%;177119;21,1599519253;914,264585018;935,424536943
7;136669;4580;132089;46498;1539;44959;187500;4333;6119;3,34%;177048;21,2586109638;1013,58265996;1034,84127092
8;136669;5087;131582;46498;1395;45103;187500;4333;6482;3,54%;176685;21,31488204;1085,07564497;1106,39052701
9;136669;4489;132180;46498;1554;44944;187500;4333;6043;3,30%;177124;21,3395059109;921,292090178;942,631596088
10;136669;4654;132015;46498;1483;45015;187500;4333;6137;3,35%;177030;21,1234579086;835,374853134;856,498311043
11;136669;4638;132031;46498;1522;44976;187500;4333;6160;3,36%;177007;21,4099779129;1003,60894704;1025,01892495
12;136669;4687;131982;46498;1502;44996;187500;4333;6189;3,38%;176978;21,2658610344;997,071395159;1018,33725619
13;136669;4808;131861;46498;1311;45187;187500;4333;6119;3,34%;177048;21,1652240753;1089,29127097;1110,45649505
14;136669;4277;132392;46498;1326;45172;187500;4333;5603;3,06%;177564;21,4752960205;851,748657942;873,223953962
15;136669;4435;132234;46498;1413;45085;187500;4333;5848;3,19%;177319;18,7003269196;812,476830006;831,177156925
16;136669;4982;131687;46498;1413;45085;187500;4333;6395;3,49%;176772;18,6314501762;811,121371984;829,752822161
17;136669;4292;132377;46498;1431;45067;187500;4333;5723;3,12%;177444;18,8145778179;739,869572163;758,684149981
18;136669;4968;131701;46498;1452;45046;187500;4333;6420;3,50%;176747;18,8400139809;1031,76749682;1050,60751081
19;136669;4621;132048;46498;1453;45045;187500;4333;6074;3,32%;177093;18,7404029369;956,057966948;974,798369884
20;136669;4196;132473;46498;1533;44965;187500;4333;5729;3,13%;177438;18,5706009865;739,029470921;757,600071907
21;136669;4623;132046;46498;1450;45048;187500;4333;6073;3,32%;177094;18,777826786;808,934549093;827,712375879
22;136669;4489;132180;46498;1526;44972;187500;4333;6015;3,28%;177152;18,6473581791;880,573629856;899,220988035
23;136669;4627;132042;46498;1459;45039;187500;4333;6086;3,32%;177081;18,6347341537;738,660456896;757,29519105
24;136669;4783;131886;46498;1483;45015;187500;4333;6266;3,42%;176901;18,6242711544;809,873461962;828,497733116
25;136669;4473;132196;46498;1517;44981;187500;4333;5990;3,27%;177177;18,7420017719;1034,30896807;1053,05096984
26;136669;4940;131729;46498;1387;45111;187500;4333;6327;3,45%;176840;21,6705698967;1015,48111606;1037,15168595
27;136669;4363;132306;46498;1572;44926;187500;4333;5935;3,24%;177232;21,6853790283;1022,79440403;1044,47978306
28;136669;4569;132100;46498;1400;45098;187500;4333;5969;3,26%;177198;21,5983600616;844,735763073;866,334123135
29;136669;4504;132165;46498;1328;45170;187500;4333;5832;3,18%;177335;21,6539530754;842,504784107;864,158737183
;;;;;;;;;6090;3,32%;;;;940,74
;;;;;;;;;218;0,12%;;;;111,31
