nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;224146;304;223842;43903;222;43681;270000;1951;526;0,20%;267523;49,615457058;1243,56726003;1293,18271708
1;224146;291;223855;43903;221;43682;270000;1951;512;0,19%;267537;52,7722680569;1376,97429109;1429,74655914
2;224146;272;223874;43903;216;43687;270000;1951;488;0,18%;267561;53,3356800079;1399,1221261;1452,45780611
3;224146;325;223821;43903;228;43675;270000;1951;553;0,21%;267496;52,9401741028;1267,00049186;1319,94066596
4;224146;307;223839;43903;244;43659;270000;1951;551;0,21%;267498;51,3380830288;1390,26367593;1441,60175896
5;224146;347;223799;43903;200;43703;270000;1951;547;0,20%;267502;51,4668450356;1445,06129193;1496,52813697
6;224146;280;223866;43903;248;43655;270000;1951;528;0,20%;267521;52,6076459885;1393,05231309;1445,65995908
7;224146;258;223888;43903;227;43676;270000;1951;485;0,18%;267564;51,4277219772;1389,01733398;1440,44505596
8;224146;315;223831;43903;201;43702;270000;1951;516;0,19%;267533;52,2035031319;1382,12135196;1434,32485509
9;224146;274;223872;43903;244;43659;270000;1951;518;0,19%;267531;52,8439798355;1383,62319112;1436,46717095
10;224146;330;223816;43903;201;43702;270000;1951;531;0,20%;267518;54,2538440228;1410,01369786;1464,26754189
11;224146;293;223853;43903;243;43660;270000;1951;536;0,20%;267513;51,6778481007;1385,67265391;1437,35050201
12;224146;306;223840;43903;187;43716;270000;1951;493;0,18%;267556;52,5636949539;1387,34852886;1439,91222382
13;224146;303;223843;43903;237;43666;270000;1951;540;0,20%;267509;51,3221509457;1263,82394505;1315,14609599
14;224146;297;223849;43903;206;43697;270000;1951;503;0,19%;267546;53,5158901215;1272,13865089;1325,65454102
15;224146;292;223854;43903;247;43656;270000;1951;539;0,20%;267510;51,3668749332;1277,96547318;1329,33234811
16;224146;281;223865;43903;220;43683;270000;1951;501;0,19%;267548;52,4556629658;1388,95968509;1441,41534805
17;224146;323;223823;43903;244;43659;270000;1951;567;0,21%;267482;52,0710568428;1386,96336317;1439,03442001
18;224146;303;223843;43903;238;43665;270000;1951;541;0,20%;267508;51,3969140053;1253,60346293;1305,00037694
19;224146;280;223866;43903;238;43665;270000;1951;518;0,19%;267531;52,0267140865;1384,18663692;1436,21335101
20;224146;325;223821;43903;165;43738;270000;1951;490;0,18%;267559;51,4901790619;1249,48556089;1300,97573996
21;224146;303;223843;43903;187;43716;270000;1951;490;0,18%;267559;51,5458989143;1246,99902391;1298,54492283
22;224146;276;223870;43903;221;43682;270000;1951;497;0,19%;267552;50,7533578873;1361,74930191;1412,5026598
23;224146;285;223861;43903;227;43676;270000;1951;512;0,19%;267537;51,9432001114;1370,31417799;1422,2573781
24;224146;301;223845;43903;239;43664;270000;1951;540;0,20%;267509;52,2965810299;1230,86858606;1283,16516709
25;224146;308;223838;43903;191;43712;270000;1951;499;0,19%;267550;52,3474009037;1236,27073908;1288,61813998
26;224146;400;223746;43903;182;43721;270000;1951;582;0,22%;267467;50,4838161469;1230,40671301;1280,89052916
27;224146;293;223853;43903;238;43665;270000;1951;531;0,20%;267518;50,3955039978;1350,55566692;1400,95117092
28;224146;253;223893;43903;240;43663;270000;1951;493;0,18%;267556;50,6683430672;1347,85591602;1398,52425909
29;224146;274;223872;43903;220;43683;270000;1951;494;0,18%;267555;51,030534029;1356,36378598;1407,39432001
;;;;;;;;;521;0,19%;;;;1387,25
;;;;;;;;;26;0,01%;;;;67,8
