nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;116859;6280;110579;66523;4142;62381;187500;4118;10422;5,68%;172960;31,3537340164;1561,21535206;1592,56908607
1;116859;6069;110790;66523;3843;62680;187500;4118;9912;5,41%;173470;28,0408871174;1672,54588008;1700,5867672
2;116859;6787;110072;66523;4276;62247;187500;4118;11063;6,03%;172319;22,3814439774;1117,90079904;1140,28224301
3;116859;6209;110650;66523;3690;62833;187500;4118;9899;5,40%;173483;21,8397049904;1104,2708981;1126,11060309
4;116859;5791;111068;66523;4247;62276;187500;4118;10038;5,47%;173344;21,9462430477;1257,04840803;1278,99465108
5;116859;6863;109996;66523;3931;62592;187500;4118;10794;5,89%;172588;30,8862550259;1395,77510905;1426,66136408
6;116859;6445;110414;66523;3968;62555;187500;4118;10413;5,68%;172969;29,9143180847;1472,364748;1502,27906609
7;116859;6565;110294;66523;3996;62527;187500;4118;10561;5,76%;172821;30,4002039433;1291,96011186;1322,3603158
8;116859;6672;110187;66523;3435;63088;187500;4118;10107;5,51%;173275;29,8181550503;1421,55844212;1451,37659717
9;116859;5635;111224;66523;4366;62157;187500;4118;10001;5,45%;173381;28,7179389;1587,21019697;1615,92813587
10;116859;5689;111170;66523;3669;62854;187500;4118;9358;5,10%;174024;23,1865649223;1236,25356412;1259,44012904
11;116859;5880;110979;66523;5392;61131;187500;4118;11272;6,15%;172110;22,6323349476;1280,61870098;1303,25103593
12;116859;6548;110311;66523;3604;62919;187500;4118;10152;5,54%;173230;23,3323221207;1151,53130889;1174,86363101
13;116859;7254;109605;66523;3901;62622;187500;4118;11155;6,08%;172227;22,9794929028;1217,03142715;1240,01092005
14;116859;6838;110021;66523;4013;62510;187500;4118;10851;5,92%;172531;22,7228438854;1222,65250397;1245,37534785
15;116859;6367;110492;66523;3606;62917;187500;4118;9973;5,44%;173409;22,8919410706;1087,28330398;1110,17524505
16;116859;6339;110520;66523;3894;62629;187500;4118;10233;5,58%;173149;22,8714230061;1089,0770669;1111,9484899
17;116859;6383;110476;66523;3894;62629;187500;4118;10277;5,60%;173105;22,8502860069;1157,01961994;1179,86990595
18;116859;5726;111133;66523;4749;61774;187500;4118;10475;5,71%;172907;23,0828318596;1220,52010298;1243,60293484
19;116859;6039;110820;66523;4882;61641;187500;4118;10921;5,96%;172461;22,7797548771;1291,7071321;1314,48688698
20;116859;5550;111309;66523;4046;62477;187500;4118;9596;5,23%;173786;22,9021039009;1458,28898692;1481,19109082
21;116859;5674;111185;66523;3911;62612;187500;4118;9585;5,23%;173797;29,3975739479;1369,31157994;1398,70915389
22;116859;5823;111036;66523;4614;61909;187500;4118;10437;5,69%;172945;29,0265781879;1539,59229803;1568,61887622
23;116859;5509;111350;66523;3787;62736;187500;4118;9296;5,07%;174086;27,830163002;1466,7368741;1494,56703711
24;116859;6193;110666;66523;4221;62302;187500;4118;10414;5,68%;172968;27,6194880009;1176,99862385;1204,61811185
25;116859;5652;111207;66523;4463;62060;187500;4118;10115;5,52%;173267;21,3216979504;1721,76623917;1743,08793712
26;116859;5914;110945;66523;4167;62356;187500;4118;10081;5,50%;173301;28,8378870487;1332,88839412;1361,72628117
27;116859;6469;110390;66523;3963;62560;187500;4118;10432;5,69%;172950;22,0438859463;1135,31578994;1157,35967588
28;116859;5814;111045;66523;3897;62626;187500;4118;9711;5,30%;173671;22,4762790203;1284,72205997;1307,19833899
29;116859;6295;110564;66523;3532;62991;187500;4118;9827;5,36%;173555;24,0318450928;1588,90346384;1612,93530893
;;;;;;;;;10246;5,59%;;;;1355,67
;;;;;;;;;508;0,28%;;;;184,08
